scope,ticker,classification_type,classification,trade_count,avg_pnl_pct,median_pnl_pct,win_rate_pct,pnl_variance_sample,pnl_std_sample,min_pnl_pct,max_pnl_pct,avg_ratio,avg_active_component_count
all_rerun,ANET,overlap_tag,RSI 포함,69,3.1974041126996506,1.2759870515624394,73.91304347826087,86.91787910765008,9.322975871879647,-12.98790292096988,34.48145034165167,1.4418209885755,2.4347826086956523
all_rerun,ANET,overlap_tag,소수 발화(1~2개),47,2.4168423345852723,1.275987051562441,72.34042553191489,80.80668567777639,8.989253899950562,-13.00013917412842,34.48145034165167,1.3502758274951439,1.9148936170212767
all_rerun,ANET,overlap_tag,MA 포함,46,0.5662358893663049,1.2759870515624354,67.3913043478261,58.86828563704812,7.672567082603326,-13.00013917412842,26.80603138893447,1.3712001589794027,2.5652173913043477
all_rerun,ANET,overlap_tag,News 계열 포함,42,1.82486880286182,1.275987051562439,71.42857142857143,86.84787224294288,9.319220581300932,-13.00013917412842,31.258920513384737,1.5036355485634727,2.7857142857142856
all_rerun,ANET,overlap_tag,다중 발화(3개+),32,2.429686185147198,1.2759870515624387,71.875,93.90253972267506,9.69033228133458,-11.97175522821811,31.258920513384737,1.5528399101008916,3.09375
all_rerun,ANET,overlap_tag,BB 포함,20,4.03824479856601,1.275987051562443,80.0,97.5200551488317,9.875224308785684,-11.01954969783697,31.258920513384737,1.5491912775993468,2.55
all_rerun,ANET,overlap_tag,MACD 포함,10,3.4670417777659397,1.2759870515624423,80.0,83.2979002857778,9.126768337466324,-11.97175522821811,16.94174596325384,1.6000658144657138,2.5
all_rerun,ANET,overlap_tag,RSI 단독,3,7.685346806187511,-4.801559011595742,33.333333333333336,539.3535604545943,23.223986747640776,-6.623850911493396,34.48145034165167,1.4058812513332901,1.0
all_rerun,ANET,overlap_tag,Volume 포함,2,3.7790481984714903,3.7790481984714903,100.0,26.46761551350691,5.144668649534867,0.14121810942754856,7.416878287515432,1.3869170514742717,3.0
all_rerun,ANET,overlap_tag,MA 단독,1,1.0402306439794278,1.0402306439794278,100.0,,,1.0402306439794278,1.0402306439794278,1.2560576463216706,1.0
