candidate_id,ticker,trade_status,signal_snapshot_at,reconstruction_status,reconstruction_precision,score,threshold,ratio,market_adjustment,ma,macd,rsi,bb,volume,news,news_topics,event,positive_component_count,active_combo,technical_core,comparison_limit
stage3:CE:998b0b638c66,CE,open_live_position,2026-07-08T14:27:15.330072+00:00,actual_live_log_reconstruction,"active components rounded to two decimals; score threshold ratio full precision",8.36324630,2.65418666,3.15096387,1.0,0.00,1.17,1.73,0.85,0.00,0.00,0.00,4.62,4,MACD+RSI+BB+Event,MACD+RSI+BB,"past CE rerun has Event=0 in all 75 entries, so only the technical core can be matched directly"
