existing_feature,gspc_ret5_pct,gspc_ret20_pct,gspc_ret60_pct,gspc_close_vs_ma20_pct,gspc_ma5_vs_ma20_pct,gspc_ma20_vs_ma60_pct,gspc_realized_vol20_pct,xlk_ret5_pct,xlk_ret20_pct,xlk_ret60_pct,xlk_close_vs_ma20_pct,xlk_ma5_vs_ma20_pct,xlk_ma20_vs_ma60_pct,xlk_realized_vol20_pct,vix_level,vix_delta1,vix_ret5_pct,vix_ma5_vs_ma20_pct,xlk_minus_gspc_ret5_pct,xlk_sector_rank_ret5,sector_dispersion_ret5_pct,xlk_sector_zscore_ret5,sector_breadth_positive_ret5,xlk_minus_gspc_ret20_pct,xlk_sector_rank_ret20,sector_dispersion_ret20_pct,xlk_sector_zscore_ret20,sector_breadth_positive_ret20,xlk_minus_gspc_ret60_pct,xlk_sector_rank_ret60,sector_dispersion_ret60_pct,xlk_sector_zscore_ret60,sector_breadth_positive_ret60
ma_trend,-0.0121488387357,0.253205679216,0.342785835328,0.15091858243,0.202157825669,0.389672788388,-0.269092279636,0.00529993276104,0.250986228911,0.33509184556,0.158929604972,0.204628804511,0.36727045017,-0.243168614297,-0.0998146293592,0.0229309714702,0.0540292226768,-0.0386067737487,0.0280674365897,0.0312953519397,0.0192186351506,0.0286625263905,-0.0040155642725,0.173197102371,0.13295531612,0.0963164452006,0.13248683633,0.231713616876,0.233087279989,0.146861735061,0.246884388513,0.136062270289,0.261365891938
macd_hist,0.0327556897946,0.236669038255,-0.000451692300374,0.242043433137,0.311216612922,-0.0411767600544,-0.0386545786968,0.0299452606728,0.191177828356,0.00375771657813,0.204898776884,0.265972579569,-0.0277241033628,-0.0609898030726,-0.0742653114531,0.0336581582415,0.0467859855122,-0.224594638847,0.0167202471417,0.0260027970614,-0.00776526313273,0.0201821996153,0.0431426133992,0.075174038461,0.0386141691678,0.0462708419873,0.0168359056041,0.226209321827,0.00745928944281,0.0182766369602,-0.0113373481288,0.00731486752454,0.0105337668943
rsi,0.0426005850339,0.35192287395,0.163434522131,0.281197135881,0.373119847741,0.146600012626,-0.152236267869,0.0366564104738,0.29159908748,0.137320370257,0.234555587786,0.3115574541,0.126541640295,-0.152620270753,-0.0885585729687,0.0424115682097,0.0616685669252,-0.190305621479,0.0169643432956,0.0216003095081,0.0216853410282,0.0109986694129,0.0409847361508,0.126403760031,0.0689381454971,0.0824545438801,0.0548820170262,0.350006148616,0.0696192529952,0.0585160541921,0.0741891362244,0.03713266473,0.16370973989
bb_position,0.0872607136479,0.338926122644,0.162480433023,0.318524305473,0.420686722843,0.117630038325,-0.125912546622,0.0805662239005,0.290042358176,0.145965069612,0.272681337877,0.357902961854,0.11057700333,-0.128687422386,-0.0955150496898,0.0372739603016,0.0388334736484,-0.251053490274,0.0461977515508,0.0451901081437,0.0239640592042,0.035143107113,0.0847728497511,0.140134206168,0.0843296083214,0.0758462357406,0.060600379772,0.343071487724,0.086683571164,0.0570628252058,0.0926668568005,0.0397390121789,0.153478619671
volume_ratio,0.055175278101,0.0213149767437,-0.00508356882331,0.0232456619165,-0.0132234529542,0.0175736877694,0.0234174817484,0.0466433400512,0.0524505304028,0.00387127268554,0.0431172755726,0.0200849494475,0.0192425858594,0.0234582235326,-0.00181182200577,-0.0413536460061,-0.0749550274431,0.0377169708397,0.0202315104931,0.013242686384,-0.00345809070416,0.0166180431779,0.0404879673604,0.0771367883204,0.0300789268212,0.0320699463834,0.0533454937442,-0.0161123584709,0.0128939717958,0.003051343681,-0.020680460208,0.0171744464142,-0.0252216648335
