timestamp,old_active_events,old_event_adj,old_score,decay_active_events,decay_event_adj,decay_score,decay_meta,debug,note
2026-06-11T19:58:47,인플레이션;금리정책_인상,-9.9,79.9,인플레이션;금리정책_인상,-9.9,79.9,"{""금리정책_인상"": {""elapsed"": 0, ""impact"": -2.94, ""ttl"": 10, ""weight"": 1.0}, ""인플레이션"": {""elapsed"": 0, ""impact"": -7.0, ""ttl"": 10, ""weight"": 1.0}}","{""event_count"": 2, ""impact_max"": 20.0, ""impact_min"": -30.0, ""methods"": {""금리정책_인상"": ""new_event_reset"", ""인플레이션"": ""new_event_reset""}, ""removed"": {}}","observed: 후보 2건, event_adj=-9.90"
2026-06-12T00:58:44,인플레이션;금리정책_인상,-9.9,79.9,인플레이션;금리정책_인상,-9.9,79.9,"{""금리정책_인상"": {""elapsed"": 0, ""impact"": -2.94, ""ttl"": 10, ""weight"": 1.0}, ""인플레이션"": {""elapsed"": 0, ""impact"": -7.0, ""ttl"": 10, ""weight"": 1.0}}","{""event_count"": 2, ""impact_max"": 20.0, ""impact_min"": -30.0, ""methods"": {""금리정책_인상"": ""new_event_reset"", ""인플레이션"": ""new_event_reset""}, ""removed"": {}}","observed: 캐시 히트 2건, event_adj=-9.90"
2026-06-12T01:58:44,지정학_긴장,-2.5,87.3,인플레이션;금리정책_인상;지정학_긴장,-12.4,77.4,"{""금리정책_인상"": {""elapsed"": 0, ""impact"": -2.94, ""ttl"": 10, ""weight"": 1.0}, ""인플레이션"": {""elapsed"": 0, ""impact"": -7.0, ""ttl"": 10, ""weight"": 1.0}, ""지정학_긴장"": {""elapsed"": 0, ""impact"": -2.5, ""ttl"": 5, ""weight"": 1.0}}","{""event_count"": 3, ""impact_max"": 20.0, ""impact_min"": -30.0, ""methods"": {""금리정책_인상"": ""weekday_fallback"", ""인플레이션"": ""weekday_fallback"", ""지정학_긴장"": ""new_event_reset""}, ""removed"": {}}","observed: 후보 1건, event_adj=-2.50"
2026-06-12T13:58:44,{},0.0,89.8,인플레이션;금리정책_인상;지정학_긴장,-12.4,77.4,"{""금리정책_인상"": {""elapsed"": 0, ""impact"": -2.94, ""ttl"": 10, ""weight"": 1.0}, ""인플레이션"": {""elapsed"": 0, ""impact"": -7.0, ""ttl"": 10, ""weight"": 1.0}, ""지정학_긴장"": {""elapsed"": 0, ""impact"": -2.5, ""ttl"": 5, ""weight"": 1.0}}","{""event_count"": 3, ""impact_max"": 20.0, ""impact_min"": -30.0, ""methods"": {""금리정책_인상"": ""weekday_fallback"", ""인플레이션"": ""weekday_fallback"", ""지정학_긴장"": ""weekday_fallback""}, ""removed"": {}}",observed: 키워드 매칭 후보 없음
2026-06-12T15:58:41,{},0.0,89.8,인플레이션;금리정책_인상;지정학_긴장,-12.4,77.4,"{""금리정책_인상"": {""elapsed"": 0, ""impact"": -2.94, ""ttl"": 10, ""weight"": 1.0}, ""인플레이션"": {""elapsed"": 0, ""impact"": -7.0, ""ttl"": 10, ""weight"": 1.0}, ""지정학_긴장"": {""elapsed"": 0, ""impact"": -2.5, ""ttl"": 5, ""weight"": 1.0}}","{""event_count"": 3, ""impact_max"": 20.0, ""impact_min"": -30.0, ""methods"": {""금리정책_인상"": ""weekday_fallback"", ""인플레이션"": ""weekday_fallback"", ""지정학_긴장"": ""weekday_fallback""}, ""removed"": {}}",observed: market_state active_events={}
2026-06-13T15:58:41,{},0.0,89.8,인플레이션;금리정책_인상;지정학_긴장,-12.4,77.4,"{""금리정책_인상"": {""elapsed"": 0, ""impact"": -2.94, ""ttl"": 10, ""weight"": 1.0}, ""인플레이션"": {""elapsed"": 0, ""impact"": -7.0, ""ttl"": 10, ""weight"": 1.0}, ""지정학_긴장"": {""elapsed"": 0, ""impact"": -2.5, ""ttl"": 5, ""weight"": 1.0}}","{""event_count"": 3, ""impact_max"": 20.0, ""impact_min"": -30.0, ""methods"": {""금리정책_인상"": ""weekday_fallback"", ""인플레이션"": ""weekday_fallback"", ""지정학_긴장"": ""weekday_fallback""}, ""removed"": {}}","what-if: 신규 후보 없음, 토요일"
2026-06-25T15:58:41,{},0.0,89.8,인플레이션;금리정책_인상,-1.0,88.8,"{""금리정책_인상"": {""elapsed"": 9, ""impact"": -0.29, ""ttl"": 10, ""weight"": 0.1}, ""인플레이션"": {""elapsed"": 9, ""impact"": -0.7, ""ttl"": 10, ""weight"": 0.1}}","{""event_count"": 2, ""impact_max"": 20.0, ""impact_min"": -30.0, ""methods"": {""금리정책_인상"": ""weekday_fallback"", ""인플레이션"": ""weekday_fallback"", ""지정학_긴장"": ""weekday_fallback""}, ""removed"": {""지정학_긴장"": ""ttl_expired""}}",what-if: TTL 직전 0.1 가중 확인
2026-06-26T15:58:41,{},0.0,89.8,{},0,89.8,{},"{""event_count"": 0, ""impact_max"": 20.0, ""impact_min"": -30.0, ""methods"": {""금리정책_인상"": ""weekday_fallback"", ""인플레이션"": ""weekday_fallback""}, ""removed"": {""금리정책_인상"": ""ttl_expired"", ""인플레이션"": ""ttl_expired""}}",what-if: TTL 도달 정상 소멸 확인
