hash,rank_train,train_fitness,pass_2022,pass_2023,pass_2024,pass_2025H2,general_pass_count,survives_all4,2022_exp,2022_dd,2022_trades,2022_member,2023_exp,2023_dd,2023_trades,2023_member,2024_exp,2024_dd,2024_trades,2024_member,2025H2_exp,2025H2_dd,2025H2_trades,2025H2_member
5051a88b822fb2019d12ae99cb42db236503b6722445285fc546a85e445c414c,68,54.957872912230236,True,True,False,True,2,False,6.976297776714058,-1.2218824563205786,5,71.717172,2.8942643143007407,0.0,7,57.828283,0.4621969532660953,-27.10919751940601,9,7.575758,2.569184723557209,-9.811188224453792,10,46.060606
3fafbc6a219e0e337d9cfe69666ab23f9331a3c45807afb8b2e617331addca78,75,102.92704469731414,True,True,False,True,2,False,6.116744630183192,-14.951705897653284,10,45.151515,3.483717273427633,-8.188149325645702,8,58.383838,0.18661254439824712,-23.815219847157383,12,6.868687,4.070390679171414,-17.08547819719674,12,75.353535
b8f66d3758d77c06ee9b207ab5655a6689709767ba4f6c0a1f1a3aac54e207ba,77,55.28443928851901,True,False,True,True,2,False,6.985778965468947,-0.05557396957497218,5,73.888889,1.876915569104766,0.0,3,42.272727,5.603197621574198,0.0,5,63.484848,2.251922815794777,-7.3896474798609235,9,33.030303
8155d8a2842bc9eed82d306a3d8cbfe3c9ff14eb4152f83785c6c83df42a5756,78,54.226001790766205,True,False,True,True,2,False,2.7441322965137935,-23.539403911252617,12,11.111111,-0.8826890313647742,-9.414798691402286,7,5.656566,3.7736601858993786,-9.74422662932481,9,41.414141,6.102452053351372,-5.335304963818214,10,96.464646
ae130aacb4a44265a23681727af9886a063e2f3891e1863495bc3f2a7afe8c22,82,54.957872912230236,True,False,True,True,2,False,6.752517268119826,-1.2218824563205786,5,66.414141,1.5422335760407855,0.0,4,38.737374,4.152212861939026,-6.942968030357271,5,42.424242,3.559764375622117,-7.1701679234525555,9,79.747475
efc147e59191b39542c4268b4fdf1b91a3fbd4970950a042bf84fc6749fee867,86,109.45935162803248,True,True,False,True,2,False,5.325931057286609,-2.036872092799136,10,40.10101,2.1129157105490943,0.0,11,47.222222,-0.26836681665051176,-38.411233574559155,14,3.939394,2.675453787195186,-12.028482444059394,14,47.676768
506a14a47feba6db74a5e304d51161ab65ad07db58fac69b29edeb710ec0d85b,87,30.975431520212855,True,False,True,True,2,False,2.105130238977196,-14.149176151360841,6,10.505051,-0.4406161058301625,-10.781269321594793,5,8.181818,4.437882245966676,-8.512504559265988,5,43.636364,3.209535971887133,-0.505088300925082,7,73.232323
b3efb8190d08f5eca7ff30257da39677fd3930a05dda067f385ec229514f4a78,92,40.49462758401983,True,False,True,True,2,False,2.845779870170927,-7.9264085218151195,9,17.373737,0.4788677071905748,-14.732238818964182,8,12.828283,2.1495299120183833,-18.266228064053415,6,18.080808,3.7990465396715507,-7.912573755851074,11,82.424242
11cfd367fd1b70972d71ef9381e018185da9fa3c037e0216bcc927fcd74b9b3f,22,12.5,False,True,True,True,2,False,8.57268188962674,0.0,4,87.828283,6.164557844090895,0.0,5,84.69697,6.369971105085176,-5.944892668202375,5,68.787879,2.2689208130908134,-14.611395767351013,9,27.272727
2e67f909575f50569ab16e18fb921c72587c64924fbca931a0633638093089e6,32,12.5,False,True,True,True,2,False,9.635054780625312,0.0,4,90.656566,2.0862847979005053,-7.626886218421573,5,32.575758,9.241324027160136,0.0,5,88.232323,6.1220592445910365,-7.148360971529659,12,95.858586
8cf99bf8caf1e798313ca409616c79e301abaae50163c399807156242a2ce740,57,53.30946908063161,True,False,True,False,2,False,7.079466247710718,-7.109038997744243,5,73.838384,0.4754420361383011,-8.027278982984184,5,13.333333,3.856466435705873,-12.889729901325474,7,36.666667,0.11568764970210457,-14.944535912097637,10,2.929293
a31476af0fe32bdc4992899f8a56b9356ab1941c1dbe75415813bdbe46bad9e5,95,53.882063066669744,True,True,False,False,2,False,6.078120521104125,-5.480727142846142,6,47.777778,1.2791817236536014,-11.323332047114437,8,20.0,0.8143891778672299,-31.607109377932247,10,9.292929,-0.14515600043391275,-14.646390148905969,8,2.070707
70bd95025db70bdc4594238be864767fc070ea83c817f8b81eefa07e89048f0b,5,43.75,True,False,False,True,1,False,8.018514523109012,0.0,5,85.0,4.049357829168378,0.0,4,73.383838,6.708735293974782,0.0,4,77.979798,2.6899381002333147,-11.34398396047536,10,50.808081
6e34e2b852f573397d28b56a8200348bc5b926283e05ed3d7bd5b7bca68667ec,9,54.957872912230236,True,False,False,True,1,False,6.608059223546597,-1.2218824563205786,5,60.757576,4.049357829168377,0.0,4,71.969697,6.708735293974781,0.0,4,75.858586,1.762414086685797,-7.1701679234525555,9,26.616162
beb2e701d75f81f3988608b0dae3bcbaf677b82f9c8372fc9dbc8e5c097762d5,10,54.957872912230236,True,False,False,True,1,False,6.752517268119826,-1.2218824563205786,5,66.414141,4.817172397441333,0.0,3,80.454545,6.431812057089817,0.0,4,74.090909,1.9018141741836398,-6.995098616174484,10,28.383838
dbb45695fcb94ae842228dfcfacfaa3ccc38de7272f57885584707f81aa4c8b4,11,54.957872912230236,True,False,False,True,1,False,7.483541306961621,-1.2218824563205786,5,79.848485,4.049357829168378,0.0,4,73.383838,6.708735293974782,0.0,4,77.979798,2.5388157237470965,-11.695059371556344,10,44.949495
dbe5d323b934df6396a7bb56c8154575f29d4427798b6c95e081d01ebd6a024d,12,54.95787291223023,True,False,False,True,1,False,6.382639251019688,-1.2218824563205821,5,56.666667,0.8992626250000085,0.0,3,33.080808,6.708735293974781,0.0,4,75.858586,3.0626532519906653,-7.725807961693428,10,57.171717
7a3e732f7c73cbccf07826a8247374bb6d0464f0ce6e71abb8a35fc81f63c59c,25,54.957872912230236,True,False,False,True,1,False,6.87340098971364,-1.2218824563205786,5,69.949495,4.049357829168378,0.0,4,73.383838,6.708735293974781,0.0,4,75.858586,3.307782498810237,-7.1701679234525555,10,71.969697
fd87dca1ec7503cb409593565e4bc3a8c25ea934a5c8b103faa092b1d1b0fcf4,35,53.4964608460913,True,False,False,True,1,False,6.109317168825627,-7.155496978245367,7,47.424242,0.8674864421709678,0.0,3,30.959596,7.531360606067592,-6.942968030357271,4,80.0,2.5615551186399506,-14.646390148905969,8,35.707071
bd36f305c80cb14fbae444ca43358cbf45fbcc137c1f5fd88f7e8ac13cd90588,40,52.73946062665486,True,False,False,True,1,False,4.229373447707661,-7.478116809565954,6,32.727273,4.016147004742655,0.0,4,69.848485,6.07289732632351,-1.4335843453257695,4,64.747475,1.9063818957950955,-13.562721428255234,11,30.606061
bee9478c99b836ff9a89c76707dbab69cdc5fe58a0ac4ad56110ad3d223def02,45,40.74269339509446,True,False,False,True,1,False,3.0369900660452203,-10.56248495809956,7,16.464646,3.071813147230054,0.0,3,59.242424,9.385896049681065,0.0,4,88.939394,1.6711277369589828,-14.646390148905967,13,14.545455
0aefaac4f0c6c6bb407fca29e91d6c37c4d40de0cba305726d2b17bd6d49ee48,48,54.338760809837495,True,False,False,True,1,False,7.1124365905671665,-3.432997107723203,5,75.757576,6.914459664100087,0.0,4,88.939394,2.600947942721642,-12.857949334716706,4,20.909091,5.695145173207981,-7.170167923452556,10,92.777778
fed2a4574df12743abbe61da5b59492425fce2c50658c39a62b9a402abf18aed,52,50.44678240489569,True,False,False,True,1,False,3.9348893317231335,-14.613492144355067,9,19.292929,2.601156910087905,0.0,4,55.0,4.297071664143439,-6.942968030357269,4,43.232323,2.9919084873677986,-6.9950986161744835,10,62.575758
316abc6f724d8bd667789c3009b66d59dcedeee6868a81293b07b1089f0273b9,55,51.59214772855358,True,False,False,True,1,False,4.917537906339127,-14.179829540880064,8,23.939394,2.392908274619344,-4.539557417866214,3,40.30303,5.4596912558681,0.0,3,62.070707,3.4539307801991885,-15.209608882633184,11,63.232323
e7049555409fb7e4508f415f8c592aa2cd54acaf34cc45bb8e6f3da72a8cde94,60,43.75,True,False,False,True,1,False,7.206089074578917,0.0,5,80.757576,5.760714342303603,0.0,4,82.575758,6.708735293974781,0.0,4,75.858586,2.6040461866667184,-7.170167923452555,11,48.030303
0fab6b0cac42c5d584d89ac455890ad3ba3ea47774434e8f015e8197e9fbe5b8,61,53.252145901380835,True,False,False,True,1,False,5.941030037968441,-7.035986860147773,9,43.585859,0.7789042822829528,0.0,3,30.252525,-2.7290829485790495,-8.635740948623898,4,3.535354,7.3760860115904,-6.758480600398335,5,97.171717
d6bf3016a69674d73f32e563f57183f5cb24562cdb4dd1f522b33080efd42807,72,51.529647728553584,True,False,False,True,1,False,6.311902732177614,-14.179829540880066,7,49.79798,0.8992626250000099,0.0,3,34.494949,7.109308132588767,-8.20708904336918,4,77.171717,2.7000956240154284,-17.679295544658512,12,38.888889
85ea3730b06c0fe7c739a72426056a2b02fecebc5392e5103d22ca4ea7176297,79,53.76539640000308,True,False,False,True,1,False,6.986834559158415,-5.480727142846142,5,71.111111,6.254326654160592,0.0,2,86.111111,5.321888897057268,0.0,3,60.656566,2.510518465289544,-11.324927969785854,8,41.010101
e0a3694b93bb6dbbc0f7432b53cd387fe5918d37ff18f67ea0e509b36b7023f2,80,55.28443928851901,True,False,False,True,1,False,6.615900948368811,-0.05557396957497218,5,63.282828,0.8992626250000085,0.0,3,33.080808,9.442942116436,0.0,3,90.353535,5.274050217479805,-12.341386194299503,8,85.252525
cf4d6efdf394f5e6d44419dbdba90e14f481a2d7a70fe7ab343009b07669aefb,83,54.957872912230236,True,False,False,True,1,False,6.976297776714058,-1.2218824563205786,5,71.717172,3.8964970600054447,0.0,4,68.434343,-6.28769767763997,0.0,1,8.131313,3.539997832726647,-14.646390148905965,12,62.979798
7023da70c9bdbf666cb8030592d2426520332ffa15eb27a495e6ce155e26b5d8,93,52.534950043605,True,False,False,True,1,False,6.337975655197229,-10.291845082363075,6,52.020202,-1.258211572139638,-7.730634163558582,4,2.121212,2.6682648030576503,-4.753198515530281,4,28.181818,1.8960495117365095,-18.80010228505131,10,18.686869
1deb6f026e11de2c61e1de25f0cdca7c4390d1fb7f9c26232f19615c8b6085cb,99,54.48584930900392,True,False,False,True,1,False,3.997562834156399,-2.191287320136638,8,33.535354,-0.18365142465206752,-13.455097090352924,8,8.383838,-0.9931329576092429,-39.582724976131786,10,2.020202,4.711115609624057,-14.646390148905965,12,78.333333
54fcdedc2ce5cfc14e89236a1df353ec6c3e3755e8a7ecb695ae3a012a373eca,4,12.5,False,False,True,True,1,False,9.635054780625312,0.0,4,90.656566,6.294670486799949,0.0,4,86.818182,9.480644861599492,0.0,5,91.060606,3.4200325352405794,-12.349102473000222,12,63.333333
b4f0acdbb42a2fdd70a93abd3f73447d58a60664e0f095e27a886a094b99f6ec,6,12.5,False,False,True,True,1,False,8.283769677854757,0.0,4,86.414141,1.6325023330785786,0.0,4,40.858586,7.688569364744852,0.0,5,85.40404,2.2705352427642853,-14.594375779391832,12,28.282828
293970012eb8c30143a358b22c297382d22c8b71e03d300b721ca860ab722e8c,8,14.767827180081275,False,True,False,True,1,False,5.308183451580463,-1.2218824563205821,4,39.69697,3.3471237827044695,0.0,5,61.717172,6.3935101124988245,0.0,4,72.676768,1.9604506137462907,-7.1701679234525555,8,30.656566
f93bc9ce953b49e9c182c77b852b687794251d16fcecb1e4e193b16194f17e31,16,12.5,False,False,True,True,1,False,8.811987050187252,0.0,4,89.242424,1.8873697865691659,0.0,4,42.979798,6.20051248170331,0.0,5,69.141414,4.653375701989109,-14.646390148905969,10,76.010101
c13b2d7780c0fc9625f3299717365cf114e8479d02cd7f6bdbd73c53fd7afac8,28,12.5,False,False,True,True,1,False,8.604341675537821,0.0,4,88.535354,1.632502333078577,0.0,4,40.151515,6.2004571643521365,-6.54129837696356,5,64.747475,2.319396005652127,-14.654106427606685,12,28.383838
ccc6936509bda85665cb8f3a34e6730aa3cb86ee36e1289946e88d152e4624f1,53,25.27845655108821,False,True,False,True,1,False,2.520472052056716,-14.591471525163977,5,9.393939,6.212509698468248,0.0,6,85.40404,4.147942719331836,0.0,4,52.878788,3.453530288790276,-12.85609294302852,8,62.121212
0fe0ef580d963e16c1ff21225a2d0ce66092dc772efb33ef53dc5a90fe86e03b,54,27.50431689269882,False,True,False,True,1,False,2.453740340683929,-14.179829540880066,8,9.494949,4.281245161910978,-7.244026006611186,5,67.070707,4.7481776301354595,-6.942968030357271,4,46.767677,2.821268029281444,-16.310136554281854,13,48.888889
552e860fa4c530a46fa8bc3c22ab9de021797c9580a396f1f7773feabed8e184,74,20.074712040778024,False,True,False,True,1,False,1.9184638226707609,-10.291845082363077,5,6.868687,4.065906053060058,0.0,8,74.79798,-0.6317803554426684,-19.976698757481216,9,3.535354,1.8671228508944075,-11.884710474486672,9,19.191919
1c7a702c1443ed688f1d692068aa846ea048a1a1b5630b1654f75cf897990580,84,25.02491260707623,False,True,False,True,1,False,2.1838141724517937,-9.192555651058306,6,9.89899,3.0670777317125024,-8.096315625285012,5,44.747475,9.766072953030369,0.0,4,91.767677,3.540321439602255,-14.646390148905965,14,62.878788
4898a716c30ba6a2ccdad9cf716fc245e2b824a305d4f12c00fe3dd8d7a0b40a,91,15.187121051188178,False,False,True,True,1,False,6.326685180297899,-7.035986860147773,4,53.484848,-1.2322745858553859,-7.626886218421573,4,3.181818,4.057933527571617,-6.827057845012888,5,41.515152,3.758721488384937,-14.646390148905969,11,67.525253
