best_active_feature_count,best_fitness,best_passed_count,best_precision,best_recall,candidate_id,early_stop,generation,population_avg_fitness,stage,ticker
2,113.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,22,-734.6499517792668,stage2,ALGT
2,113.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,23,-749.5317673031302,stage2,ALGT
2,113.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,24,-799.9495709263854,stage2,ALGT
2,113.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,25,-792.7030276692954,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,26,-715.8040515615623,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,27,-740.9221208234251,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,28,-740.6652233896816,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,29,-783.5822058263724,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,30,-817.4444670612766,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,31,-784.8068117198661,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,32,-816.0811433567201,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,33,-766.2387681154057,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,34,-782.6719597167578,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,35,-690.9453893384841,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,36,-783.4210520704094,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,37,-775.9449039635288,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,38,-766.9883324413881,stage2,ALGT
1,114.49782878411911,8,0.875,0.5384615384615384,stage2:ALGT:402f72d48c3c,False,39,-766.7356043071825,stage2,ALGT
