ticker,trade_no,model_hash,origin_train_label,method,entry_date,entry_price,initial_target_date,target_extension_count,target_extension_history,final_target_date,exit_date,exit_price,exit_reason,period_end_exit,holding_sessions,gross_return_pct,round_trip_cost_bps,net_return_pct,plus3_reached_during_holding,plus3_first_reach_date,max_high_during_holding,max_favorable_excursion_pct,entry_label_2d3pct,entry_score,exit_score,decision_threshold
AAP,1,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2025-07-30,57.4300003052,2025-08-01,0,,2025-08-01,2025-08-01,52.7099990845,TARGET_DATE_REACHED,False,2,-8.21870310920515,10.0,-8.318703109205149,False,,57.5,0.12188698315862556,0,0.55,0.0,0.45
AAP,2,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2025-09-04,59.1599998474,2025-09-08,0,,2025-09-08,2025-09-08,61.0,TARGET_DATE_REACHED,False,2,3.110209867048974,10.0,3.010209867048974,True,2025-09-05,61.5499992371,4.039890797607959,1,0.55,0.0,0.45
AAP,3,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2025-10-08,57.3199996948,2025-10-10,1,2025-10-09:2025-10-10->2025-10-13,2025-10-13,2025-10-13,54.0499992371,TARGET_DATE_REACHED,False,3,-5.7048159021477645,10.0,-5.804815902147764,False,,57.3199996948,0.0,0,0.55,0.0,0.45
AAP,4,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2025-10-21,52.9599990845,2025-10-23,0,,2025-10-23,2025-10-23,55.0,TARGET_DATE_REACHED,False,2,3.8519655414742227,10.0,3.7519655414742226,True,2025-10-21,56.3300018311,6.363298347537749,1,0.55,0.0,0.45
AAP,5,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2025-12-10,46.0099983215,2025-12-12,0,,2025-12-12,2025-12-12,46.3699989319,TARGET_DATE_REACHED,False,2,0.782439955516745,10.0,0.682439955516745,True,2025-12-10,49.9599990845,8.585092169312691,1,0.55,0.0,0.45
AAP,6,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2026-02-20,55.7000007629,2026-02-24,0,,2026-02-24,2026-02-24,53.7799987793,TARGET_DATE_REACHED,False,2,-3.447041215982971,10.0,-3.547041215982971,False,,57.3199996948,2.9084361036114004,0,0.55,0.0,0.45
AAP,7,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2026-02-25,53.1100006104,2026-02-27,1,2026-02-26:2026-02-27->2026-03-02,2026-03-02,2026-03-02,53.2700004578,TARGET_DATE_REACHED,False,3,0.3012612418774374,10.0,0.2012612418774374,False,,53.2900009155,0.3389197948243883,0,0.55,0.0,0.45
AAP,8,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2026-03-23,49.4700012207,2026-03-25,0,,2026-03-25,2026-03-25,52.7299995422,TARGET_DATE_REACHED,False,2,6.58984888024603,10.0,6.489848880246029,True,2026-03-23,52.7900009155,6.711137280932178,1,0.55,0.0,0.45
AAP,9,d42baa944275695a136220ac094f7e202c54d46eedb09eba10f8fce1117b7de2,train_1,rolling_target_2_sessions_tp_off,2026-06-04,57.4199981689,2026-06-08,1,2026-06-05:2026-06-08->2026-06-09,2026-06-09,2026-06-09,60.0400009155,TARGET_DATE_REACHED,False,3,4.562875008970413,10.0,4.462875008970412,True,2026-06-08,61.3400001526,6.826893257936684,1,0.55,0.0,0.45
