base_rate,candidate_id,coverage,lift_pp,mode,passed_count,passed_positive_count,positive_count,precision,recall,regime,signal_count,stage,ticker
0.2727272727272727,stage2:PLXS:c33a9dcf246c,1.0,0.0,baseline,143,39,39,0.2727272727272727,1.0,stress,143,stage2,PLXS
0.2727272727272727,stage2:PLXS:c33a9dcf246c,0.13986013986013987,-7.27272727272727,filtered,20,4,39,0.2,0.10256410256410256,stress,143,stage2,PLXS
0.19935691318327975,stage2:PLXS:c33a9dcf246c,1.0,0.0,baseline,311,62,62,0.19935691318327975,1.0,train,311,stage2,PLXS
0.19935691318327975,stage2:PLXS:c33a9dcf246c,0.12861736334405144,17.564308681672024,filtered,40,15,62,0.375,0.24193548387096775,train,311,stage2,PLXS
0.5208333333333334,stage2:PLXS:c33a9dcf246c,1.0,0.0,baseline,48,25,25,0.5208333333333334,1.0,oos,48,stage2,PLXS
0.5208333333333334,stage2:PLXS:c33a9dcf246c,0.0625,14.583333333333325,filtered,3,2,25,0.6666666666666666,0.08,oos,48,stage2,PLXS
0.2903225806451613,stage2:POWI:6c2e3e5c874b,1.0,0.0,baseline,31,9,9,0.2903225806451613,1.0,stress,31,stage2,POWI
0.2903225806451613,stage2:POWI:6c2e3e5c874b,0.03225806451612903,-29.03225806451613,filtered,1,0,9,0.0,0.0,stress,31,stage2,POWI
0.34210526315789475,stage2:POWI:6c2e3e5c874b,1.0,0.0,baseline,76,26,26,0.34210526315789475,1.0,train,76,stage2,POWI
0.34210526315789475,stage2:POWI:6c2e3e5c874b,0.14473684210526316,47.60765550239235,filtered,11,9,26,0.8181818181818182,0.34615384615384615,train,76,stage2,POWI
0.21428571428571427,stage2:POWI:6c2e3e5c874b,1.0,0.0,baseline,14,3,3,0.21428571428571427,1.0,oos,14,stage2,POWI
0.21428571428571427,stage2:POWI:6c2e3e5c874b,0.07142857142857142,-21.428571428571427,filtered,1,0,3,0.0,0.0,oos,14,stage2,POWI
0.4,stage3:AAOI:5fa4b9dea9eb,1.0,0.0,baseline,15,6,6,0.4,1.0,stress,15,stage3,AAOI
0.4,stage3:AAOI:5fa4b9dea9eb,0.8666666666666667,-1.5384615384615385,filtered,13,5,6,0.38461538461538464,0.8333333333333334,stress,15,stage3,AAOI
0.9047619047619048,stage3:AAOI:5fa4b9dea9eb,1.0,0.0,baseline,21,19,19,0.9047619047619048,1.0,train,21,stage3,AAOI
0.9047619047619048,stage3:AAOI:5fa4b9dea9eb,0.7142857142857143,9.523809523809524,filtered,15,15,19,1.0,0.7894736842105263,train,21,stage3,AAOI
0.8571428571428571,stage3:AAOI:5fa4b9dea9eb,1.0,0.0,baseline,7,6,6,0.8571428571428571,1.0,oos,7,stage3,AAOI
