avg_holding_sessions,avg_return_pct,compounded_return_pct,decision_threshold,max_drawdown_pct,max_holding_sessions,median_holding_sessions,median_return_pct,method,model_hash,open_at_period_end_count,p95_holding_sessions,pass_probability,regime,round_trip_cost_bps,survivor,ticker,trade_count,win_rate
2.0,2.145478002670175,41.57772342094992,0.4741411451398136,-8.171492277444637,2,2.0,2.276208092102372,fixed_2_sessions,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,0,2.0,0.8,train,10.0,False,AEIS,17,0.7647058823529411
1.0,-0.4282035564944808,-4.586484917612443,0.4741411451398136,-3.755114915113622,1,1.0,-0.8184893278126437,rolling_same_threshold_no_holding_cap,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,0,1.0,0.8,stress,10.0,False,AEIS,10,0.4
2.0,-0.3194834602647844,-4.822132713821725,0.4741411451398136,-12.593694787777965,2,2.0,-0.6975951315740468,fixed_2_sessions,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,0,2.0,0.8,stress,10.0,False,AEIS,10,0.3
1.0,-1.2848775687571379,-11.980914335811176,0.4741411451398136,-21.061664034897344,1,1.0,-1.5635105449846143,rolling_same_threshold_no_holding_cap,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,0,1.0,0.8,oos,10.0,False,AEIS,9,0.2222222222222222
2.0,0.3084092096135348,2.059121505154571,0.4741411451398136,-7.141450808180361,2,2.0,0.33365439547737863,fixed_2_sessions,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,0,2.0,0.8,oos,10.0,False,AEIS,9,0.5555555555555556
1.263157894736842,1.3260437741897353,27.444045359267832,0.5140878828229027,-7.064516469539017,2,1.0,1.0521141285139035,rolling_same_threshold_no_holding_cap,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,0,2.0,0.75,train,10.0,False,ARKW,19,0.7894736842105263
2.0,2.6269026994756044,60.567354831373585,0.5140878828229027,-8.495292241923691,2,2.0,3.8840681564677237,fixed_2_sessions,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,0,2.0,0.75,train,10.0,False,ARKW,19,0.7368421052631579
1.2307692307692308,0.6092010616122112,7.913214341510111,0.5140878828229027,-3.3813940861943115,2,1.0,0.49764231124574965,rolling_same_threshold_no_holding_cap,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,0,2.0,0.75,stress,10.0,False,ARKW,13,0.6153846153846154
2.0,0.07344193218793023,0.5776720884544062,0.5140878828229027,-5.335888309275716,2,2.0,-0.17237388173874094,fixed_2_sessions,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,0,2.0,0.75,stress,10.0,False,ARKW,11,0.45454545454545453
1.1428571428571428,0.06816227262662614,0.2965170403406159,0.5140878828229027,-3.3471311181218932,2,1.0,-0.7273361063465765,rolling_same_threshold_no_holding_cap,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,0,1.6999999999999993,0.75,oos,10.0,False,ARKW,7,0.42857142857142855
2.0,0.6433714579264433,3.8355637586212854,0.5140878828229027,-9.017626076775542,2,2.0,-0.33424825840409056,fixed_2_sessions,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,0,2.0,0.75,oos,10.0,False,ARKW,7,0.42857142857142855
1.1,1.1894091893024283,25.224557886672528,0.5127563249001331,-9.060359762690329,2,1.0,1.063210064703446,rolling_same_threshold_no_holding_cap,eced1f3b23b9db6003fdb3a4918db12cb48c942f0d4801b86d1358ae63c364ed,0,2.0,0.8181818181818182,train,10.0,False,CBRL,20,0.7
2.0,2.8907002397809136,69.11246402114983,0.5127563249001331,-6.374030192263036,2,2.0,3.193652301237171,fixed_2_sessions,eced1f3b23b9db6003fdb3a4918db12cb48c942f0d4801b86d1358ae63c364ed,0,2.0,0.8181818181818182,train,10.0,False,CBRL,19,0.7368421052631579
1.0,0.07858039005213444,0.707586335958843,0.5127563249001331,-5.141412219034214,2,1.0,0.13963584961875783,rolling_same_threshold_no_holding_cap,eced1f3b23b9db6003fdb3a4918db12cb48c942f0d4801b86d1358ae63c364ed,1,1.4499999999999993,0.8181818181818182,stress,10.0,False,CBRL,12,0.5833333333333334
2.0,0.15348008324987344,0.7507661243038921,0.5127563249001331,-8.260233413189255,2,2.0,1.453974439397554,fixed_2_sessions,eced1f3b23b9db6003fdb3a4918db12cb48c942f0d4801b86d1358ae63c364ed,0,2.0,0.8181818181818182,stress,10.0,False,CBRL,11,0.5454545454545454
1.0909090909090908,-0.41968188679655133,-5.273976851054574,0.5127563249001331,-7.957498249422623,2,1.0,0.32424057454546473,rolling_same_threshold_no_holding_cap,eced1f3b23b9db6003fdb3a4918db12cb48c942f0d4801b86d1358ae63c364ed,0,1.5,0.8181818181818182,oos,10.0,False,CBRL,11,0.5454545454545454
2.0,0.10368675877653231,-1.1104589688154753,0.5127563249001331,-15.83860531073542,2,2.0,0.8630200647783082,fixed_2_sessions,eced1f3b23b9db6003fdb3a4918db12cb48c942f0d4801b86d1358ae63c364ed,0,2.0,0.8181818181818182,oos,10.0,False,CBRL,11,0.6363636363636364
1.0526315789473684,1.0116074200087164,19.243777741785873,0.520745672436751,-6.5154509920773425,2,1.0,0.8601190163684103,rolling_same_threshold_no_holding_cap,e5ff24a44cb1dbf99648efbb79d1b08127352dc10d8fe0499f0674780670cd61,0,1.0999999999999979,0.6,train,10.0,False,BTU,19,0.5263157894736842
2.0,1.2893028517855432,25.42097858719259,0.520745672436751,-6.600479467485987,2,2.0,0.9126572298499558,fixed_2_sessions,e5ff24a44cb1dbf99648efbb79d1b08127352dc10d8fe0499f0674780670cd61,0,2.0,0.6,train,10.0,False,BTU,19,0.5789473684210527
1.1538461538461537,-0.2952959463373682,-6.030884535609172,0.520745672436751,-16.049569028885813,2,1.0,-0.010879902299032376,rolling_same_threshold_no_holding_cap,e5ff24a44cb1dbf99648efbb79d1b08127352dc10d8fe0499f0674780670cd61,0,2.0,0.6,stress,10.0,False,BTU,13,0.46153846153846156
2.0,0.7700290374534374,4.4104670896470966,0.520745672436751,-22.769801360681797,2,2.0,0.9155134264796305,fixed_2_sessions,e5ff24a44cb1dbf99648efbb79d1b08127352dc10d8fe0499f0674780670cd61,0,2.0,0.6,stress,10.0,False,BTU,12,0.5833333333333334
1.0833333333333333,0.9399394632642952,10.470922185253784,0.520745672436751,-8.286528425694906,2,1.0,1.2997426690538494,rolling_same_threshold_no_holding_cap,e5ff24a44cb1dbf99648efbb79d1b08127352dc10d8fe0499f0674780670cd61,0,1.4499999999999993,0.6,oos,10.0,False,BTU,12,0.5833333333333334
2.0,0.4856031944513723,3.250222339291753,0.520745672436751,-15.439900482582525,2,2.0,2.7571516148643505,fixed_2_sessions,e5ff24a44cb1dbf99648efbb79d1b08127352dc10d8fe0499f0674780670cd61,0,2.0,0.6,oos,10.0,False,BTU,11,0.5454545454545454
1.2941176470588236,1.7157187011822739,33.24439579450493,0.5886551264980027,-0.8792200554062934,2,1.0,1.3492739854442326,rolling_same_threshold_no_holding_cap,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,0,2.0,0.9090909090909091,train,10.0,False,BB,17,0.8823529411764706
2.0,3.0396020984669847,63.12680540974747,0.5886551264980027,-5.810233216907001,2,2.0,2.8850717942600412,fixed_2_sessions,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,0,2.0,0.9090909090909091,train,10.0,False,BB,17,0.7647058823529411
1.1,-0.32066021655661636,-3.539745848913145,0.5886551264980027,-8.753623643442987,2,1.0,-0.758919140828984,rolling_same_threshold_no_holding_cap,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,0,1.549999999999999,0.9090909090909091,stress,10.0,False,BB,10,0.4
2.0,-2.986033176096794,-26.564279436129222,0.5886551264980027,-21.855626930434703,2,2.0,-3.0156507677706443,fixed_2_sessions,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,0,2.0,0.9090909090909091,stress,10.0,False,BB,10,0.2
1.25,-0.20406457455530697,-0.9578790065831178,0.5886551264980027,-2.9735420823227665,2,1.0,-1.3794902305898749,rolling_same_threshold_no_holding_cap,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,0,1.8499999999999996,0.9090909090909091,oos,10.0,False,BB,4,0.25
2.0,0.09113536063431166,0.1929094170519452,0.5886551264980027,-3.161227592719118,2,2.0,-0.48219920522135085,fixed_2_sessions,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,0,2.0,0.9090909090909091,oos,10.0,False,BB,4,0.5
1.0,0.3544379915325052,6.985952793869887,0.45,-4.01249494045709,1,1.0,-0.07700776942728962,rolling_same_threshold_no_holding_cap,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,0,1.0,0.65,train,10.0,False,BN,20,0.5
2.0,1.29621753311016,28.22378790127269,0.45,-6.991657537712115,2,2.0,2.637515468747764,fixed_2_sessions,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,0,2.0,0.65,train,10.0,False,BN,20,0.65
1.0,0.7048339318153546,8.48397879614251,0.45,-6.615797217330488,1,1.0,1.1951962106458658,rolling_same_threshold_no_holding_cap,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,0,1.0,0.65,stress,10.0,False,BN,12,0.6666666666666666
2.0,0.6767546073257954,7.1518066572247685,0.45,-4.882851609699768,2,2.0,-0.28036928021598617,fixed_2_sessions,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,0,2.0,0.65,stress,10.0,False,BN,11,0.45454545454545453
1.0,-0.46266567804533754,-1.886768424733276,0.45,-3.930003988437314,1,1.0,-0.24686843688544458,rolling_same_threshold_no_holding_cap,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,0,1.0,0.65,oos,10.0,False,BN,4,0.5
2.0,-3.765812898992155,-14.354512785013284,0.45,-11.828229391558542,2,2.0,-4.263548952098861,fixed_2_sessions,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,0,2.0,0.65,oos,10.0,False,BN,4,0.25
1.0,0.6268524972588537,10.95139676749386,0.6312649800266311,-24.529403101642654,1,1.0,1.7295891100570393,rolling_same_threshold_no_holding_cap,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,0,1.0,0.8095238095238095,train,10.0,False,ACMR,21,0.6190476190476191
2.0,3.0305376759380778,80.55813444060587,0.6312649800266311,-8.562628611462554,2,2.0,2.647709553792621,fixed_2_sessions,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,0,2.0,0.8095238095238095,train,10.0,False,ACMR,21,0.7619047619047619
1.0,-0.5079590555812131,-6.804643666843591,0.6312649800266311,-16.6221257438512,1,1.0,-0.8092215909968836,rolling_same_threshold_no_holding_cap,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,0,1.0,0.8095238095238095,stress,10.0,False,ACMR,12,0.4166666666666667
2.0,-1.5871949538995744,-19.190125577908002,0.6312649800266311,-24.467083798077315,2,2.0,-0.9101287313977247,fixed_2_sessions,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,0,2.0,0.8095238095238095,stress,10.0,False,ACMR,12,0.3333333333333333
1.0,3.446396542292185,14.359545522828942,0.6312649800266311,0.0,1,1.0,3.956999083288071,rolling_same_threshold_no_holding_cap,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,0,1.0,0.8095238095238095,oos,10.0,False,ACMR,4,0.75
2.0,5.466745232587847,22.88437019337597,0.6312649800266311,0.0,2,2.0,5.678930935603488,fixed_2_sessions,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,0,2.0,0.8095238095238095,oos,10.0,False,ACMR,4,0.75
1.0,0.36564802886582387,7.549321019867072,0.45,-5.3645045430254275,1,1.0,0.379661459344527,rolling_same_threshold_no_holding_cap,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,0,1.0,0.5714285714285714,train,10.0,False,CARR,21,0.6190476190476191
2.0,1.2591088356285465,28.848937146952313,0.45,-5.175380813014751,2,2.0,1.033445325706983,fixed_2_sessions,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,0,2.0,0.5714285714285714,train,10.0,False,CARR,21,0.5714285714285714
1.0,0.5923505675259677,10.280416403032833,0.45,-2.2758819305090605,1,1.0,0.4005430652477827,rolling_same_threshold_no_holding_cap,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,0,1.0,0.5714285714285714,stress,10.0,False,CARR,17,0.7058823529411765
2.0,0.8327246411115766,14.511325812586584,0.45,-3.901292333909423,2,2.0,0.8940862970585495,fixed_2_sessions,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,0,2.0,0.5714285714285714,stress,10.0,False,CARR,17,0.6470588235294118
1.0,0.8191744391091946,11.546537973740634,0.45,-3.272335389650438,1,1.0,0.47434886859897285,rolling_same_threshold_no_holding_cap,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,0,1.0,0.5714285714285714,oos,10.0,False,CARR,14,0.5714285714285714
2.0,0.8947448871879097,10.903350806784996,0.45,-7.823050031504386,2,2.0,1.088546482817565,fixed_2_sessions,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,0,2.0,0.5714285714285714,oos,10.0,False,CARR,13,0.5384615384615384
1.1,1.638447478251929,37.05651618801775,0.5966444740346205,-7.520877828876715,2,1.0,2.0494484633043264,rolling_same_threshold_no_holding_cap,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,0,2.0,0.8636363636363636,train,10.0,False,CRK,20,0.75
2.0,2.1235783033313007,46.60665741470837,0.5966444740346205,-11.293596341873414,2,2.0,1.9297712864674854,fixed_2_sessions,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,0,2.0,0.8636363636363636,train,10.0,False,CRK,19,0.7894736842105263
1.1666666666666667,-0.7056255431718127,-9.457151691369315,0.5966444740346205,-20.368330805814693,2,1.0,-0.2370186249862404,rolling_same_threshold_no_holding_cap,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,0,2.0,0.8636363636363636,stress,10.0,False,CRK,12,0.4166666666666667
2.0,2.2367096670557656,23.63531304441393,0.5966444740346205,-22.03305501095757,2,2.0,2.0957403168126554,fixed_2_sessions,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,0,2.0,0.8636363636363636,stress,10.0,False,CRK,12,0.6666666666666666
1.0,1.6198370321020756,13.158131546627416,0.5966444740346205,-4.16862715304811,1,1.0,2.2177134908242024,rolling_same_threshold_no_holding_cap,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,0,1.0,0.8636363636363636,oos,10.0,False,CRK,8,0.75
2.0,3.8974600296970934,33.58703036794648,0.5966444740346205,-5.2470551795883225,2,2.0,3.584148296224382,fixed_2_sessions,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,0,2.0,0.8636363636363636,oos,10.0,False,CRK,8,0.5
1.1764705882352942,1.3207748956996794,24.294442514862723,0.5926498002663115,-3.9700260364975426,2,1.0,1.8607864090789072,rolling_same_threshold_no_holding_cap,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,0,2.0,0.85,train,10.0,False,CLDX,17,0.6470588235294118
2.0,1.3082428665691987,24.28566772032772,0.5926498002663115,-3.468574732129992,2,2.0,1.4120929167971252,fixed_2_sessions,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,0,2.0,0.85,train,10.0,False,CLDX,17,0.6470588235294118
1.0625,1.1111863144123588,18.690750172619474,0.5926498002663115,-3.8108676754287196,2,1.0,0.7258387076537143,rolling_same_threshold_no_holding_cap,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,0,1.25,0.85,stress,10.0,False,CLDX,16,0.6875
2.0,0.19162359136626042,0.9727370068166818,0.5926498002663115,-11.647596971474972,2,2.0,2.2541472080296887,fixed_2_sessions,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,0,2.0,0.85,stress,10.0,False,CLDX,15,0.6
1.0,0.8196809104263717,2.4709928529135006,0.5926498002663115,-0.1435929758813015,1,1.0,0.9514036389841052,rolling_same_threshold_no_holding_cap,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,0,1.0,0.85,oos,10.0,False,CLDX,3,0.6666666666666666
2.0,0.6650782455275173,1.9824342960257813,0.5926498002663115,-0.06105829913881644,2,2.0,-0.06105829913881636,fixed_2_sessions,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,0,2.0,0.85,oos,10.0,False,CLDX,3,0.3333333333333333
1.0,2.8694571679938097,88.3665350646391,0.6885219707057256,-15.941581003058502,1,1.0,2.4329061599993818,rolling_same_threshold_no_holding_cap,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,0,1.0,0.875,train,10.0,False,ADPT,24,0.7083333333333334
2.0,5.108081855865495,215.51833249166415,0.6885219707057256,-10.74356610917131,2,2.0,5.008376480772703,fixed_2_sessions,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,0,2.0,0.875,train,10.0,False,ADPT,24,0.875
1.0952380952380953,0.1796956222781151,2.247517681174105,0.6885219707057256,-16.695343723315105,2,1.0,-0.7490134917674361,rolling_same_threshold_no_holding_cap,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,0,2.0,0.875,stress,10.0,False,ADPT,21,0.47619047619047616
2.0,-0.5271088533807676,-14.766626774276869,0.6885219707057256,-34.52400867323156,2,2.0,-1.5377643580232747,fixed_2_sessions,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,0,2.0,0.875,stress,10.0,False,ADPT,21,0.42857142857142855
1.0909090909090908,0.18221000956187636,1.701615112698196,0.6885219707057256,-3.2095500799471655,2,1.0,0.5604338948601463,rolling_same_threshold_no_holding_cap,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,0,1.5,0.875,oos,10.0,False,ADPT,11,0.6363636363636364
2.0,1.8933098189537114,21.717334817511237,0.6885219707057256,-1.888373843036284,2,2.0,1.7161800897867674,fixed_2_sessions,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,0,2.0,0.875,oos,10.0,False,ADPT,11,0.7272727272727273
1.1111111111111112,1.2847233694740248,24.36445921287127,0.47280958721704397,-8.74085293102369,2,1.0,0.9249094396639013,rolling_same_threshold_no_holding_cap,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,0,2.0,0.7,train,10.0,False,BIDU,18,0.5
2.0,0.7161715517840974,11.66188909774004,0.47280958721704397,-10.805438114577658,2,2.0,0.2530915951678704,fixed_2_sessions,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,0,2.0,0.7,train,10.0,False,BIDU,18,0.5
0.9166666666666666,-0.48305001318658025,-6.24199947951608,0.47280958721704397,-8.66602601243086,1,1.0,0.30288852896123714,rolling_same_threshold_no_holding_cap,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,1,1.0,0.7,stress,10.0,False,BIDU,12,0.5
2.0,-1.8604823296873538,-19.992105805709425,0.47280958721704397,-16.38135503954954,2,2.0,-3.452895437531023,fixed_2_sessions,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,0,2.0,0.7,stress,10.0,False,BIDU,11,0.45454545454545453
1.25,-0.5076457982571156,-4.544687148179416,0.47280958721704397,-7.293972367174195,2,1.0,-0.22549342847604228,rolling_same_threshold_no_holding_cap,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,0,2.0,0.7,oos,10.0,False,BIDU,8,0.5
2.0,-0.05493644102117223,-2.328512420017359,0.47280958721704397,-13.020138247164947,2,2.0,-0.0719138006782416,fixed_2_sessions,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,0,2.0,0.7,oos,10.0,False,BIDU,8,0.5
0.0,0.0,0.0,0.45,0.0,0,0.0,0.0,rolling_same_threshold_no_holding_cap,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,0,0.0,0.42857142857142855,train,10.0,False,CEF,0,0.0
0.0,0.0,0.0,0.45,0.0,0,0.0,0.0,fixed_2_sessions,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,0,0.0,0.42857142857142855,train,10.0,False,CEF,0,0.0
0.0,0.0,0.0,0.45,0.0,0,0.0,0.0,rolling_same_threshold_no_holding_cap,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,0,0.0,0.42857142857142855,stress,10.0,False,CEF,0,0.0
0.0,0.0,0.0,0.45,0.0,0,0.0,0.0,fixed_2_sessions,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,0,0.0,0.42857142857142855,stress,10.0,False,CEF,0,0.0
