all_feature_and,bilateral,domain_max_train,domain_min_train,fallback_applied_any_generation,fallback_event_count,feature,feature_definition,finite_high,finite_low,high_norm,high_value,low_norm,low_value,min_width_pass,model_hash,near_full_noise_gene,ticker,width_norm
True,True,23.82550448343881,-17.464785743301682,True,3,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.9435531271579879,21.49479672140022,0.3070894012945067,-4.784975238295523,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.6364637258634812
True,True,23.82550448343881,-17.464785743301682,True,4,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.9281256595454765,20.85779210621598,0.09976283825312479,-13.345549197986792,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.8283628212923517
True,True,37.17472039883365,-23.373494128161425,True,4,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,1.0,37.17472039883365,0.39320558943610917,0.43440225422965995,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.6067944105638908
True,True,5.0,0.0,True,2,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.5602739909208293,2.8013699546041466,0.02966884366426212,0.14834421832131062,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.5306051472565672
True,True,4.0,0.0,False,0,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.9953956975995499,3.9815827903981997,0.273348435677031,1.093393742708124,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.7220472619225189
True,True,1.0,0.0,False,0,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.8534552043005724,0.8534552043005724,0.16381261323003013,0.16381261323003013,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.6896425910705423
True,True,30.95237515983169,0.0,True,5,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.7822832809179019,24.2135255922349,0.11893340637990603,3.681271413307571,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.6633498745379959
True,True,23.82550448343881,-1.9723940450530275,True,4,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.7254123097807967,16.741719113990854,0.008190219535226986,-1.76110359255717,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.7172220902455697
True,True,25.088129529860737,0.0,True,5,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.7684534995401259,19.279060934137455,0.08559359246704051,2.1473831347392247,True,5f84a3038dd1ad57f39a317a281e06b98c18bb6cb424fbaa844020640ec4ee1a,False,BB,0.6828599070730854
True,True,12.888783669459247,-8.162853863469689,True,7,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.6566324949318406,5.660335412178217,0.2768587900224642,-2.3345229681114894,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.3797737049093764
True,True,12.888783669459247,-8.162853863469689,True,4,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.8456010224861288,9.638432359382385,0.03179042781434115,-7.493613300105436,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.8138105946717876
True,True,12.888783669459247,-8.162853863469689,True,3,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.8219808794396206,9.141189669491364,0.23318891451032384,-3.2538453585011986,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.5887919649292968
True,True,12.888783669459247,-8.162853863469689,True,4,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.8934645126805527,10.646037206016295,0.07918408183265671,-6.495899274350816,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.814280430847896
True,True,12.888783669459247,-8.162853863469689,True,3,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.7270329115651681,7.142379465310208,0.07790479249805199,-6.522830409722657,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.6491281190671161
True,True,15.698393639884744,-16.93309099374707,True,5,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.6412520902631302,3.9919167359585472,0.13906687579627536,-12.395132373153725,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.5021852144668548
True,True,5.0,0.0,True,7,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.9094114001335891,4.547057000667945,0.18426295037150595,0.9213147518575298,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.7251484497620831
True,True,4.0,0.0,True,3,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.8787881368559622,3.515152547423849,0.512482702543747,2.049930810174988,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.3663054343122153
True,True,1.0,0.0,True,6,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.8183379866329129,0.8183379866329129,0.22117961953799603,0.22117961953799603,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.5971583670949169
True,True,21.72745609614768,0.0,True,4,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.8716590017116734,18.9389326905023,0.12328119316771317,2.6785867120321893,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.7483778085439603
True,True,12.888783669459247,-1.8949120235591588,True,5,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.6619299135590955,7.890858388604486,0.038793964814749365,-1.3213938530122409,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.6231359487443461
True,True,17.620912565387094,0.0,True,3,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.7077339820367189,12.470918617022264,0.0043245007797798884,0.07620165012944972,True,ef80266edc56e1401ecac4016bd599b5112d756f823e200757d4dc67fb84f06f,False,BN,0.703409481256939
True,True,40.798526921475386,-26.50406649029874,True,3,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.8964196855025571,33.827303129390295,0.23888077984768585,-10.426770490322411,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.6575389056548713
True,True,40.798526921475386,-26.50406649029874,True,4,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.805160396958749,27.685316337478596,0.11488306649663675,-18.772138175977787,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.6902773304621123
True,True,40.798526921475386,-26.50406649029874,True,4,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.805160396958749,27.685316337478596,0.4803276454838697,5.823229738136924,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.3248327514748793
True,True,40.798526921475386,-26.50406649029874,True,2,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.6846918057910789,19.577467727231657,0.27298356060537354,-8.131564902776883,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.41170824518570537
True,True,40.798526921475386,-26.50406649029874,True,3,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.891349117735023,33.4860407685651,0.26555207840272,-8.63172292790891,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.625797039332303
True,True,65.49536469604145,-40.52238793211127,True,1,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.8117383131355309,45.53628374868542,0.2896775179297556,-9.811428494297168,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.5220607952057753
True,True,5.0,0.0,True,1,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.8794991512768064,4.397495756384032,0.01169550995434931,0.058477549771746545,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.8678036413224571
True,True,4.0,0.0,False,0,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.5515204853069644,2.2060819412278576,0.027113530177624277,0.1084541207104971,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.5244069551293401
True,True,0.9953702641173616,0.0,True,5,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.9803570167659454,0.9758182227076279,0.4930553956853026,0.49077267942776986,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.48730162108064284
True,True,70.05019832976565,0.0573115470381413,True,1,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.9079516418722258,63.60746802079239,0.053294651503561934,3.78755805585187,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.8546569903686638
True,True,40.798526921475386,-2.338210252450079,False,0,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.95,38.64169006277911,0.05,-0.1813733937538058,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.8999999999999999
True,True,54.62925695717488,0.0,True,2,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.6309457902258068,34.46809970029336,0.001270568976289025,0.06941023908750779,True,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,False,ACMR,0.6296752212495177
True,True,11.608573760830687,-8.818005867927337,True,3,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.5194622965649462,1.7928320969940543,0.14543484956087477,-5.847269332575684,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.3740274470040715
True,True,11.608573760830687,-8.818005867927337,True,3,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.7917769288421005,7.355288617279303,0.1043078416995259,-6.687353433548084,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.6874690871425746
True,True,11.608573760830687,-8.818005867927337,True,1,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.660546288178146,4.674695486024108,0.13817226554882256,-5.995619083208414,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.5223740226293234
True,True,11.608573760830687,-8.818005867927337,True,2,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.5718468915397166,2.862870197566437,0.13234210651587802,-6.114709290943178,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.43950478502383855
True,True,11.608573760830687,-8.818005867927337,True,1,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.8346952287813998,8.231962688520323,0.031364467416468735,-8.177337076731252,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.8033307613649311
True,True,19.09756434188004,-12.574758519480778,False,0,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.8735824167272459,15.093625829112405,0.15161858133656167,-7.7726458596077,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.7219638353906842
True,True,5.0,0.0,True,2,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.9491083889821597,4.745541944910798,0.05979592871918466,0.29897964359592333,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.889312460262975
True,True,4.0,0.0,True,3,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.6661738707790081,2.6646954831160325,0.25399729106450636,1.0159891642580254,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.4121765797145018
True,True,0.9959265868795102,0.0025778694449925,True,3,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.8046862263345248,0.8019119003116147,0.030057329816489165,0.0324352794677083,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.7746288965180357
True,True,17.407744583985018,0.0361995698631156,False,0,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.9367276458297508,16.30860603536707,0.10481315624897458,1.8569660317143701,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.8319144895807762
True,True,11.608573760830687,-0.5072301120270906,True,1,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.8661360517347028,9.986704418001967,0.18077201816098717,1.6829682057121147,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.6853640335737156
True,True,14.445589241102333,0.0,True,1,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.9736860439456964,14.065468640633444,0.239368166381391,3.457814208941415,True,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,False,CARR,0.7343178775643053
True,True,10.972398773348855,-16.650437798759697,True,4,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.9994790373051544,10.95800830596897,0.617007650650632,0.393063698903358,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.3824713866545224
True,True,10.972398773348855,-16.650437798759697,True,3,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.8438066224131909,6.657894630622788,0.1496670987824049,-12.516207988871699,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.694139523630786
True,True,10.972398773348855,-16.650437798759697,True,5,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.9899533829106637,10.694882711387567,0.2392217555276817,-10.042454341325639,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.750731627382982
True,True,10.972398773348855,-16.650437798759697,True,4,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.7790236121160486,4.868404124535601,0.016503306599257445,-16.194569657669007,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.7625203055167912
True,True,10.972398773348855,-16.650437798759697,True,4,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.7542486393296316,4.184049100177965,0.14407342609516613,-12.670721095349164,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.6101752132344654
True,True,28.404340372984183,-19.99999999980769,True,3,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.5476612460151158,6.509181361295283,0.036388231693851386,-18.238651647334496,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.5112730143212644
True,True,5.0,0.0,True,4,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.6996398189329224,3.4981990946646118,0.1292837117474559,0.6464185587372795,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.5703561071854665
True,True,4.0,0.0,True,2,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.9862786715801006,3.9451146863204025,0.09419299321640172,0.3767719728656069,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.8920856783636989
True,True,1.0,0.0,True,4,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.6533026785455237,0.6533026785455237,0.02329677697400257,0.02329677697400257,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.6300059015715211
True,True,27.978214935987666,0.0,True,5,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.679636088667405,19.015004566990626,0.13631144557397398,3.8137509225038286,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.543324643093431
True,True,10.972398773348855,-2.19298252952832,True,1,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.8395220221889363,8.85964500475154,0.5131935314220236,4.563405993812701,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.3263284907669127
True,True,25.850767301702696,0.0,True,5,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.9294488482253842,24.026965894309996,0.05810313482084462,1.5020106177531134,True,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,False,CRK,0.8713457134045396
True,True,27.76158819125827,-15.801181254672905,True,3,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.8196943915166353,19.906976539089122,0.2549563382545235,-4.694577072512255,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.5647380532621118
True,True,27.76158819125827,-15.801181254672905,True,6,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.924921548949055,24.490962937768323,0.025262179885776066,-14.700690736607202,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.8996593690632789
True,True,27.76158819125827,-15.801181254672905,True,3,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.49671915759900737,5.837280887189806,0.07636582870605822,-12.474474265203417,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.42035332889294913
True,True,27.76158819125827,-15.801181254672905,False,0,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.9395127032279799,25.126594027571137,0.2133591457257517,-6.506665980241152,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.7261535575022282
True,True,27.76158819125827,-15.801181254672905,True,3,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.8887469998922045,22.915099397394222,0.2091878730487925,-6.688378170163638,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.679559126843412
True,True,37.43046640556291,-22.657579325933,True,1,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.6264070186109018,14.981994254888875,0.24485167285424633,-7.94492081003377,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.3815553457566554
True,True,5.0,0.0,True,6,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.9512157813356299,4.75607890667815,0.050497440090839125,0.25248720045419565,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.9007183412447908
True,True,4.0,0.0,True,4,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.7579508435430995,3.031803374172398,0.4365404303502187,1.7461617214008749,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.3214104131928808
True,True,1.0,0.0,True,3,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.5770364871218191,0.5770364871218191,0.04526605042253809,0.04526605042253809,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.531770436699281
True,True,45.06172156328143,0.0,True,1,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.6322857970358723,28.491886534447953,0.2095219177912738,9.441418320915123,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.42276387924459846
True,True,27.76158819125827,-1.147454630139022,True,2,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.9170747614588537,25.364298919297685,0.10505939057419894,1.8897117907603982,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.8120153708846547
True,True,33.60014518331943,0.0,True,2,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.9572154621576765,32.162578500216135,0.09203595683230865,3.0924215116512905,True,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,False,CLDX,0.8651795053253678
True,True,33.69565182191487,-18.181817676605217,True,4,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.7370456375709782,20.054244905500493,0.08260836022491028,-13.896304988714675,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.6544372773460679
True,True,33.69565182191487,-18.181817676605217,True,1,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.6629321242247582,16.209423377453806,0.1478322099928896,-10.512656711800272,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.5150999142318686
True,True,33.69565182191487,-18.181817676605217,True,5,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.5148509290299843,8.527345690432522,0.23274885051579808,-6.107396283156291,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.2821020785141862
True,True,33.69565182191487,-18.181817676605217,True,2,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.7915363382095528,22.88108456583114,0.06617887875367685,-14.748624912615087,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.7253574594558759
True,True,33.69565182191487,-18.181817676605217,True,3,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.8144440627970158,24.069479349397742,0.31170116502696377,-2.011549995265728,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.502742897770052
True,True,39.23241215652909,-29.37625475582133,True,2,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.9161457902294227,33.47928660918119,0.04522667872491766,-26.273312619631568,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.870919111504505
True,True,5.0,0.0,True,2,up_days5,D-5~D-1 양의 일수익률 일수,True,True,1.0,5.0,0.17097822082645964,0.8548911041322982,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.8290217791735404
True,True,4.0,0.0,True,4,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.6837189812506813,2.7348759250027252,0.07317361101549628,0.29269444406198514,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.6105453702351851
True,True,0.9932884370228152,0.0,True,2,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.5598129682327794,0.5560557482410403,0.06701487807584253,0.06656510350122816,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.4927980901569369
True,True,45.01424975567976,0.1197517934512726,True,4,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.9566513584979442,43.06813425810034,0.05695388587691876,2.676667906893596,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.8996974726210255
True,True,33.69565182191487,-1.9033691931490515,True,4,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.939006251432298,31.524334084865725,0.050884558312605396,-0.09192873243636623,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.8881216931196926
True,True,45.85915477163126,0.0,True,2,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.882843273805946,40.48644633256051,0.0729969438476931,3.3475781457674345,True,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,False,ADPT,0.8098463299582529
True,True,13.045744193250886,-12.583583179306912,True,2,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.9862685550315466,12.693816494856131,0.286269661894188,-5.246684297789333,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.6999988931373586
True,True,13.045744193250886,-12.583583179306912,True,3,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.6975682029035619,5.294620657595297,0.13257585721679246,-9.185753133000258,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.5649923456867695
True,True,13.045744193250886,-12.583583179306912,True,5,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.7233136074412584,5.954458058830857,0.2088819004197039,-7.230080571248303,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.5144317070215545
True,True,13.045744193250886,-12.583583179306912,True,3,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.6351132829889758,3.693943069077493,0.2119040091661401,-7.152625956830419,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.42320927382283574
True,True,13.045744193250886,-12.583583179306912,True,2,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.8392198248462721,8.92505644921881,0.033102140978144096,-11.735197571445497,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.806117683868128
True,True,23.541841634720395,-21.70626396779089,True,4,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.9095806634688929,19.45053794685186,0.2889377818378996,-8.632376702634241,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.6206428816309932
True,True,5.0,0.0,True,2,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.8741717038128097,4.370858519064049,0.5838485632657602,2.9192428163288007,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.29032314054704955
True,True,4.0,0.0,True,7,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.7170149763974024,2.8680599055896097,0.21224343778958665,0.8489737511583466,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.5047715386078158
True,True,0.9934806958361344,0.0,True,4,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.754270107808191,0.7493527915536777,0.0918411828532486,0.09124244224745907,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.6624289249549424
