best_coverage,best_fitness,best_lift,best_pass_probability,best_passed_count,best_precision,best_recall,decision_threshold,generation,generations_run,mean_fitness,min_width_norm,model_hash,pid,process_name,seed,strict_all_feature_and,ticker,train_min_sample_gate,train_rows,weighted_sum_path
0.02663115845539281,191.3492030194707,0.23868175765645805,0.75,20,0.75,0.0390625,0.5913182423435419,11,20,-27892.08258394568,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02663115845539281,191.3876044662667,0.23868175765645805,0.75,20,0.75,0.0390625,0.5913182423435419,12,20,-23210.134725283748,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02663115845539281,191.44178654907012,0.23868175765645805,0.75,20,0.75,0.0390625,0.5913182423435419,13,20,-40807.24145478827,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02796271637816245,195.23952716513497,0.2505865195612199,0.7619047619047619,21,0.7619047619047619,0.041666666666666664,0.5913182423435419,14,20,-24868.19195218749,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02796271637816245,195.23952716513497,0.2505865195612199,0.7619047619047619,21,0.7619047619047619,0.041666666666666664,0.5913182423435419,15,20,-24113.05893661002,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02796271637816245,195.29170827972365,0.2505865195612199,0.7619047619047619,21,0.7619047619047619,0.041666666666666664,0.5913182423435419,16,20,-20447.039815371318,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02663115845539281,207.31601117470447,0.2886817576564581,0.8,20,0.8,0.041666666666666664,0.5913182423435419,17,20,-28900.50932438536,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02663115845539281,207.31601117470447,0.2886817576564581,0.8,20,0.8,0.041666666666666664,0.5913182423435419,18,20,-17092.549218616594,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02663115845539281,207.43472759493903,0.2886817576564581,0.8,20,0.8,0.041666666666666664,0.5913182423435419,19,20,-26899.582751783215,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02663115845539281,207.46031383620888,0.2886817576564581,0.8,20,0.8,0.041666666666666664,0.5913182423435419,20,20,-23392.365900025732,0.1,fa692ef7132a1fe6646a893c35bd3045e2532e57e184a47472b9654479c8c494,590991,SpawnPoolWorker-3,1845309935,True,ADMA,20,751,False
0.02929427430093209,141.46724712649262,0.08891175402493645,0.5909090909090909,22,0.5909090909090909,0.034482758620689655,0.5819973368841544,1,20,-79151.74857100869,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02663115845539281,160.47806263379576,0.14800266311584553,0.65,20,0.65,0.034482758620689655,0.5819973368841544,2,20,-33279.56874002863,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.05992010652463382,160.78848469513878,0.14244710756029,0.6444444444444445,45,0.6444444444444445,0.07692307692307693,0.5819973368841544,3,20,-19926.842705009527,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.05992010652463382,160.78848469513878,0.14244710756029,0.6444444444444445,45,0.6444444444444445,0.07692307692307693,0.5819973368841544,4,20,-28500.345061163007,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.043941411451398134,166.85168427016242,0.16466932978251214,0.6666666666666666,33,0.6666666666666666,0.058355437665782495,0.5819973368841544,5,20,-24167.629404883057,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.05193075898801598,167.49648041107451,0.16466932978251214,0.6666666666666666,39,0.6666666666666666,0.06896551724137931,0.5819973368841544,6,20,-21532.72861259272,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.047936085219707054,185.21425446627805,0.22022488533806772,0.7222222222222222,36,0.7222222222222222,0.06896551724137931,0.5819973368841544,7,20,-12784.402302094148,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.045272969374167776,189.14584556945658,0.2332967807629044,0.7352941176470589,34,0.7352941176470589,0.06631299734748011,0.5819973368841544,8,20,-13043.07441018486,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.045272969374167776,189.14584556945658,0.2332967807629044,0.7352941176470589,34,0.7352941176470589,0.06631299734748011,0.5819973368841544,9,20,-13767.011323919289,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.037283621837549935,193.43677313623,0.2480026631158455,0.75,28,0.75,0.05570291777188329,0.5819973368841544,10,20,-13378.80523532448,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02929427430093209,200.17864988000392,0.2707299358431182,0.7727272727272727,22,0.7727272727272727,0.04509283819628647,0.5819973368841544,11,20,-24871.062802825014,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.03062583222370173,203.42705523222645,0.28061135876801946,0.782608695652174,23,0.782608695652174,0.04774535809018567,0.5819973368841544,12,20,-23545.87204079541,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02663115845539281,224.8256633415889,0.3480026631158455,0.85,20,0.85,0.04509283819628647,0.5819973368841544,13,20,-25499.638458492704,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02663115845539281,224.8256633415889,0.3480026631158455,0.85,20,0.85,0.04509283819628647,0.5819973368841544,14,20,-28811.921475404397,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02663115845539281,224.8256633415889,0.3480026631158455,0.85,20,0.85,0.04509283819628647,0.5819973368841544,15,20,-19839.59585605275,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02663115845539281,224.92667868772793,0.3480026631158455,0.85,20,0.85,0.04509283819628647,0.5819973368841544,16,20,-30413.310928240928,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02663115845539281,224.92667868772793,0.3480026631158455,0.85,20,0.85,0.04509283819628647,0.5819973368841544,17,20,-34007.542489184656,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02663115845539281,224.92667868772793,0.3480026631158455,0.85,20,0.85,0.04509283819628647,0.5819973368841544,18,20,-29124.397104187232,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02796271637816245,227.09515535495197,0.3551455202587026,0.8571428571428571,21,0.8571428571428571,0.04774535809018567,0.5819973368841544,19,20,-33190.21025429172,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.02796271637816245,227.09515535495197,0.3551455202587026,0.8571428571428571,21,0.8571428571428571,0.04774535809018567,0.5819973368841544,20,20,-40892.71048300666,0.1,d2b97861f5892efedc927a46533bec112723216c4a86fdf5d900b486c2d56dc1,590991,SpawnPoolWorker-3,3389032181,True,CRS,20,751,False
0.03062583222370173,150.3232108941314,0.13599258959069072,0.6086956521739131,23,0.6086956521739131,0.03943661971830986,0.5527030625832223,1,20,-81236.14762809848,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,165.10437340490165,0.1811430912629315,0.6538461538461539,26,0.6538461538461539,0.04788732394366197,0.5527030625832223,2,20,-31383.556865618917,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,165.10437340490165,0.1811430912629315,0.6538461538461539,26,0.6538461538461539,0.04788732394366197,0.5527030625832223,3,20,-17573.943653987466,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,165.10437340490165,0.1811430912629315,0.6538461538461539,26,0.6538461538461539,0.04788732394366197,0.5527030625832223,4,20,-6796.939259957851,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,165.10437340490165,0.1811430912629315,0.6538461538461539,26,0.6538461538461539,0.04788732394366197,0.5527030625832223,5,20,-34397.29251915183,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.047936085219707054,196.68531509580444,0.27729693741677763,0.75,36,0.75,0.07605633802816901,0.5527030625832223,6,20,-21764.816201718284,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.047936085219707054,196.68531509580444,0.27729693741677763,0.75,36,0.75,0.07605633802816901,0.5527030625832223,7,20,-24889.229436056605,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.043941411451398134,208.58118081554176,0.3151757252955655,0.7878787878787878,33,0.7878787878787878,0.07323943661971831,0.5527030625832223,8,20,-24892.648865613573,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03994673768308921,222.97671121830925,0.360630270750111,0.8333333333333334,30,0.8333333333333334,0.07042253521126761,0.5527030625832223,9,20,-30917.495230611596,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03994673768308921,222.97671121830925,0.360630270750111,0.8333333333333334,30,0.8333333333333334,0.07042253521126761,0.5527030625832223,10,20,-25689.00908079431,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,239.0892004725575,0.4119123220321622,0.8846153846153846,26,0.8846153846153846,0.0647887323943662,0.5527030625832223,11,20,-35169.674307686495,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,239.0892004725575,0.4119123220321622,0.8846153846153846,26,0.8846153846153846,0.0647887323943662,0.5527030625832223,12,20,-24846.923149972175,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,239.0892004725575,0.4119123220321622,0.8846153846153846,26,0.8846153846153846,0.0647887323943662,0.5527030625832223,13,20,-18579.371268759638,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,251.53820693694155,0.45037386049370076,0.9230769230769231,26,0.9230769230769231,0.0676056338028169,0.5527030625832223,14,20,-22406.655787947977,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03462050599201065,251.5416526281281,0.45037386049370076,0.9230769230769231,26,0.9230769230769231,0.0676056338028169,0.5527030625832223,15,20,-28872.012456005712,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03595206391478029,252.46462202741125,0.45322286334270356,0.9259259259259259,27,0.9259259259259259,0.07042253521126761,0.5527030625832223,16,20,-23962.0387313102,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03595206391478029,252.46462202741125,0.45322286334270356,0.9259259259259259,27,0.9259259259259259,0.07042253521126761,0.5527030625832223,17,20,-34126.96572611364,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03595206391478029,252.46631723788892,0.45322286334270356,0.9259259259259259,27,0.9259259259259259,0.07042253521126761,0.5527030625832223,18,20,-10511.762071895253,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03595206391478029,252.5144231119151,0.45322286334270356,0.9259259259259259,27,0.9259259259259259,0.07042253521126761,0.5527030625832223,19,20,-27105.787845996772,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.03062583222370173,261.9800725432715,0.48381867654721245,0.9565217391304348,23,0.9565217391304348,0.061971830985915494,0.5527030625832223,20,20,-15932.19969400121,0.1,c65930c51eddc31c9f6ffc5788c8f00b65267125f8a17c1026186eb2ea6b573f,590991,SpawnPoolWorker-3,2418861722,True,ALGT,20,751,False
0.09587217043941411,57.286633442971045,0.07808107708240863,0.4722222222222222,72,0.4722222222222222,0.11486486486486487,0.4741411451398136,1,20,-85409.77103549361,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.05858854860186418,132.29937570197674,0.12858612758745913,0.5227272727272727,44,0.5227272727272727,0.0777027027027027,0.4741411451398136,2,20,-45914.064067432344,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.05326231691078562,148.7106495175104,0.18085885486018638,0.575,40,0.575,0.0777027027027027,0.4741411451398136,3,20,-13727.175390630397,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.03861517976031957,173.57302944009095,0.26103126865328985,0.6551724137931034,29,0.6551724137931034,0.06418918918918919,0.4741411451398136,4,20,-21535.08285895141,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.03861517976031957,173.57302944009095,0.26103126865328985,0.6551724137931034,29,0.6551724137931034,0.06418918918918919,0.4741411451398136,5,20,-21105.003845687086,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.043941411451398134,187.26211779552713,0.30282855182988344,0.696969696969697,33,0.696969696969697,0.0777027027027027,0.4741411451398136,6,20,-13764.192850489784,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02663115845539281,187.43025403054762,0.3058588548601864,0.7,20,0.7,0.0472972972972973,0.4741411451398136,7,20,-19319.14198661178,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.1651274396838,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,8,20,-10380.672348072127,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.1651274396838,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,9,20,-22450.068012907952,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.1651274396838,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,10,20,-21279.9977524216,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.1651274396838,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,11,20,-31116.731153083943,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.18263519637154,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,12,20,-11959.557468176174,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.3101485387679,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,13,20,-13720.913003975524,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.3196613105687,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,14,20,-23377.26490778063,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.34570870689868,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,15,20,-35980.41243332741,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02796271637816245,207.34570870689868,0.3677636167649483,0.7619047619047619,21,0.7619047619047619,0.05405405405405406,0.4741411451398136,16,20,-18020.50713663968,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02663115845539281,219.70407242239747,0.40585885486018647,0.8,20,0.8,0.05405405405405406,0.4741411451398136,17,20,-10941.122928822097,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02663115845539281,219.70407242239747,0.40585885486018647,0.8,20,0.8,0.05405405405405406,0.4741411451398136,18,20,-36231.48385231302,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02663115845539281,219.70407242239747,0.40585885486018647,0.8,20,0.8,0.05405405405405406,0.4741411451398136,19,20,-26873.33634663017,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02663115845539281,219.70407242239747,0.40585885486018647,0.8,20,0.8,0.05405405405405406,0.4741411451398136,20,20,-24164.169927889536,0.1,387b98176ce8773da18105831aa5979ed0295a0caa2bf3d6e2ce40b0f2d0ac56,590994,SpawnPoolWorker-6,3776049537,True,AEIS,20,751,False
0.02929427430093209,133.954619186451,0.11136666263164263,0.5454545454545454,22,0.5454545454545454,0.03680981595092025,0.5140878828229027,1,20,-79154.17214027712,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
0.02929427430093209,133.954619186451,0.11136666263164263,0.5454545454545454,22,0.5454545454545454,0.03680981595092025,0.5140878828229027,2,20,-29380.677399913784,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
0.02929427430093209,133.954619186451,0.11136666263164263,0.5454545454545454,22,0.5454545454545454,0.03680981595092025,0.5140878828229027,3,20,-20649.98253862769,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
0.047936085219707054,156.27042038641886,0.17702322828820838,0.6111111111111112,36,0.6111111111111112,0.06748466257668712,0.5140878828229027,4,20,-15099.763424442583,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
0.047936085219707054,156.27042038641886,0.17702322828820838,0.6111111111111112,36,0.6111111111111112,0.06748466257668712,0.5140878828229027,5,20,-10754.505177983116,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
0.047936085219707054,156.27042038641886,0.17702322828820838,0.6111111111111112,36,0.6111111111111112,0.06748466257668712,0.5140878828229027,6,20,-9307.317738374335,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
0.047936085219707054,156.27042038641886,0.17702322828820838,0.6111111111111112,36,0.6111111111111112,0.06748466257668712,0.5140878828229027,7,20,-23456.128133826496,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
0.02929427430093209,163.19397194387633,0.20227575354073357,0.6363636363636364,22,0.6363636363636364,0.04294478527607362,0.5140878828229027,8,20,-18432.19863479007,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
0.02929427430093209,163.19397194387633,0.20227575354073357,0.6363636363636364,22,0.6363636363636364,0.04294478527607362,0.5140878828229027,9,20,-16566.377014800335,0.1,6812a9ec6dddaf2206cbd3daae413f6362213c640b3ca0c70603c4fd14b4fbfb,590994,SpawnPoolWorker-6,3595334017,True,ARKW,20,751,False
