cpu_percent_single_core,cpu_seconds,error,input_path,output_path,pid,process_name,seed,status,ticker,wall_seconds,worker_limit
99.79959435269141,0.328621732,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BMI.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BMI.json,590993,SpawnPoolWorker-5,1296675594,OK,BMI,0.32928163098404184,6
99.74964638771029,0.3461420159999997,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_AAOI.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_AAOI.json,590993,SpawnPoolWorker-5,1426966403,OK,AAOI,0.3470107699977234,6
99.92785975050819,0.263775962,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_C.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_C.json,590993,SpawnPoolWorker-5,4291353847,OK,C,0.26396638801088557,6
100.00177409504923,0.14881034699999995,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BCS.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BCS.json,590991,SpawnPoolWorker-3,2156093733,OK,BCS,0.14880770700983703,6
100.00216067207852,0.1624065749999999,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CRMD.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CRMD.json,590991,SpawnPoolWorker-3,1229991544,OK,CRMD,0.16240306600229815,6
99.98866563624689,0.13147049599999994,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_APA.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_APA.json,590991,SpawnPoolWorker-3,1431935884,OK,APA,0.1314853990334086,6
99.98067797763562,0.16115274300000015,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_POWI.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_POWI.json,590994,SpawnPoolWorker-6,2687226072,OK,POWI,0.1611838869866915,6
99.99980367989163,0.16604867999999984,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_ARKG.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_ARKG.json,590994,SpawnPoolWorker-6,2849662416,OK,ARKG,0.16604900598758832,6
100.00116420213418,0.16019354200000002,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CDE.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CDE.json,590994,SpawnPoolWorker-6,4285111635,OK,CDE,0.16019167704507709,6
99.99262958990589,0.22332194999999988,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BELFB.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BELFB.json,590992,SpawnPoolWorker-4,1843090699,OK,BELFB,0.22333841095678508,6
100.00095142707438,0.16281158500000004,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CAT.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CAT.json,590992,SpawnPoolWorker-4,1244161145,OK,CAT,0.1628100359812379,6
