ticker,rule_id,rulebook_hash,period_label,period_role,period_start,period_end,row_origin,original_trade_no,rerun_trade_no,match_status,entry_price_abs_diff,pnl_abs_diff,exit_date_match,original_entry_signal_date,original_entry_date,original_entry_price,original_exit_date,original_exit_price,original_pnl_pct,original_exit_reason,original_holding_days,original_score,original_raw_score,original_threshold,original_market_adjustment,original_ratio,original_positive_component_count,original_top1_component,original_top1_contribution,original_top2_component,original_top2_contribution,original_positive_sum,original_top2_sum,original_top2_concentration,original_ce_like_flag,original_components_json,rerun_entry_signal_date,rerun_entry_date,rerun_entry_price,rerun_exit_date,rerun_exit_price,rerun_pnl_pct,rerun_exit_reason,rerun_holding_days,rerun_score,rerun_raw_score,rerun_threshold,rerun_market_adjustment,rerun_ratio,rerun_positive_component_count,rerun_top1_component,rerun_top1_contribution,rerun_top2_component,rerun_top2_contribution,rerun_positive_sum,rerun_top2_sum,rerun_top2_concentration,rerun_ce_like_flag,rerun_components_json
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,1,1,exact,0.0,0.0,True,2021-03-17,2021-03-18,147.52000427246094,2021-04-01,153.3033148803711,3.869376771152612,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}",2021-03-17,2021-03-18,147.52000427246094,2021-04-01,153.3033148803711,3.869376771152612,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,2,2,exact,0.0,0.0,True,2021-04-06,2021-04-07,153.3000030517578,2021-04-21,158.56067938995363,3.380763903726463,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}",2021-04-06,2021-04-07,153.3000030517578,2021-04-21,158.56067938995363,3.380763903726463,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,3,3,exact,0.0,0.0,True,2021-04-23,2021-04-26,158.17999267578125,2021-05-10,165.917,4.840045157760336,time_out,10,3.888864441044689,3.888864441044689,2.6541866643896674,1.0,1.4651812147277656,4,rsi,1.725077524288451,ma_align,1.2272413237358344,3.888864441044689,2.9523188480242855,0.7591724763826394,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.08876924593819482}",2021-04-23,2021-04-26,158.17999267578125,2021-05-10,165.917,4.840045157760336,time_out,10,3.888864441044689,3.888864441044689,2.6541866643896674,1.0,1.4651812147277656,4,rsi,1.725077524288451,ma_align,1.2272413237358344,3.888864441044689,2.9523188480242855,0.7591724763826394,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.08876924593819482}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,4,4,exact,0.0,0.0,True,2021-05-12,2021-05-13,163.58999633789062,2021-05-27,165.5371851196289,1.1399884027883849,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}",2021-05-12,2021-05-13,163.58999633789062,2021-05-27,165.5371851196289,1.1399884027883849,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,5,5,exact,0.0,0.0,True,2021-06-03,2021-06-04,167.91000366210938,2021-06-14,157.50766975299268,-6.2436353396591695,stop_loss,6,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}",2021-06-03,2021-06-04,167.91000366210938,2021-06-14,157.50766975299268,-6.2436353396591695,stop_loss,6,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,6,6,exact,0.0,0.0,True,2021-07-01,2021-07-02,153.27999877929688,2021-07-19,146.8965162200928,-4.213548238119028,time_out,10,7.912131050142073,7.912131050142073,2.6541866643896674,1.0,2.981000227412971,4,news_topics,4.171489297362729,rsi,1.725077524288451,7.912131050142073,5.896566821651181,0.7452564655820887,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":0.0,""macd"":1.167787881408684,""news"":0.0,""news_topics"":4.171489297362729,""rsi"":1.725077524288451,""volume"":0.0}",2021-07-01,2021-07-02,153.27999877929688,2021-07-19,146.8965162200928,-4.213548238119028,time_out,10,7.912131050142073,7.912131050142073,2.6541866643896674,1.0,2.981000227412971,4,news_topics,4.171489297362729,rsi,1.725077524288451,7.912131050142073,5.896566821651181,0.7452564655820887,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":0.0,""macd"":1.167787881408684,""news"":0.0,""news_topics"":4.171489297362729,""rsi"":1.725077524288451,""volume"":0.0}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,7,7,exact,0.0,0.0,True,2021-08-18,2021-08-19,152.08999633789062,2021-09-02,156.0119513397217,2.528062073438136,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}",2021-08-18,2021-08-19,152.08999633789062,2021-09-02,156.0119513397217,2.528062073438136,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,8,8,exact,0.0,0.0,True,2021-09-15,2021-09-16,151.02999877929688,2021-09-30,151.4442442703247,0.2242117016502558,time_out,10,2.661623117308855,2.661623117308855,2.6541866643896674,1.0,1.0028017821877264,3,rsi,1.725077524288451,bb,0.8477763470822091,2.661623117308855,2.5728538713706604,0.9666484539599474,True,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.08876924593819482}",2021-09-15,2021-09-16,151.02999877929688,2021-09-30,151.4442442703247,0.2242117016502558,time_out,10,2.661623117308855,2.661623117308855,2.6541866643896674,1.0,1.0028017821877264,3,rsi,1.725077524288451,bb,0.8477763470822091,2.661623117308855,2.5728538713706604,0.9666484539599474,True,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.08876924593819482}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,9,9,exact,0.0,0.0,True,2021-10-05,2021-10-06,157.41000366210938,2021-10-20,166.24683683013916,5.562492061623899,time_out,10,2.661623117308855,2.661623117308855,2.6541866643896674,1.0,1.0028017821877264,3,rsi,1.725077524288451,bb,0.8477763470822091,2.661623117308855,2.5728538713706604,0.9666484539599474,True,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.08876924593819482}",2021-10-05,2021-10-06,157.41000366210938,2021-10-20,166.24683683013916,5.562492061623899,time_out,10,2.661623117308855,2.661623117308855,2.6541866643896674,1.0,1.0028017821877264,3,rsi,1.725077524288451,bb,0.8477763470822091,2.661623117308855,2.5728538713706604,0.9666484539599474,True,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.08876924593819482}"
CE,stage3:CE:998b0b638c66,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,10,10,exact,0.0,0.0,True,2021-10-22,2021-10-25,169.94000244140625,2021-11-08,169.57517366027832,-0.26462726179399826,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}",2021-10-22,2021-10-25,169.94000244140625,2021-11-08,169.57517366027832,-0.26462726179399826,time_out,10,3.8000951951064943,3.8000951951064943,2.6541866643896674,1.0,1.4317362249200847,3,rsi,1.725077524288451,ma_align,1.2272413237358344,3.8000951951064943,2.9523188480242855,0.7769065500848721,False,"{""bb"":0.8477763470822091,""events"":0.0,""ma_align"":1.2272413237358344,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.725077524288451,""volume"":0.0}"
