ticker,rule_id,rulebook_hash,period_label,period_role,period_start,period_end,row_origin,original_trade_no,rerun_trade_no,match_status,entry_price_abs_diff,pnl_abs_diff,exit_date_match,original_entry_signal_date,original_entry_date,original_entry_price,original_exit_date,original_exit_price,original_pnl_pct,original_exit_reason,original_holding_days,original_score,original_raw_score,original_threshold,original_market_adjustment,original_ratio,original_positive_component_count,original_top1_component,original_top1_contribution,original_top2_component,original_top2_contribution,original_positive_sum,original_top2_sum,original_top2_concentration,original_ce_like_flag,original_components_json,rerun_entry_signal_date,rerun_entry_date,rerun_entry_price,rerun_exit_date,rerun_exit_price,rerun_pnl_pct,rerun_exit_reason,rerun_holding_days,rerun_score,rerun_raw_score,rerun_threshold,rerun_market_adjustment,rerun_ratio,rerun_positive_component_count,rerun_top1_component,rerun_top1_contribution,rerun_top2_component,rerun_top2_contribution,rerun_positive_sum,rerun_top2_sum,rerun_top2_concentration,rerun_ce_like_flag,rerun_components_json
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,1,1,exact,0.0,0.0,True,2021-04-13,2021-04-14,9.050000190734863,2021-05-10,7.876060114383698,-13.018470349134622,time_out,18,4.576958365218591,4.576958365218591,2.791951174195162,1.0,1.6393404037726391,3,rsi,1.7503816211833794,macd,1.5986702627829987,4.576958365218591,3.349051883966378,0.7317199801109466,False,"{""bb"":0.0,""events"":0.0,""ma_align"":0.0,""macd"":1.5986702627829987,""news"":0.0,""news_topics"":1.2279064812522127,""rsi"":1.7503816211833794,""volume"":0.0}",2021-04-13,2021-04-14,9.050000190734863,2021-05-10,7.876060114383698,-13.018470349134622,time_out,18,4.576958365218591,4.576958365218591,2.791951174195162,1.0,1.6393404037726391,3,rsi,1.7503816211833794,macd,1.5986702627829987,4.576958365218591,3.349051883966378,0.7317199801109466,False,"{""bb"":0.0,""events"":0.0,""ma_align"":0.0,""macd"":1.5986702627829987,""news"":0.0,""news_topics"":1.2279064812522127,""rsi"":1.7503816211833794,""volume"":0.0}"
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,2,2,entry_date_match_but_values_differ,0.0,55.89325522713683,False,2021-05-14,2021-05-17,8.319999694824219,2021-05-26,9.581398236523823,15.107250460582172,take_profit,7,3.1113807372130027,3.1113807372130027,2.791951174195162,1.0,1.1144108700647042,3,rsi,1.7503816211833794,macd,1.5986702627829987,3.7100308299786926,3.349051883966378,0.9027019012630718,True,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":1.5986702627829987,""news"":0.0,""news_topics"":-0.5986500927656898,""rsi"":1.7503816211833794,""volume"":0.0}",2021-05-14,2021-05-17,8.319999694824219,2021-06-11,14.232879771232605,71.000505687719,time_out,18,3.1113807372130027,3.1113807372130027,2.791951174195162,1.0,1.1144108700647042,3,rsi,1.7503816211833794,macd,1.5986702627829987,3.7100308299786926,3.349051883966378,0.9027019012630718,True,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":1.5986702627829987,""news"":0.0,""news_topics"":-0.5986500927656898,""rsi"":1.7503816211833794,""volume"":0.0}"
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,3,,missing_in_rerun,,,False,2021-05-28,2021-06-01,11.229999542236328,2021-06-02,14.94292576008838,33.004302204881355,take_profit,1,2.9120022676402497,2.9120022676402497,2.791951174195162,1.0,1.0429989945936984,2,rsi,1.7503816211833794,volume,1.1616206464568701,2.9120022676402497,2.9120022676402497,1.0,True,"{""bb"":0.0,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.7503816211833794,""volume"":1.1616206464568701}",,,,,,,,,,,,,,,,,,,,,,,
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,4,,missing_in_rerun,,,False,2021-06-08,2021-06-09,15.430000305175781,2021-07-06,12.073959923744201,-21.79466173024485,time_out,18,2.8089227634609006,2.8089227634609006,2.791951174195162,1.0,1.0060787557542552,2,rsi,1.7503816211833794,ma_align,1.5405218465937318,3.2909034677771114,3.2909034677771114,1.0,True,"{""bb"":0.0,""events"":0.0,""ma_align"":1.5405218465937318,""macd"":0.0,""news"":0.0,""news_topics"":-0.481980704316211,""rsi"":1.7503816211833794,""volume"":0.0}",,,,,,,,,,,,,,,,,,,,,,,
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,5,4,exact,0.0,0.0,True,2021-07-28,2021-07-29,10.5600004196167,2021-08-24,11.224384542465211,6.239943185834733,time_out,18,3.5458878289458773,3.5458878289458773,2.791951174195162,1.0,1.2700393408448676,4,rsi,1.7503816211833794,volume,1.1616206464568701,3.5458878289458773,2.9120022676402497,0.8212336114721177,False,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.27290661529331334,""rsi"":1.7503816211833794,""volume"":1.1616206464568701}",2021-07-28,2021-07-29,10.5600004196167,2021-08-24,11.224384542465211,6.239943185834733,time_out,18,3.5458878289458773,3.5458878289458773,2.791951174195162,1.0,1.2700393408448676,4,rsi,1.7503816211833794,volume,1.1616206464568701,3.5458878289458773,2.9120022676402497,0.8212336114721177,False,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.27290661529331334,""rsi"":1.7503816211833794,""volume"":1.1616206464568701}"
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,6,5,exact,0.0,0.0,True,2021-08-26,2021-08-27,10.8100004196167,2021-09-23,10.454770038127899,-3.3353058289337296,time_out,18,3.0682978924248294,3.0682978924248294,2.791951174195162,1.0,1.098979781875781,2,rsi,1.7503816211833794,news_topics,1.3179162712414498,3.0682978924248294,3.0682978924248294,1.0,True,"{""bb"":0.0,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":1.3179162712414498,""rsi"":1.7503816211833794,""volume"":0.0}",2021-08-26,2021-08-27,10.8100004196167,2021-09-23,10.454770038127899,-3.3353058289337296,time_out,18,3.0682978924248294,3.0682978924248294,2.791951174195162,1.0,1.098979781875781,2,rsi,1.7503816211833794,news_topics,1.3179162712414498,3.0682978924248294,3.0682978924248294,1.0,True,"{""bb"":0.0,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":1.3179162712414498,""rsi"":1.7503816211833794,""volume"":0.0}"
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,7,6,exact,0.0,0.0,True,2021-09-27,2021-09-28,9.989999771118164,2021-10-22,10.774609733104706,7.801990264943187,time_out,18,7.158142532192922,7.158142532192922,2.791951174195162,1.0,2.5638494678390664,3,news_topics,5.046781964997229,rsi,1.7503816211833794,7.158142532192922,6.797163586180608,0.9495708636159657,False,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":5.046781964997229,""rsi"":1.7503816211833794,""volume"":0.0}",2021-09-27,2021-09-28,9.989999771118164,2021-10-22,10.774609733104706,7.801990264943187,time_out,18,7.158142532192922,7.158142532192922,2.791951174195162,1.0,2.5638494678390664,3,news_topics,5.046781964997229,rsi,1.7503816211833794,7.158142532192922,6.797163586180608,0.9495708636159657,False,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":5.046781964997229,""rsi"":1.7503816211833794,""volume"":0.0}"
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,8,7,exact,0.0,0.0,True,2021-11-01,2021-11-02,11.329999923706055,2021-11-26,9.857843612847061,-13.040187834880898,stop_loss,17,3.2909034677771114,3.2909034677771114,2.791951174195162,1.0,1.1787109667939601,2,rsi,1.7503816211833794,ma_align,1.5405218465937318,3.2909034677771114,3.2909034677771114,1.0,False,"{""bb"":0.0,""events"":0.0,""ma_align"":1.5405218465937318,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.7503816211833794,""volume"":0.0}",2021-11-01,2021-11-02,11.329999923706055,2021-11-26,9.857843612847061,-13.040187834880898,stop_loss,17,3.2909034677771114,3.2909034677771114,2.791951174195162,1.0,1.1787109667939601,2,rsi,1.7503816211833794,ma_align,1.5405218465937318,3.2909034677771114,3.2909034677771114,1.0,False,"{""bb"":0.0,""events"":0.0,""ma_align"":1.5405218465937318,""macd"":0.0,""news"":0.0,""news_topics"":0.0,""rsi"":1.7503816211833794,""volume"":0.0}"
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,9,8,exact,0.0,0.0,True,2021-12-17,2021-12-20,8.960000038146973,2022-01-14,8.93552958059311,-0.3230395070905979,time_out,18,3.7100308299786926,3.7100308299786926,2.791951174195162,1.0,1.3288308421253772,3,rsi,1.7503816211833794,macd,1.5986702627829987,3.7100308299786926,3.349051883966378,0.9027019012630718,False,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":1.5986702627829987,""news"":0.0,""news_topics"":0.0,""rsi"":1.7503816211833794,""volume"":0.0}",2021-12-17,2021-12-20,8.960000038146973,2022-01-14,8.93552958059311,-0.3230395070905979,time_out,18,3.7100308299786926,3.7100308299786926,2.791951174195162,1.0,1.3288308421253772,3,rsi,1.7503816211833794,macd,1.5986702627829987,3.7100308299786926,3.349051883966378,0.9027019012630718,False,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":1.5986702627829987,""news"":0.0,""news_topics"":0.0,""rsi"":1.7503816211833794,""volume"":0.0}"
BB,stage3:BB:f1bdfe7f8ad9,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,stress_pre_2022h1,stress_exit_check,DATA_START,2022-06-30,original_snapshot,10,9,entry_date_match_but_values_differ,0.0,1.5858474814939072,True,2022-02-24,2022-02-25,6.599999904632568,2022-03-23,7.660912048100691,16.020408041790773,take_profit,18,2.8430138403828575,2.8430138403828575,2.791951174195162,1.0,1.0182892403920407,3,rsi,1.7503816211833794,news_topics,0.7316532731871639,2.8430138403828575,2.4820348943705435,0.873029479883326,True,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.7316532731871639,""rsi"":1.7503816211833794,""volume"":0.0}",2022-02-24,2022-02-25,6.599999904632568,2022-03-23,7.556219942808152,14.434560560296866,time_out,18,2.8430138403828575,2.8430138403828575,2.791951174195162,1.0,1.0182892403920407,3,rsi,1.7503816211833794,news_topics,0.7316532731871639,2.8430138403828575,2.4820348943705435,0.873029479883326,True,"{""bb"":0.3609789460123143,""events"":0.0,""ma_align"":0.0,""macd"":0.0,""news"":0.0,""news_topics"":0.7316532731871639,""rsi"":1.7503816211833794,""volume"":0.0}"
