ticker,date,regime,position_independent_daily_evaluation,holding_state_ignored_for_candidate_generation,feature_cutoff,entry_open_d0,entry_close_d0,future_high_d1,future_high_d2,forward_max_return_pct,label_2d3pct,ret_d5_pct,ret_d4_pct,ret_d3_pct,ret_d2_pct,ret_d1_pct,cumulative_ret5_pct,up_days5,days_since_high5,close_pos5,pullback_from_high5_pct,single_up_day5_pct,fade_after_surge_score
CRS,2020-06-16,stress,True,True,D-1,26.4899997711,25.8700008392,26.2999992371,25.9099998474,-0.717253815182306,0,-3.3863214634196837,-7.117309857864718,-13.746629916381824,8.12499877632531,1.4863774587343892,-15.065654906476633,2.0,4.0,0.39477971527500594,15.093576091604533,8.12499877632531,0.0
CRS,2020-06-17,stress,True,True,D-1,25.8500003815,25.6900005341,25.9099998474,26.3400001526,1.8955503437851906,0,-7.117309857864718,-13.746629916381824,8.12499877632531,1.4863774587343892,5.248172984151167,-7.474958203623904,3.0,4.0,0.6452175637913039,7.885577665342991,8.12499877632531,8.12499877632531
CRS,2020-06-18,stress,True,True,D-1,24.9099998474,25.2900009155,26.3400001526,24.6499996185,5.740667659414922,1,-13.746629916381824,8.12499877632531,1.4863774587343892,5.248172984151167,-0.6957877822224456,-1.0781624439840654,3.0,1.0,0.7415967472580894,4.787853315017809,8.12499877632531,8.12499877632531
CRS,2020-06-19,stress,True,True,D-1,25.7199993134,24.3799991608,24.6499996185,25.1000003815,-2.410571339233991,0,8.12499877632531,1.4863774587343892,5.248172984151167,-0.6957877822224456,-1.5570245631916446,12.90179172419792,3.0,2.0,0.614657367089868,6.445231719232525,8.12499877632531,10.366977535062516
CRS,2020-06-22,stress,True,True,D-1,24.5,24.5400009155,25.1000003815,24.1599998474,2.4489811489795787,0,1.4863774587343892,5.248172984151167,-0.6957877822224456,-1.5570245631916446,-3.5982669899480624,0.6606104539048419,2.0,3.0,0.3995269053435975,10.41837983154652,5.248172984151167,10.347438636408167
CRS,2020-06-23,stress,True,True,D-1,25.1000003815,24.3700008392,24.1599998474,23.6200008392,-3.745021991285813,0,5.248172984151167,-0.6957877822224456,-1.5570245631916446,-3.5982669899480624,0.6562828556502254,-0.16272989554175776,2.0,4.0,0.2916670451090581,9.698447726205028,5.248172984151167,8.213771927804558
CRS,2020-06-24,stress,True,True,D-1,23.6900005341,22.9899997711,23.6200008392,23.6700000763,-0.08442573807126985,0,-0.6957877822224456,-1.5570245631916446,-3.5982669899480624,0.6562828556502254,-0.6927468213443477,-5.798221690534689,1.0,2.0,0.2913673284957036,8.083706383100274,0.6562828556502254,0.04101034431567285
CRS,2020-06-25,stress,True,True,D-1,22.4799995422,23.5900001526,23.6700000763,24.6900005341,9.830965466664399,1,-1.5570245631916446,-3.5982669899480624,0.6562828556502254,-0.6927468213443477,-5.662704228882176,-10.509928792785017,1.0,3.0,0.05367245335109275,14.571554653563679,0.6562828556502254,6.972505702329035
CRS,2020-06-26,stress,True,True,D-1,23.5100002289,22.9899997711,24.6900005341,24.5900001526,5.019142040455904,1,-3.5982669899480624,0.6562828556502254,-0.6927468213443477,-5.662704228882176,2.609832046428462,-6.722027288888254,2.0,4.0,0.3663594692842267,11.65748190848106,2.609832046428462,3.856942107763761
CRS,2020-06-29,stress,True,True,D-1,23.5,24.3999996185,24.5900001526,24.4400005341,4.638298521702122,1,0.6562828556502254,-0.6927468213443477,-5.662704228882176,2.609832046428462,-2.543452215424724,-5.701392278696005,2.0,3.0,0.3193547255697327,9.177906182723916,2.609832046428462,0.6562828556502254
CRS,2020-06-30,stress,True,True,D-1,24.0,24.2800006866,24.4400005341,25.4300003052,5.958334604999993,1,-0.6927468213443477,-5.662704228882176,2.609832046428462,-2.543452215424724,6.133100745709741,-0.5705024114794122,2.0,4.0,0.7741933300468535,2.86885563092083,6.133100745709741,2.609832046428462
CRS,2020-07-01,stress,True,True,D-1,24.4400005341,23.8799991608,25.4300003052,24.9699993134,4.050735472442812,1,-5.662704228882176,2.609832046428462,-2.543452215424724,6.133100745709741,-0.49179890891890565,-0.36930713787760583,2.0,1.0,0.8475837300764052,1.6886319435990726,6.133100745709741,2.609832046428462
