ticker,date,regime,position_independent_daily_evaluation,holding_state_ignored_for_candidate_generation,feature_cutoff,entry_open_d0,entry_close_d0,future_high_d1,future_high_d2,forward_max_return_pct,label_2d3pct,ret_d5_pct,ret_d4_pct,ret_d3_pct,ret_d2_pct,ret_d1_pct,cumulative_ret5_pct,up_days5,days_since_high5,close_pos5,pullback_from_high5_pct,single_up_day5_pct,fade_after_surge_score
CAPR,2020-06-16,stress,True,True,D-1,4.78999996185,4.73000001907,5.44999980927,5.19999980927,13.778702561097589,1,-0.21413765988510525,7.510738045721799,-12.774457366902626,1.601834633710264,5.8558501959298015,0.6423925586706458,3.0,3.0,0.281249897558002,24.468088128254983,7.510738045721799,7.510738045721799
CAPR,2020-06-17,stress,True,True,D-1,4.69999980927,5.23000001907,5.19999980927,5.44000005722,15.744686765528515,1,7.510738045721799,-12.774457366902626,1.601834633710264,5.8558501959298015,0.6383023620730732,1.502149655625118,4.0,4.0,0.30000002980062696,23.67864441954508,7.510738045721799,7.510738045721799
CAPR,2020-06-18,stress,True,True,D-1,5.15000009537,4.96999979019,5.44000005722,5.17999982834,5.6310671161097225,1,-12.774457366902626,1.601834633710264,5.8558501959298015,0.6383023620730732,10.570824481694373,4.3912131764349605,4.0,0.0,0.8166668123607175,4.206496929212644,10.570824481694373,5.8558501959298015
CAPR,2020-06-19,stress,True,True,D-1,5.09999990463,4.94000005722,5.17999982834,5.17999982834,1.5686259844313488,0,1.601834633710264,5.8558501959298015,0.6383023620730732,10.570824481694373,-4.971323669827321,13.729975293880624,4.0,1.0,0.5999999205233206,9.657948477733246,10.570824481694373,5.8558501959298015
CAPR,2020-06-22,stress,True,True,D-1,5.13999986649,5.09999990463,5.17999982834,4.98999977112,0.7782093947273694,0,5.8558501959298015,0.6383023620730732,10.570824481694373,-4.971323669827321,-0.6036163830271168,11.261261116133037,3.0,2.0,0.5750001390748134,10.323881500863873,10.570824481694373,16.11575681042443
CAPR,2020-06-23,stress,True,True,D-1,5.17999982834,4.80999994278,4.98999977112,5.23999977112,1.1583000920528663,0,0.6383023620730732,10.570824481694373,-4.971323669827321,-0.6036163830271168,3.238863270378989,8.510640672177527,3.0,3.0,0.6236559470503005,6.862743356568601,10.570824481694373,10.570824481694373
CAPR,2020-06-24,stress,True,True,D-1,4.75,4.90999984741,5.23999977112,5.19000005722,10.3157846551579,1,10.570824481694373,-4.971323669827321,-0.6036163830271168,3.238863270378989,-5.686273868098024,1.6913303041746985,2.0,4.0,0.19999988078745728,13.305610688221847,10.570824481694373,13.202405715180387
CAPR,2020-06-25,stress,True,True,D-1,4.86000013351,4.94999980927,5.19000005722,4.90000009537,6.790121700504281,1,-4.971323669827321,-0.6036163830271168,3.238863270378989,-5.686273868098024,2.0790001209896714,-6.1185501050323605,2.0,3.0,0.3977271126296695,10.794301960917018,3.238863270378989,6.9643546580848925
CAPR,2020-06-26,stress,True,True,D-1,5.13000011444,4.82999992371,4.90000009537,4.78999996185,-4.483431070938804,0,-0.6036163830271168,3.238863270378989,-5.686273868098024,2.0790001209896714,0.8146631996557074,-0.40241412000613375,3.0,4.0,0.44318160883215574,9.89899528950209,3.238863270378989,3.238863270378989
CAPR,2020-06-29,stress,True,True,D-1,4.80999994278,4.73000001907,4.78999996185,4.78000020981,-0.41580002428108775,0,3.238863270378989,-5.686273868098024,2.0790001209896714,0.8146631996557074,-2.4242402057323975,-2.2267233246127227,3.0,1.0,0.3970588957193087,8.488609811303526,3.238863270378989,4.868189669283041
CAPR,2020-06-30,stress,True,True,D-1,4.73999977112,4.59999990463,4.78000020981,4.73999977112,0.843891152352283,0,-5.686273868098024,2.0790001209896714,0.8146631996557074,-2.4242402057323975,-2.07039143311597,-7.254899852529362,2.0,2.0,0.25000017530151497,10.782235729256385,2.0790001209896714,6.5234404983004035
CAPR,2020-07-01,stress,True,True,D-1,4.51999998093,4.71999979019,4.73999977112,4.55999994278,4.867252015889045,1,2.0790001209896714,0.8146631996557074,-2.4242402057323975,-2.07039143311597,-2.7484167846908547,-4.365905210980692,2.0,3.0,0.2727271249472531,13.91304086432321,2.0790001209896714,6.840905353139937
CAPR,2020-07-02,stress,True,True,D-1,4.67999982834,4.59000015259,4.55999994278,4.55999994278,-2.564100212853293,0,0.8146631996557074,-2.4242402057323975,-2.07039143311597,-2.7484167846908547,2.608693218432845,-3.8696550534563445,2.0,4.0,0.4090906874208801,11.016949238234353,2.608693218432845,1.0260845281902076
CAPR,2020-07-06,stress,True,True,D-1,4.51999998093,4.46999979019,4.55999994278,4.69000005722,3.7610636506025363,1,-2.4242402057323975,-2.07039143311597,-2.7484167846908547,2.608693218432845,-2.754229732598501,-7.272720617197182,1.0,4.0,0.2771084821935016,13.071892912496686,2.608693218432845,0.21738591842000998
CAPR,2020-07-07,stress,True,True,D-1,4.40000009537,4.42999982834,4.69000005722,4.65000009537,6.590908081005686,1,-2.07039143311597,-2.7484167846908547,2.608693218432845,-2.754229732598501,-2.614386893479459,-7.453419031184538,1.0,4.0,0.2586200659657323,9.619694079710971,2.608693218432845,7.905303623365434
CAPR,2020-07-08,stress,True,True,D-1,4.46999979019,4.65000009537,4.65000009537,4.55999994278,4.026852653886803,1,-2.7484167846908547,2.608693218432845,-2.754229732598501,-2.614386893479459,-0.8948537746642726,-6.342498721363343,1.0,4.0,0.23404192720071523,8.12641416387818,2.608693218432845,6.09453894677594
