ticker,trade_no,model_hash,origin_train_label,selection_rule,method,entry_date,entry_price,initial_target_date,target_extension_count,target_extension_history_json,final_target_date,exit_date,exit_price,exit_reason,period_end_exit,holding_sessions,gross_return_pct,round_trip_cost_bps,net_return_pct,plus3_reached_during_holding,plus3_first_reach_date,max_high_during_holding,entry_label_2d3pct,entry_feature_passes_json,entry_feature_failures_json,entry_total_feature_pass_count,entry_global_count_threshold,entry_global_count_pass,entry_hybrid_pass,exit_group_state_json,entry_g1_count,entry_g1_threshold,entry_g1_pass,exit_g1_count,exit_g1_pass,entry_g2_count,entry_g2_threshold,entry_g2_pass,exit_g2_count,exit_g2_pass,entry_g3_count,entry_g3_threshold,entry_g3_pass,exit_g3_count,exit_g3_pass,entry_g4_count,entry_g4_threshold,entry_g4_pass,exit_g4_count,exit_g4_pass
AAP,1,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-07-11,58.8400001526,2025-07-15,0,[],2025-07-15,2025-07-15,62.4000015259,TARGET_DATE_REACHED,False,2,6.0503082326091695,10.0,5.95030823260917,True,2025-07-11,63.2599983215,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",9,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 1, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 7}",2,2,True,1,False,3,2,True,3,True,2,2,True,2,True,2,2,True,1,False
AAP,2,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-07-18,61.6100006104,2025-07-22,2,"[{""group_state"": {""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""], ""global_count_pass"": true, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 8}, ""new_target_date"": ""2025-07-24"", ""old_target_date"": ""2025-07-22"", ""signal_date"": ""2025-07-22""}, {""group_state"": {""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""], ""global_count_pass"": true, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 8}, ""new_target_date"": ""2025-07-28"", ""old_target_date"": ""2025-07-24"", ""signal_date"": ""2025-07-24""}]",2025-07-28,2025-07-28,57.5,TARGET_DATE_REACHED,False,6,-6.670995893004772,10.0,-6.770995893004772,True,2025-07-21,70.0,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",9,8,True,True,"{""failed_features"": [""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 4, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 9}",2,2,True,4,True,3,2,True,2,True,2,2,True,2,True,2,2,True,1,False
AAP,3,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-08-12,59.6899986267,2025-08-14,0,[],2025-08-14,2025-08-14,56.8499984741,TARGET_DATE_REACHED,False,2,-4.757916263931095,10.0,-4.857916263931094,True,2025-08-13,62.3600006104,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",9,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""], ""global_count_pass"": true, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 1, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 8}",2,2,True,1,False,3,2,True,3,True,2,2,True,2,True,2,2,True,2,True
AAP,4,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-09-03,59.25,2025-09-05,0,[],2025-09-05,2025-09-05,60.4399986267,TARGET_DATE_REACHED,False,2,2.008436500759503,10.0,1.9084365007595028,True,2025-09-05,61.1800003052,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",8,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 0}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20""], ""total_feature_pass_count"": 6}",2,2,True,2,True,2,2,True,2,True,2,2,True,2,False,2,2,True,0,False
AAP,5,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-09-10,59.3199996948,2025-09-12,0,[],2025-09-12,2025-09-12,61.0900001526,TARGET_DATE_REACHED,False,2,2.983817375095432,10.0,2.883817375095432,True,2025-09-11,62.2700004578,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",8,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 1, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 6}",2,2,True,1,False,2,2,True,2,True,2,2,True,2,True,2,2,True,1,False
AAP,6,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-10-24,55.7200012207,2025-10-28,0,[],2025-10-28,2025-10-28,57.0,TARGET_DATE_REACHED,False,2,2.2971980460482877,10.0,2.1971980460482876,True,2025-10-28,57.7299995422,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",9,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 1, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 6}",2,2,True,1,False,3,2,True,2,True,2,2,True,2,True,2,2,True,1,False
AAP,7,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-10-30,59.4099998474,2025-11-03,0,[],2025-11-03,2025-11-03,47.4099998474,TARGET_DATE_REACHED,False,2,-20.198619812864994,10.0,-20.298619812864995,False,,60.9399986267,0,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",9,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 1, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 1, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""fade_after_surge_score"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 5}",2,2,True,1,False,3,2,True,2,True,2,2,True,1,False,2,2,True,1,False
AAP,8,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-11-11,47.7000007629,2025-11-13,0,[],2025-11-13,2025-11-13,50.2200012207,TARGET_DATE_REACHED,False,2,5.283019743177864,10.0,5.183019743177864,True,2025-11-11,52.1699981689,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",8,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 7}",2,2,True,2,True,2,2,True,2,True,2,2,True,2,True,2,2,True,1,False
AAP,9,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-11-24,50.9000015259,2025-11-26,0,[],2025-11-26,2025-11-26,51.4900016785,TARGET_DATE_REACHED,False,2,1.159135824975932,10.0,1.059135824975932,True,2025-11-25,53.2200012207,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",9,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 8}",2,2,True,2,True,3,2,True,3,True,2,2,True,2,True,2,2,True,1,False
AAP,10,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-12-01,52.1500015259,2025-12-03,0,[],2025-12-03,2025-12-03,53.5299987793,TARGET_DATE_REACHED,False,2,2.646207503396969,10.0,2.546207503396969,True,2025-12-01,54.1899986267,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""]",9,8,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 8, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 8}",2,2,True,2,True,3,2,True,3,True,2,2,True,2,True,2,2,True,1,False
