ticker,model_hash,origin_train_label,status,survivor,train_gate,stress_gate,oos_gate,valid_gene,gene_validation_reason,train_fitness,pass_probability,decision_threshold,train_passed_count,train_precision,stress_passed_count,stress_precision,oos_passed_count,oos_precision,group_thresholds_json,g3_floor_norm_json,genes_json,domain_low_json,domain_high_json,fallback_event_count,rejected_group_threshold_count,reject_reasons,selected_for_trade,selection_rule,fitness_consistency_lambda,fitness_train_precision,fitness_stress_passed_count,fitness_stress_precision,fitness_precision_gap,fitness_adjusted_precision,fitness_consistency_penalty_points,stress_role,gene_domain_source,fallback_source,lambda_source,threshold_range_spec,threshold_floor_valid,full_group_threshold_present
AAP,19acfdf0d2eda87560d92d1c638a119f80f57e2056b58af3459d90dcd1988df7,train_1,REJECTED,False,True,False,True,True,OK,182.90423702188988,0.6666666666666666,0.45,21,0.6666666666666666,36,0.4444444444444444,35,0.6285714285714286,"{""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}","[0.015009759672486033, 0.1726043842598029, 0.06919934695283236]","{""atr14_pct"": [0.05, 0.9988352368636628], ""bb_width20_pct"": [0.0864540840811652, 0.6912501109140571], ""fade_after_surge_score"": [0.027241979517127892, 0.35141661912626004], ""inv_close_pos5"": [0.14395559010964032, 0.7325063473527165], ""inv_ret_d1_pct"": [0.006896231875347332, 0.9478638498075946], ""pullback_from_high5_pct"": [0.35740089691162724, 0.9235172514081658], ""range_vs_atr14"": [0.2247061483213055, 0.815744073953753], ""range_vs_range20"": [0.0433218980068643, 0.9546416044389322], ""realized_vol20_pct"": [0.03038797456244634, 0.9792361838346433], ""single_up_day5_pct"": [0.2529089294712538, 0.7737800731535858], ""true_range_d1_pct"": [0.17793997010196094, 0.9908247187799893], ""volume_chg1_pct"": [0.012836062789238045, 0.8561725909688007], ""volume_ratio20_prior"": [0.18580066442473128, 0.7520171615893463], ""volume_ratio5_prior"": [0.04088104299821411, 0.7917174632800843]}","{""atr14_pct"": 2.1413484955060555, ""bb_width20_pct"": 6.471132421336169, ""fade_after_surge_score"": 0.0, ""inv_close_pos5"": 0.002347024751053417, ""inv_ret_d1_pct"": -5.206035645127849, ""pullback_from_high5_pct"": 0.01701118033248239, ""range_vs_atr14"": 0.28189937067551163, ""range_vs_range20"": 0.34846728945802957, ""realized_vol20_pct"": 1.1451779707734435, ""single_up_day5_pct"": -1.107035455140437, ""true_range_d1_pct"": 0.9452098601767417, ""volume_chg1_pct"": -72.2099569488906, ""volume_ratio20_prior"": 0.28852077240909924, ""volume_ratio5_prior"": 0.31567018622034804}","{""atr14_pct"": 8.293239732611458, ""bb_width20_pct"": 113.3688067232423, ""fade_after_surge_score"": 39.84202505924415, ""inv_close_pos5"": 1.0, ""inv_ret_d1_pct"": 35.035649400791456, ""pullback_from_high5_pct"": 71.62678149130106, ""range_vs_atr14"": 1.8750056366402879, ""range_vs_range20"": 4.567710062342338, ""realized_vol20_pct"": 8.217970791555668, ""single_up_day5_pct"": 5.206035645127849, ""true_range_d1_pct"": 54.32843847649991, ""volume_chg1_pct"": 879.2903920337311, ""volume_ratio20_prior"": 20.953308700033592, ""volume_ratio5_prior"": 15.097156529195365}",301,0,"[""precision<0.5167""]",False,,0.2,0.6666666666666666,36,0.4444444444444444,0.2222222222222222,0.6222222222222222,9.777777777777777,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY,G1=2..3|G2=2..3|G3=2..2|G4=2..2,True,False
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,REJECTED,False,True,False,False,True,OK,233.28508783684097,0.85,0.484,20,0.85,4,0.75,60,0.5666666666666667,"{""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}","[0.07970314483734416, 0.11343761700857279, 0.09565721469923098]","{""atr14_pct"": [0.34474005797318424, 0.8337171946813917], ""bb_width20_pct"": [0.19332009347344198, 0.7997174285157491], ""fade_after_surge_score"": [0.19994325894750903, 0.7397418359709048], ""inv_close_pos5"": [0.3507837974285578, 1.0], ""inv_ret_d1_pct"": [0.049537523247791926, 0.7131679948871054], ""pullback_from_high5_pct"": [0.06974075059192367, 0.465545195925778], ""range_vs_atr14"": [0.184148748196445, 0.6456219236338538], ""range_vs_range20"": [0.4901590341675885, 0.8507431669649198], ""realized_vol20_pct"": [0.5281911996704358, 0.9439682613113739], ""single_up_day5_pct"": [0.26381277788903273, 0.8344395754960177], ""true_range_d1_pct"": [0.0446991863821153, 0.44182432352855466], ""volume_chg1_pct"": [0.03570600434190876, 0.5712124135638473], ""volume_ratio20_prior"": [0.0774860868158386, 0.6876700781752436], ""volume_ratio5_prior"": [0.08640250090194353, 0.7771689271705787]}","{""atr14_pct"": 2.851199221803133, ""bb_width20_pct"": 4.085697626244212, ""fade_after_surge_score"": 0.0, ""inv_close_pos5"": 0.0, ""inv_ret_d1_pct"": -8.142225477511111, ""pullback_from_high5_pct"": 0.0, ""range_vs_atr14"": 0.27296574373791593, ""range_vs_range20"": 0.24846873886042, ""realized_vol20_pct"": 1.353384718265306, ""single_up_day5_pct"": -0.23658064839876536, ""true_range_d1_pct"": 1.072124484529742, ""volume_chg1_pct"": -70.26254469822098, ""volume_ratio20_prior"": 0.3449234349312151, ""volume_ratio5_prior"": 0.24420343166338374}","{""atr14_pct"": 5.784916687583681, ""bb_width20_pct"": 43.9032099719644, ""fade_after_surge_score"": 14.857157279709376, ""inv_close_pos5"": 1.0, ""inv_ret_d1_pct"": 10.971787873345829, ""pullback_from_high5_pct"": 20.782830724906788, ""range_vs_atr14"": 3.1485062716683734, ""range_vs_range20"": 4.1689219560383854, ""realized_vol20_pct"": 3.9848488385747993, ""single_up_day5_pct"": 8.142225477511111, ""true_range_d1_pct"": 15.316901032203537, ""volume_chg1_pct"": 249.8785228377065, ""volume_ratio20_prior"": 8.422677249445528, ""volume_ratio5_prior"": 5.800174182310819}",204,0,"[""passed_count<8"", ""precision<0.7000""]",False,,0.2,0.85,4,0.75,0.0999999999999999,0.83,4.399999999999999,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY,G1=2..3|G2=2..3|G3=2..2|G4=2..2,True,False
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,REJECTED,False,True,True,False,True,OK,225.64838131471535,0.85,0.5559999999999999,20,0.85,8,0.75,33,0.6363636363636364,"{""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}","[0.032862199166564125, 0.09033706272662825, 0.06086387001730224]","{""atr14_pct"": [0.2685177204385186, 0.5150900508161627], ""bb_width20_pct"": [0.04292611469331394, 0.8245374131991247], ""fade_after_surge_score"": [0.18183794080537644, 0.5041764916337108], ""inv_close_pos5"": [0.1275512917384905, 0.8816076993278876], ""inv_ret_d1_pct"": [0.3879483579325402, 0.8070431317717653], ""pullback_from_high5_pct"": [0.2827052064407325, 0.7530563273811846], ""range_vs_atr14"": [0.08376407671293838, 0.44865609153881253], ""range_vs_range20"": [0.01883709486850387, 0.707279563395697], ""realized_vol20_pct"": [0.04891640500754789, 0.6239473636763229], ""single_up_day5_pct"": [0.43319774742366834, 0.9451043498180071], ""true_range_d1_pct"": [0.5043373871559294, 0.9698927345399685], ""volume_chg1_pct"": [0.12551011410882598, 0.7312924454642115], ""volume_ratio20_prior"": [0.02256082646970587, 0.8605437684131512], ""volume_ratio5_prior"": [0.38611037523305647, 0.859401424597266]}","{""atr14_pct"": 3.1875994441036335, ""bb_width20_pct"": 8.724313540776, ""fade_after_surge_score"": 0.0, ""inv_close_pos5"": 0.0020751321438450265, ""inv_ret_d1_pct"": -57.04247527200212, ""pullback_from_high5_pct"": 0.020777184102249713, ""range_vs_atr14"": 0.34383440265601173, ""range_vs_range20"": 0.3452036820167547, ""realized_vol20_pct"": 1.686871839446028, ""single_up_day5_pct"": -1.7301057311891133, ""true_range_d1_pct"": 1.4800222094636577, ""volume_chg1_pct"": -65.33502061833177, ""volume_ratio20_prior"": 0.24237998125999008, ""volume_ratio5_prior"": 0.2449984485586371}","{""atr14_pct"": 7.526502835657359, ""bb_width20_pct"": 87.49777435374298, ""fade_after_surge_score"": 59.54247104185581, ""inv_close_pos5"": 0.9989404515089965, ""inv_ret_d1_pct"": 17.829119692169083, ""pullback_from_high5_pct"": 31.177825873047738, ""range_vs_atr14"": 2.995422596451421, ""range_vs_range20"": 4.625622368906586, ""realized_vol20_pct"": 13.45088798095878, ""single_up_day5_pct"": 57.04247527200212, ""true_range_d1_pct"": 38.09233708991008, ""volume_chg1_pct"": 636.3311653694424, ""volume_ratio20_prior"": 13.190048395838629, ""volume_ratio5_prior"": 10.812835647966933}",202,0,"[""precision<0.7000""]",True,NON_SURVIVOR_highest_train_fitness_among_stress_pass,0.2,0.85,8,0.75,0.0999999999999999,0.83,4.399999999999999,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY,G1=2..3|G2=2..3|G3=2..2|G4=2..2,True,False
POWI,04aece08f1d66c285fc3700c56379aa3c0ff5aeadd0e2f005b06a319579e66e7,train_1,REJECTED,False,True,False,False,True,OK,260.0254994596209,1.0,0.5262151394422311,20,1.0,56,0.5178571428571429,27,0.5555555555555556,"{""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}","[0.1009863847099284, 0.1383870542300658, 0.12952648158686086]","{""atr14_pct"": [0.09694973417050737, 0.9297681057223], ""bb_width20_pct"": [0.09910870011640849, 0.9932125869277136], ""fade_after_surge_score"": [0.37882553273163283, 0.6325042441007879], ""inv_close_pos5"": [0.2571156307001642, 0.54076537543793], ""inv_ret_d1_pct"": [0.3260548427608659, 0.8016038936211044], ""pullback_from_high5_pct"": [0.2208237096689628, 0.7010222213997424], ""range_vs_atr14"": [0.012674320201548323, 0.7210683202581117], ""range_vs_range20"": [0.07186108622622436, 0.6377153603245864], ""realized_vol20_pct"": [0.062503804955208, 0.7846023339676473], ""single_up_day5_pct"": [0.14220709621864022, 0.7035282839133077], ""true_range_d1_pct"": [0.23467660429068637, 0.9696164962885434], ""volume_chg1_pct"": [0.020271927696979372, 0.9590706667286735], ""volume_ratio20_prior"": [0.15282904834168423, 0.7636585798902079], ""volume_ratio5_prior"": [0.228204707404671, 0.7568668587087792]}","{""atr14_pct"": 2.68288526452828, ""bb_width20_pct"": 4.70526797872197, ""fade_after_surge_score"": 0.0, ""inv_close_pos5"": 0.0, ""inv_ret_d1_pct"": -9.879891037306754, ""pullback_from_high5_pct"": 0.0, ""range_vs_atr14"": 0.3035032565924452, ""range_vs_range20"": 0.2986891454960666, ""realized_vol20_pct"": 1.2223193224004003, ""single_up_day5_pct"": -1.2950210711844878, ""true_range_d1_pct"": 1.1674197533384374, ""volume_chg1_pct"": -71.83942157233044, ""volume_ratio20_prior"": 0.24310050757248833, ""volume_ratio5_prior"": 0.35191575440266537}","{""atr14_pct"": 4.639813488909242, ""bb_width20_pct"": 33.769395894221276, ""fade_after_surge_score"": 11.881575625441542, ""inv_close_pos5"": 0.9977129249502649, ""inv_ret_d1_pct"": 6.5191297831467265, ""pullback_from_high5_pct"": 17.293127698364287, ""range_vs_atr14"": 2.3208056725791804, ""range_vs_range20"": 2.90796841872239, ""realized_vol20_pct"": 4.1171011135164735, ""single_up_day5_pct"": 9.879891037306754, ""true_range_d1_pct"": 11.596071421008837, ""volume_chg1_pct"": 273.19774466371325, ""volume_ratio20_prior"": 3.6066594661918248, ""volume_ratio5_prior"": 3.100926948432219}",261,0,"[""precision<0.8500"", ""precision<0.8500""]",True,NON_SURVIVOR_highest_train_fitness,0.2,1.0,56,0.5178571428571429,0.4821428571428571,0.9035714285714286,21.21428571428571,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY,G1=2..3|G2=2..3|G3=2..2|G4=2..2,True,False
POWI,15d2c6845a097432a282270df2207aaafc11898ba63dc5f69b8f5fc3f51b7dc5,train_2,REJECTED,False,True,False,False,True,OK,217.21295240547016,0.8095238095238095,0.45,21,0.8095238095238095,54,0.3333333333333333,25,0.56,"{""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}","[0.10671605144250249, 0.17942041261792702, 0.14143898758215773]","{""atr14_pct"": [0.35532379735539155, 0.9516799189899416], ""bb_width20_pct"": [0.44778938310666955, 0.6896732652368343], ""fade_after_surge_score"": [0.027767076039773044, 0.9264772512296857], ""inv_close_pos5"": [0.22426488219070814, 0.45750638492460244], ""inv_ret_d1_pct"": [0.08581304297486438, 0.8944688993419213], ""pullback_from_high5_pct"": [0.14787502075588552, 0.7270917170771265], ""range_vs_atr14"": [0.4532407402424938, 0.815376612734028], ""range_vs_range20"": [0.05202312429425424, 0.3822920229000603], ""realized_vol20_pct"": [0.2833606724815133, 0.7532382753112099], ""single_up_day5_pct"": [0.42532184687498176, 0.8722059876626604], ""true_range_d1_pct"": [0.0853172109445573, 0.4568102808423272], ""volume_chg1_pct"": [0.6002573480541686, 0.9166296593830601], ""volume_ratio20_prior"": [0.020870644110606212, 0.9710300893100242], ""volume_ratio5_prior"": [0.21016689880060552, 0.5353841176018306]}","{""atr14_pct"": 2.5209747613482865, ""bb_width20_pct"": 5.176371464140799, ""fade_after_surge_score"": 0.0, ""inv_close_pos5"": 0.0, ""inv_ret_d1_pct"": -9.20621241709416, ""pullback_from_high5_pct"": 0.0, ""range_vs_atr14"": 0.26077272564384474, ""range_vs_range20"": 0.2663077097286741, ""realized_vol20_pct"": 1.3250628095288957, ""single_up_day5_pct"": -1.1645982661959708, ""true_range_d1_pct"": 0.8036328377671553, ""volume_chg1_pct"": -78.68744992351957, ""volume_ratio20_prior"": 0.13603145603304473, ""volume_ratio5_prior"": 0.22994293387042633}","{""atr14_pct"": 4.017515100505943, ""bb_width20_pct"": 30.242955488729535, ""fade_after_surge_score"": 15.71120806763211, ""inv_close_pos5"": 0.9979264507400736, ""inv_ret_d1_pct"": 9.140126033494067, ""pullback_from_high5_pct"": 17.777472851078446, ""range_vs_atr14"": 2.1034104750626836, ""range_vs_range20"": 3.0899598426207935, ""realized_vol20_pct"": 3.2697871195746706, ""single_up_day5_pct"": 9.20621241709416, ""true_range_d1_pct"": 11.607648696647585, ""volume_chg1_pct"": 258.79277566539923, ""volume_ratio20_prior"": 4.624193738527088, ""volume_ratio5_prior"": 4.160555185162737}",295,0,"[""precision<0.6595"", ""precision<0.6595""]",False,,0.2,0.8095238095238095,54,0.3333333333333333,0.4761904761904762,0.7142857142857143,20.952380952380956,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY,G1=2..3|G2=2..3|G3=2..2|G4=2..2,True,False
POWI,e85493e1dd1c53aea5b0e9b848e434a0fc2a06b2e2e361ed20b71dad818b2f15,train_3,REJECTED,False,True,False,False,True,OK,247.74248954088185,0.95,0.496,20,0.95,57,0.4736842105263157,31,0.4838709677419355,"{""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}","[0.06135383338196905, 0.10028069080101673, 0.07974458736054331]","{""atr14_pct"": [0.25152658264559935, 0.5107613536642314], ""bb_width20_pct"": [0.3700821773659446, 0.9278857591405874], ""fade_after_surge_score"": [0.16324621244574256, 0.8514506532953015], ""inv_close_pos5"": [0.15231217467822294, 0.9868300903118933], ""inv_ret_d1_pct"": [0.13191222483239726, 0.6473995748229127], ""pullback_from_high5_pct"": [0.34471523791630326, 0.6216971920338673], ""range_vs_atr14"": [0.188521208844061, 0.6909820292230633], ""range_vs_range20"": [0.12904249904394322, 0.6101141493398], ""realized_vol20_pct"": [0.3438042060571132, 0.7567052424181264], ""single_up_day5_pct"": [0.42841807830125583, 0.7563277322045711], ""true_range_d1_pct"": [0.19399864284411578, 0.8666608167732565], ""volume_chg1_pct"": [0.2202223295332949, 0.683067124990469], ""volume_ratio20_prior"": [0.09243817960509225, 0.7638313957116469], ""volume_ratio5_prior"": [0.021399065759276626, 0.5940254550337073]}","{""atr14_pct"": 2.591642289443008, ""bb_width20_pct"": 5.124976772711259, ""fade_after_surge_score"": 0.0, ""inv_close_pos5"": 0.0023135454471235883, ""inv_ret_d1_pct"": -14.716355579906493, ""pullback_from_high5_pct"": 0.015240174627839664, ""range_vs_atr14"": 0.32266790395029493, ""range_vs_range20"": 0.30137280646524645, ""realized_vol20_pct"": 1.1441543332367015, ""single_up_day5_pct"": -1.0159389117708195, ""true_range_d1_pct"": 1.3951294709495359, ""volume_chg1_pct"": -75.89069153236674, ""volume_ratio20_prior"": 0.22621505087395719, ""volume_ratio5_prior"": 0.17626008832038983}","{""atr14_pct"": 7.676092458705262, ""bb_width20_pct"": 42.34130831582846, ""fade_after_surge_score"": 21.420269413435634, ""inv_close_pos5"": 0.9986861595650368, ""inv_ret_d1_pct"": 12.509739296725886, ""pullback_from_high5_pct"": 23.783527661448247, ""range_vs_atr14"": 2.7104548801424957, ""range_vs_range20"": 4.003367791618514, ""realized_vol20_pct"": 5.386615053533384, ""single_up_day5_pct"": 14.716355579906493, ""true_range_d1_pct"": 15.835190130892725, ""volume_chg1_pct"": 451.8441403926234, ""volume_ratio20_prior"": 4.19253149539574, ""volume_ratio5_prior"": 4.990316854053472}",292,0,"[""precision<0.8000"", ""precision<0.8000""]",False,,0.2,0.95,57,0.4736842105263157,0.4763157894736842,0.8547368421052631,20.957894736842103,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY,G1=2..3|G2=2..3|G3=2..2|G4=2..2,True,False
