hash,rank_train,label,trade_count,win_rate,expectancy_pct,profit_factor,max_drawdown_pct,oos_member_score,exit_dist
11cb64d6388ebe89c7e4cdd08370f6c972a1723feda0b4561f6cb7695e6ed70d,1,2022,19,78.94736842105263,1.035780499178294,1.635458007629779,-25.055693753823554,15.858586,"{""breakeven_stop"": 8, ""stop_loss"": 1, ""time_out"": 10}"
11cb64d6388ebe89c7e4cdd08370f6c972a1723feda0b4561f6cb7695e6ed70d,1,2023,13,61.53846153846154,0.4152596180255275,1.2917424812198197,-11.851653992753057,15.959596,"{""breakeven_stop"": 2, ""time_out"": 11}"
11cb64d6388ebe89c7e4cdd08370f6c972a1723feda0b4561f6cb7695e6ed70d,1,2024,18,72.22222222222221,1.171813171549538,1.6740766103151632,-26.46839993363028,63.939394,"{""breakeven_stop"": 2, ""fold_end_mark_to_market"": 1, ""stop_loss"": 2, ""take_profit"": 1, ""time_out"": 11, ""trailing"": 1}"
11cb64d6388ebe89c7e4cdd08370f6c972a1723feda0b4561f6cb7695e6ed70d,1,2025H2,19,42.10526315789473,0.41873594507371203,1.238419300051017,-10.063575373948224,18.080808,"{""take_profit"": 1, ""time_out"": 17, ""trailing"": 1}"
7c1a6a127bfe60fa11ae90c6f6ddfb8bed2980a9604c72019d88c44c812b7662,2,2022,16,75.0,1.9119259386239866,1.940971154606175,-26.420800900665874,45.555556,"{""breakeven_stop"": 5, ""fold_end_mark_to_market"": 1, ""stop_loss"": 1, ""take_profit"": 4, ""time_out"": 4, ""trailing"": 1}"
7c1a6a127bfe60fa11ae90c6f6ddfb8bed2980a9604c72019d88c44c812b7662,2,2023,14,85.71428571428571,1.9433256543760091,3.6101586221741138,-9.046670682926742,76.666667,"{""breakeven_stop"": 8, ""stop_loss"": 1, ""take_profit"": 2, ""time_out"": 1, ""trailing"": 2}"
7c1a6a127bfe60fa11ae90c6f6ddfb8bed2980a9604c72019d88c44c812b7662,2,2024,13,53.84615384615385,-0.28892126624102116,0.9107541367497511,-29.90367379363018,14.141414,"{""breakeven_stop"": 3, ""stop_loss"": 5, ""take_profit"": 2, ""time_out"": 2, ""trailing"": 1}"
7c1a6a127bfe60fa11ae90c6f6ddfb8bed2980a9604c72019d88c44c812b7662,2,2025H2,16,62.5,1.072333234277339,1.4380427280462285,-22.515706796051443,29.090909,"{""breakeven_stop"": 4, ""fold_end_mark_to_market"": 1, ""stop_loss"": 3, ""take_profit"": 3, ""time_out"": 3, ""trailing"": 2}"
70febe32a77d17d0a01050c8bb09ccb233811f1199854aafe281d05ec511d702,3,2022,19,68.42105263157895,3.551980726655698,2.7412088464854,-16.264042900542663,88.383838,"{""breakeven_stop"": 5, ""stop_loss"": 5, ""take_profit"": 6, ""time_out"": 3}"
70febe32a77d17d0a01050c8bb09ccb233811f1199854aafe281d05ec511d702,3,2023,14,71.42857142857143,1.4876086588279913,1.6565579971472415,-26.97703830669434,45.050505,"{""breakeven_stop"": 4, ""stop_loss"": 2, ""take_profit"": 2, ""time_out"": 4, ""trailing"": 2}"
70febe32a77d17d0a01050c8bb09ccb233811f1199854aafe281d05ec511d702,3,2024,14,57.14285714285714,0.6757438634031266,1.3187304902108565,-15.865695036596454,44.545455,"{""breakeven_stop"": 2, ""fold_end_mark_to_market"": 1, ""stop_loss"": 2, ""take_profit"": 1, ""time_out"": 5, ""trailing"": 3}"
70febe32a77d17d0a01050c8bb09ccb233811f1199854aafe281d05ec511d702,3,2025H2,19,68.42105263157895,2.1049100801231333,2.140411333756874,-17.0704066823468,61.616162,"{""breakeven_stop"": 6, ""stop_loss"": 4, ""take_profit"": 2, ""time_out"": 3, ""trailing"": 4}"
924716fdf47273bea429ed6992d2d99de3ee14c47ae1c66d77134e716ca5b81b,4,2022,16,68.75,2.794410642872213,2.208678754543418,-24.062962434642678,66.666667,"{""breakeven_stop"": 5, ""stop_loss"": 4, ""take_profit"": 5, ""time_out"": 2}"
924716fdf47273bea429ed6992d2d99de3ee14c47ae1c66d77134e716ca5b81b,4,2023,14,78.57142857142857,1.4878535879272685,1.842464014516308,-18.372975990833897,52.373737,"{""breakeven_stop"": 7, ""fold_end_mark_to_market"": 1, ""stop_loss"": 2, ""take_profit"": 2, ""time_out"": 2}"
924716fdf47273bea429ed6992d2d99de3ee14c47ae1c66d77134e716ca5b81b,4,2024,12,58.333333333333336,0.8283649142599595,1.288826759864596,-24.232642789333497,45.959596,"{""breakeven_stop"": 2, ""stop_loss"": 3, ""take_profit"": 2, ""time_out"": 5}"
924716fdf47273bea429ed6992d2d99de3ee14c47ae1c66d77134e716ca5b81b,4,2025H2,15,66.66666666666666,2.889071807313156,2.5965805252719973,-10.584240258324341,82.373737,"{""breakeven_stop"": 4, ""fold_end_mark_to_market"": 1, ""stop_loss"": 3, ""take_profit"": 4, ""time_out"": 3}"
b6f08412f94d5aeccd99bbe6a1426526602a0399b5e8707590f37e7c0274c355,5,2022,18,66.66666666666666,2.770782370533629,2.001498994244562,-16.232841270729573,68.181818,"{""breakeven_stop"": 4, ""stop_loss"": 6, ""take_profit"": 5, ""time_out"": 3}"
b6f08412f94d5aeccd99bbe6a1426526602a0399b5e8707590f37e7c0274c355,5,2023,14,78.57142857142857,2.0075984716910265,2.139474362631889,-17.900861063391982,70.909091,"{""breakeven_stop"": 5, ""fold_end_mark_to_market"": 1, ""stop_loss"": 2, ""take_profit"": 3, ""time_out"": 3}"
b6f08412f94d5aeccd99bbe6a1426526602a0399b5e8707590f37e7c0274c355,5,2024,13,53.84615384615385,-0.0026032451679689653,0.999102865540682,-29.305985521816716,19.494949,"{""breakeven_stop"": 2, ""stop_loss"": 3, ""take_profit"": 1, ""time_out"": 7}"
b6f08412f94d5aeccd99bbe6a1426526602a0399b5e8707590f37e7c0274c355,5,2025H2,16,62.5,2.5583444116200695,2.042027721567474,-23.876288435493024,65.050505,"{""breakeven_stop"": 2, ""fold_end_mark_to_market"": 1, ""stop_loss"": 4, ""take_profit"": 5, ""time_out"": 4}"
de9b6b8e266936e2524e87383e1b8937346da8d78eefcb7fcb0cfee85eb4ea84,6,2022,22,68.18181818181817,2.3960984521107074,2.1503690901006483,-14.338385844872086,65.353535,"{""breakeven_stop"": 7, ""fold_end_mark_to_market"": 1, ""stop_loss"": 7, ""take_profit"": 5, ""time_out"": 2}"
de9b6b8e266936e2524e87383e1b8937346da8d78eefcb7fcb0cfee85eb4ea84,6,2023,14,78.57142857142857,0.8839623572180019,1.5600252494977642,-18.759253430283934,30.30303,"{""breakeven_stop"": 9, ""stop_loss"": 1, ""take_profit"": 1, ""time_out"": 3}"
de9b6b8e266936e2524e87383e1b8937346da8d78eefcb7fcb0cfee85eb4ea84,6,2024,13,53.84615384615385,0.2167611427624122,1.0818034847177542,-25.655317628903735,28.181818,"{""breakeven_stop"": 4, ""stop_loss"": 2, ""take_profit"": 1, ""time_out"": 6}"
