train_label,train_start,train_end,generation,best_fitness,avg_fitness,best_rulebook_hash,generations_run,early_stop_triggered,train_elapsed_sec,pid
train_1,2022-07-01,2023-06-30,17,136.0971641653172,100.42430261784538,4cb3eaf05fe58d0a2e508f5a4889808852f85e98b11816277e38bcb305a886ba,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,18,136.0971641653172,108.16324383067304,4cb3eaf05fe58d0a2e508f5a4889808852f85e98b11816277e38bcb305a886ba,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,19,136.0971641653172,107.60116682553094,4cb3eaf05fe58d0a2e508f5a4889808852f85e98b11816277e38bcb305a886ba,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,20,139.56326766871084,107.3536335383201,809e558f583f127b9674d0c482c55dbb51024e3661f2ab429fac8e8c28c077db,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,21,139.56326766871084,105.22653231981575,809e558f583f127b9674d0c482c55dbb51024e3661f2ab429fac8e8c28c077db,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,22,141.69128970137942,106.25938992135667,4d13f828ec20d26a36ce29cec776c5d9410b97fcc225abfd0dda2c1c7141467b,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,23,141.69128970137942,106.5399708080676,4d13f828ec20d26a36ce29cec776c5d9410b97fcc225abfd0dda2c1c7141467b,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,24,141.69128970137942,104.7394879097392,4d13f828ec20d26a36ce29cec776c5d9410b97fcc225abfd0dda2c1c7141467b,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,25,144.63999361939622,104.25221005382797,718ad7382445bc4d75ba837a60d756c9b9e0df2cd974523d35a0fc3ef1465a66,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,26,144.63999361939622,110.26775359777197,718ad7382445bc4d75ba837a60d756c9b9e0df2cd974523d35a0fc3ef1465a66,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,27,146.9979182199937,103.30180955612643,93f6f7111fa3a83e49c0c41c35870a650b90e7bbf9870e352b82074d730aff3b,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,28,146.9979182199937,106.4551318535363,93f6f7111fa3a83e49c0c41c35870a650b90e7bbf9870e352b82074d730aff3b,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,29,146.9979182199937,102.8095787830909,93f6f7111fa3a83e49c0c41c35870a650b90e7bbf9870e352b82074d730aff3b,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,30,146.9979182199937,106.19670887399215,93f6f7111fa3a83e49c0c41c35870a650b90e7bbf9870e352b82074d730aff3b,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,31,146.9979182199937,111.48840477909145,93f6f7111fa3a83e49c0c41c35870a650b90e7bbf9870e352b82074d730aff3b,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,32,148.1400479262665,108.1896451929494,314bdd0fb572c4a0735e0f60139adec8aa67feb29ccc179b7d69e531b7980a19,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,33,148.1400479262665,103.90469209712047,314bdd0fb572c4a0735e0f60139adec8aa67feb29ccc179b7d69e531b7980a19,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,34,148.1400479262665,108.64591395693886,314bdd0fb572c4a0735e0f60139adec8aa67feb29ccc179b7d69e531b7980a19,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,35,149.3528317895435,108.32220162447959,b11868c32ccaa656f3e854217e83b1c93f9daeeb34eca5354bfc884b4510e0b8,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,36,149.9466221380105,111.16522397205925,57958b8a32bbbf36a6e458f153d7c900893c567c618e5faf4ff022d6e3e16258,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,37,149.9466221380105,117.11766799685665,57958b8a32bbbf36a6e458f153d7c900893c567c618e5faf4ff022d6e3e16258,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,38,149.9466221380105,116.30082088179985,57958b8a32bbbf36a6e458f153d7c900893c567c618e5faf4ff022d6e3e16258,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,39,149.9466221380105,117.46182617388169,57958b8a32bbbf36a6e458f153d7c900893c567c618e5faf4ff022d6e3e16258,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,40,149.9466221380105,118.59099334800649,57958b8a32bbbf36a6e458f153d7c900893c567c618e5faf4ff022d6e3e16258,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,41,150.23355425765772,119.83471485220518,4df9f4ddcaee4b9a88994e8ff33d68f1b1372d1a24bf5fd7b2ac7a8048c19385,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,42,150.23355425765772,119.78591428716099,4df9f4ddcaee4b9a88994e8ff33d68f1b1372d1a24bf5fd7b2ac7a8048c19385,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,43,151.89094426672554,122.26394379219994,81cfbc6b444ab753209eee5889aaf4665ac1ecaa71d8ea6bdd0799830b0f6c09,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,44,151.89094426672554,116.11234654126503,81cfbc6b444ab753209eee5889aaf4665ac1ecaa71d8ea6bdd0799830b0f6c09,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,45,151.89094426672554,116.15257083215671,81cfbc6b444ab753209eee5889aaf4665ac1ecaa71d8ea6bdd0799830b0f6c09,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,46,151.89094426672554,118.23507917916407,81cfbc6b444ab753209eee5889aaf4665ac1ecaa71d8ea6bdd0799830b0f6c09,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,47,151.89094426672554,123.59940258105203,81cfbc6b444ab753209eee5889aaf4665ac1ecaa71d8ea6bdd0799830b0f6c09,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,48,151.89094426672554,118.70306328831151,81cfbc6b444ab753209eee5889aaf4665ac1ecaa71d8ea6bdd0799830b0f6c09,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,49,151.89094426672554,112.22345369141976,81cfbc6b444ab753209eee5889aaf4665ac1ecaa71d8ea6bdd0799830b0f6c09,50,False,435.77148723602295,149780
train_1,2022-07-01,2023-06-30,50,151.89094426672554,115.26755679889563,81cfbc6b444ab753209eee5889aaf4665ac1ecaa71d8ea6bdd0799830b0f6c09,50,False,435.77148723602295,149780
train_2,2023-07-01,2024-06-30,1,54.1150592866619,-59.5639326082238,d088094e89056546563d2ee62e7c679f5e4b34305451de157d1a541864345ad1,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,2,54.1150592866619,-23.904808800489473,d088094e89056546563d2ee62e7c679f5e4b34305451de157d1a541864345ad1,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,3,99.58578380362398,-6.020885585528762,9291fa51fa2f94757b27810c32666ec6bcfab7630c66c359852213813b2f2d2a,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,4,99.58578380362398,7.725016199262568,9291fa51fa2f94757b27810c32666ec6bcfab7630c66c359852213813b2f2d2a,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,5,102.66744829900877,20.978785683942416,7787f94ebef21bb3b269b0bef16859c299d41b52b2751c8eab6cd4bbe6d5ec7b,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,6,102.66744829900877,16.18752317407874,7787f94ebef21bb3b269b0bef16859c299d41b52b2751c8eab6cd4bbe6d5ec7b,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,7,102.66744829900877,27.94473820480612,7787f94ebef21bb3b269b0bef16859c299d41b52b2751c8eab6cd4bbe6d5ec7b,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,8,107.81484168588926,29.010391071070114,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,9,107.81484168588926,41.26571060343541,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,10,107.81484168588926,54.007283583690835,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,11,107.81484168588926,63.84471477948816,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,12,107.81484168588926,60.347723488779486,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,13,107.81484168588926,66.28390640876277,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,14,107.81484168588926,67.03531149597569,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,15,107.81484168588926,63.33695662408073,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,16,107.81484168588926,64.99543478580182,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,17,107.81484168588926,73.19180381521441,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,18,107.81484168588926,70.86425422409758,3c3b52ae22c6450b2948df4130ecd0257d7ef6468fbecf7cf044f1ca02ebc3a5,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,19,108.33773704221994,70.41591994950973,55ccaff1b5a3b17f6530bba62e2c9d2c0936e0483144e6e0db4c7e5a2da104bf,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,20,108.33773704221994,68.78518695104368,55ccaff1b5a3b17f6530bba62e2c9d2c0936e0483144e6e0db4c7e5a2da104bf,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,21,108.33773704221994,68.74459829069517,55ccaff1b5a3b17f6530bba62e2c9d2c0936e0483144e6e0db4c7e5a2da104bf,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,22,108.33773704221994,72.68095836618625,55ccaff1b5a3b17f6530bba62e2c9d2c0936e0483144e6e0db4c7e5a2da104bf,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,23,108.33773704221994,64.90367021425492,55ccaff1b5a3b17f6530bba62e2c9d2c0936e0483144e6e0db4c7e5a2da104bf,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,24,108.33773704221994,70.05258349000096,55ccaff1b5a3b17f6530bba62e2c9d2c0936e0483144e6e0db4c7e5a2da104bf,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,25,108.33773704221994,73.1673023913927,55ccaff1b5a3b17f6530bba62e2c9d2c0936e0483144e6e0db4c7e5a2da104bf,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,26,108.54140839254903,67.72976958161117,e7448f1ba1125bfd9aeb85a0a06c7e4d53fa9d1777f3b5c581bc9c51c03d61d8,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,27,108.54140839254903,72.789820709474,e7448f1ba1125bfd9aeb85a0a06c7e4d53fa9d1777f3b5c581bc9c51c03d61d8,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,28,108.64211441316199,75.1021874534716,dc7fd48ed85fd3e6df487e9009d74b620f8b777b38aa7d7e1222fd109c34d25e,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,29,108.64211441316199,76.79295735353615,dc7fd48ed85fd3e6df487e9009d74b620f8b777b38aa7d7e1222fd109c34d25e,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,30,108.64211441316199,76.85441395535709,dc7fd48ed85fd3e6df487e9009d74b620f8b777b38aa7d7e1222fd109c34d25e,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,31,108.64211441316199,76.26638934015304,dc7fd48ed85fd3e6df487e9009d74b620f8b777b38aa7d7e1222fd109c34d25e,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,32,109.24140839254902,69.92411738077429,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,33,109.24140839254902,71.89350937668672,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,34,109.24140839254902,79.27030027328529,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,35,109.24140839254902,78.0979027825749,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,36,109.24140839254902,72.45664625474409,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,37,109.24140839254902,70.11675322898849,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,38,109.24140839254902,68.88339594329521,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,39,109.24140839254902,69.32740847056267,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,40,109.24140839254902,74.02195489453185,2921f1d4590a34dd53a7c54e15bcb803eb187a210b1543a3e6252a4235b5fec7,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,41,109.36868111982176,72.46437768645768,9d8ae9f563acec7d44ebfd7919be8c151c75121f30f712355f86c61c10969409,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,42,109.36868111982176,68.63081129743875,9d8ae9f563acec7d44ebfd7919be8c151c75121f30f712355f86c61c10969409,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,43,109.36868111982176,70.30954626499798,9d8ae9f563acec7d44ebfd7919be8c151c75121f30f712355f86c61c10969409,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,44,109.36868111982176,64.26189743823285,9d8ae9f563acec7d44ebfd7919be8c151c75121f30f712355f86c61c10969409,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,45,109.36868111982176,76.91708178411528,9d8ae9f563acec7d44ebfd7919be8c151c75121f30f712355f86c61c10969409,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,46,109.36868111982176,67.81996489723262,9d8ae9f563acec7d44ebfd7919be8c151c75121f30f712355f86c61c10969409,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,47,109.94140839254902,73.47287573113778,d6e6d885dde118d70466525174bd034e09655fa5a64a029f2ca5585cfce75f6d,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,48,109.94140839254902,73.64952473631705,d6e6d885dde118d70466525174bd034e09655fa5a64a029f2ca5585cfce75f6d,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,49,109.94140839254902,77.92861286975979,d6e6d885dde118d70466525174bd034e09655fa5a64a029f2ca5585cfce75f6d,50,False,478.147837638855,149780
train_2,2023-07-01,2024-06-30,50,109.94140839254902,77.00453710317075,d6e6d885dde118d70466525174bd034e09655fa5a64a029f2ca5585cfce75f6d,50,False,478.147837638855,149780
train_3,2024-07-01,2025-06-30,1,99.18734815433632,-86.45278929663465,bc2e2a6a678d2024122a676af32fdb5cccd379792e9dcdd31d281a32c982234b,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,2,103.12899052549626,-44.81664206831636,62b2e41d4d0ae64908f50de356f84b83936e66d5b1f5b51165959835fc9aa939,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,3,105.04750530129377,-18.26383267070638,f01e7e047cd13a04de5b7b4194dfeb6b05d9583d1e8b91aca37a2455c889d8fc,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,4,107.9853335414727,-10.848214021292124,2bb78a759d583867bb58f9391c6076617dd8f7970c56f18641a0b68a0da0ba7c,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,5,108.5961655596141,10.422915191651674,fa214e08664be7f59ab450ca703ef3486f9e7ca04b235b1b299a57d521b8074d,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,6,110.23988195941162,24.70914176334751,b8c0f6c60b92de1912931d9e507eca5acde7aaf838d615a698e7cfbea7a42c05,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,7,110.23988195941162,45.039752048296315,b8c0f6c60b92de1912931d9e507eca5acde7aaf838d615a698e7cfbea7a42c05,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,8,110.23988195941162,50.47331523764,b8c0f6c60b92de1912931d9e507eca5acde7aaf838d615a698e7cfbea7a42c05,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,9,110.23988195941162,59.45792246533731,b8c0f6c60b92de1912931d9e507eca5acde7aaf838d615a698e7cfbea7a42c05,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,10,111.07444780818939,67.4332010746332,a45c304ea6b84f8fdf6b54ba217aa804c20a969a9b2a6c197a5341fdcb775e36,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,11,111.15778114152272,68.49708450676502,d6082db479a55d3cf00032f713e15c5773d486abfa88f3151959ea72c4962b1b,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,12,111.15778114152272,65.48477602705624,d6082db479a55d3cf00032f713e15c5773d486abfa88f3151959ea72c4962b1b,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,13,111.15778114152272,70.08825685651358,d6082db479a55d3cf00032f713e15c5773d486abfa88f3151959ea72c4962b1b,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,14,111.21703111098077,79.31651280857703,b934555110af4507b49a0b6c8a7b3f2bfa6df378f16065f0f25bcfb0fed27c44,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,15,111.21703111098077,61.272961939971765,b934555110af4507b49a0b6c8a7b3f2bfa6df378f16065f0f25bcfb0fed27c44,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,16,111.21703111098077,78.1830232074535,b934555110af4507b49a0b6c8a7b3f2bfa6df378f16065f0f25bcfb0fed27c44,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,17,111.21703111098077,65.23757428824874,b934555110af4507b49a0b6c8a7b3f2bfa6df378f16065f0f25bcfb0fed27c44,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,18,111.21703111098077,69.77284141805922,b934555110af4507b49a0b6c8a7b3f2bfa6df378f16065f0f25bcfb0fed27c44,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,19,111.21703111098077,80.33175395495897,b934555110af4507b49a0b6c8a7b3f2bfa6df378f16065f0f25bcfb0fed27c44,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,20,111.21703111098077,81.69001035608352,b934555110af4507b49a0b6c8a7b3f2bfa6df378f16065f0f25bcfb0fed27c44,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,21,111.21703111098077,86.84463202683662,b934555110af4507b49a0b6c8a7b3f2bfa6df378f16065f0f25bcfb0fed27c44,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,22,111.22028114152273,79.1785766128177,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,23,111.22028114152273,72.59525980698885,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,24,111.22028114152273,79.23327130376647,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,25,111.22028114152273,80.51769736044108,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,26,111.22028114152273,76.50727318052364,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,27,111.22028114152273,69.39847984127915,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,28,111.22028114152273,81.41723874565677,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,29,111.22028114152273,67.38157224171353,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,30,111.22028114152273,75.15581746566947,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,31,111.22028114152273,66.59727553462979,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,32,111.22028114152273,75.58288925460116,512163aebf21253a7565206f831b5492b07323069054c38dd35a236e7d6ece56,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,33,111.27006141401107,73.87458674075408,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,34,111.27006141401107,82.59675270978283,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,35,111.27006141401107,74.99119507417821,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,36,111.27006141401107,73.28115652684716,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,37,111.27006141401107,72.32195731239594,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,38,111.27006141401107,73.45933062758064,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,39,111.27006141401107,78.30128190148578,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,40,111.27006141401107,77.8832479327596,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,41,111.27006141401107,65.99098555517824,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,42,111.27006141401107,73.69658902797482,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,43,111.27006141401107,76.6847390712564,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,44,111.27006141401107,63.85981816241072,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,45,111.27006141401107,76.83372372725415,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,46,111.27006141401107,86.60871240350039,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
train_3,2024-07-01,2025-06-30,47,111.27006141401107,80.6263405021487,97563a2f45aa8883e84ec2136c6b9461943dedead8381b9b56a4c68f1c1a6e40,48,True,489.02285838127136,149780
