ticker,trade_no,model_hash,origin_train_label,selection_rule,method,entry_date,entry_price,initial_target_date,target_extension_count,target_extension_history_json,final_target_date,exit_date,exit_price,exit_reason,period_end_exit,holding_sessions,gross_return_pct,round_trip_cost_bps,net_return_pct,plus3_reached_during_holding,plus3_first_reach_date,max_high_during_holding,entry_label_2d3pct,entry_feature_passes_json,entry_feature_failures_json,entry_total_feature_pass_count,entry_global_count_threshold,entry_global_count_pass,entry_hybrid_pass,exit_group_state_json,entry_g1_count,entry_g1_threshold,entry_g1_pass,exit_g1_count,exit_g1_pass,entry_g2_count,entry_g2_threshold,entry_g2_pass,exit_g2_count,exit_g2_pass,entry_g3_count,entry_g3_threshold,entry_g3_pass,exit_g3_count,exit_g3_pass,entry_g4_count,entry_g4_threshold,entry_g4_pass,exit_g4_count,exit_g4_pass
POWI,1,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-07-02,57.6699981689,2025-07-07,0,[],2025-07-07,2025-07-07,56.4500007629,TARGET_DATE_REACHED,False,2,-2.115480223229693,10.0,-2.2154802232296933,True,2025-07-02,60.1199989319,1,"[""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_ratio20_prior""]","[""fade_after_surge_score"", ""single_up_day5_pct"", ""range_vs_range20"", ""volume_chg1_pct""]",10,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""single_up_day5_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 1, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 0}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""true_range_d1_pct"", ""range_vs_range20""], ""total_feature_pass_count"": 5}",3,2,True,1,False,3,3,True,2,False,2,2,True,2,False,2,2,True,0,False
POWI,2,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-07-16,54.0699996948,2025-07-18,1,"[{""group_state"": {""failed_features"": [""inv_close_pos5"", ""range_vs_atr14"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 11}, ""new_target_date"": ""2025-07-21"", ""old_target_date"": ""2025-07-18"", ""signal_date"": ""2025-07-17""}]",2025-07-21,2025-07-21,54.3199996948,TARGET_DATE_REACHED,False,3,0.4623636053470159,10.0,0.36236360534701595,False,,55.5600013733,0,"[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_ratio20_prior""]","[""inv_close_pos5"", ""range_vs_range20"", ""volume_chg1_pct""]",11,9,True,True,"{""failed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 0}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20""], ""total_feature_pass_count"": 8}",3,2,True,2,True,4,3,True,4,True,2,2,True,2,True,2,2,True,0,False
POWI,3,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-07-25,52.4599990845,2025-07-29,3,"[{""group_state"": {""failed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""range_vs_atr14"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 10}, ""new_target_date"": ""2025-07-31"", ""old_target_date"": ""2025-07-29"", ""signal_date"": ""2025-07-29""}, {""group_state"": {""failed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 3, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 11}, ""new_target_date"": ""2025-08-01"", ""old_target_date"": ""2025-07-31"", ""signal_date"": ""2025-07-30""}, {""group_state"": {""failed_features"": [""inv_close_pos5"", ""realized_vol20_pct"", ""range_vs_atr14"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 10}, ""new_target_date"": ""2025-08-05"", ""old_target_date"": ""2025-08-01"", ""signal_date"": ""2025-08-01""}]",2025-08-05,2025-08-05,48.2900009155,TARGET_DATE_REACHED,False,7,-7.948910106313889,10.0,-8.048910106313889,False,,53.4300003052,0,"[""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""]","[""fade_after_surge_score"", ""inv_close_pos5"", ""range_vs_atr14"", ""volume_chg1_pct""]",10,9,True,True,"{""failed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""single_up_day5_pct"", ""realized_vol20_pct"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""atr14_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 7}",2,2,True,2,True,4,3,True,2,False,2,2,True,2,True,2,2,True,1,False
POWI,4,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-09-11,44.9799995422,2025-09-15,0,[],2025-09-15,2025-09-15,44.8699989319,TARGET_DATE_REACHED,False,2,-0.2445544940408384,10.0,-0.3445544940408384,False,,45.6899986267,0,"[""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""]","[""fade_after_surge_score"", ""bb_width20_pct"", ""range_vs_atr14"", ""volume_chg1_pct""]",10,9,True,True,"{""failed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""single_up_day5_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 1, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 6}",3,2,True,2,True,3,3,True,1,False,2,2,True,2,True,2,2,True,1,False
POWI,5,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-10-01,39.8100013733,2025-10-03,1,"[{""group_state"": {""failed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""range_vs_atr14"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 10}, ""new_target_date"": ""2025-10-06"", ""old_target_date"": ""2025-10-03"", ""signal_date"": ""2025-10-02""}]",2025-10-06,2025-10-06,39.0400009155,TARGET_DATE_REACHED,False,3,-1.934188473342835,10.0,-2.034188473342835,False,,40.3199996948,0,"[""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""]","[""fade_after_surge_score"", ""range_vs_atr14"", ""volume_chg1_pct""]",11,9,True,True,"{""failed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 9}",3,2,True,2,True,4,3,True,4,True,2,2,True,2,True,2,2,True,1,False
POWI,6,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-12-18,36.9900016785,2025-12-22,0,[],2025-12-22,2025-12-22,37.0299987793,TARGET_DATE_REACHED,False,2,0.10812949171410402,10.0,0.008129491714104015,False,,37.5499992371,0,"[""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""]","[""fade_after_surge_score"", ""inv_close_pos5"", ""atr14_pct"", ""range_vs_atr14"", ""volume_chg1_pct""]",9,9,True,True,"{""failed_features"": [""fade_after_surge_score"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 0}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20""], ""total_feature_pass_count"": 9}",2,2,True,3,True,3,3,True,4,True,2,2,True,2,False,2,2,True,0,False
POWI,7,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2026-02-02,45.0600013733,2026-02-04,2,"[{""group_state"": {""failed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 3, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 11}, ""new_target_date"": ""2026-02-06"", ""old_target_date"": ""2026-02-04"", ""signal_date"": ""2026-02-04""}, {""group_state"": {""failed_features"": [""fade_after_surge_score"", ""single_up_day5_pct"", ""range_vs_atr14"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 10}, ""new_target_date"": ""2026-02-10"", ""old_target_date"": ""2026-02-06"", ""signal_date"": ""2026-02-06""}]",2026-02-10,2026-02-10,45.6599998474,TARGET_DATE_REACHED,False,6,1.331554495813947,10.0,1.2315544958139468,True,2026-02-02,48.8300018311,1,"[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""]","[""single_up_day5_pct"", ""range_vs_atr14"", ""volume_chg1_pct""]",11,9,True,True,"{""failed_features"": [""single_up_day5_pct"", ""atr14_pct"", ""range_vs_atr14"", ""volume_ratio5_prior"", ""volume_chg1_pct""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 4, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio20_prior""], ""total_feature_pass_count"": 9}",4,2,True,4,True,3,3,True,2,False,2,2,True,2,True,2,2,True,1,False
