avg_holding_sessions,avg_return_pct,champion_origin_train_label,champion_selected_by,compounded_return_pct,decision_threshold,early_take_profit,early_take_profit_count,max_drawdown_pct,max_holding_sessions,max_target_extension_count,mean_target_extension_count,median_holding_sessions,median_return_pct,method,model_hash,open_at_period_end_count,p95_holding_sessions,pass_probability,regime,round_trip_cost_bps,survivor,target_date_exit_count,ticker,trade_count,win_rate
2.0,0.36987689460774814,train_3,highest_origin_train_fitness_only,7.585985975388687,0.596,False,0,-12.079536879240283,2,0,0.0,2.0,0.32011798207149955,fixed_2_sessions,6e93484a372d9bb64b42e7ab8474f6454f2faceb9d5510d403d0ad6b70d1984e,0,2.0,1.0,stress,10.0,False,0,CRS,32,0.5
2.111111111111111,1.808552001713722,train_3,highest_origin_train_fitness_only,36.99966748670076,0.596,False,0,-4.325088552497769,3,1,0.1111111111111111,2.0,2.3844294653814546,rolling_target_2_sessions_tp_off,6e93484a372d9bb64b42e7ab8474f6454f2faceb9d5510d403d0ad6b70d1984e,0,3.0,1.0,oos,10.0,False,18,CRS,18,0.7777777777777778
1.5555555555555556,1.2766192900156348,train_3,highest_origin_train_fitness_only,25.075396319835708,0.596,True,11,-4.325088552497769,3,1,0.1111111111111111,2.0,2.9000000000000026,rolling_target_2_sessions_tp_on,6e93484a372d9bb64b42e7ab8474f6454f2faceb9d5510d403d0ad6b70d1984e,0,3.0,1.0,oos,10.0,False,7,CRS,18,0.7777777777777778
2.0,1.8020201414165555,train_3,highest_origin_train_fitness_only,36.84403984405653,0.596,False,0,-4.325088552497769,2,0,0.0,2.0,2.3020817246465763,fixed_2_sessions,6e93484a372d9bb64b42e7ab8474f6454f2faceb9d5510d403d0ad6b70d1984e,0,2.0,1.0,oos,10.0,False,0,CRS,18,0.7777777777777778
2.2291666666666665,0.6667379067390389,train_3,highest_origin_train_fitness_only,27.875277390331533,0.6479999999999999,False,0,-31.667393569118918,3,1,0.22916666666666666,2.0,0.5501494281485387,rolling_target_2_sessions_tp_off,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,0,3.0,0.9523809523809523,train,10.0,False,48,ALGT,48,0.5416666666666666
1.3,0.570105180693617,train_3,highest_origin_train_fitness_only,27.869317589318122,0.6479999999999999,True,34,-26.27416953948085,3,1,0.18,1.5,2.9000000000000026,rolling_target_2_sessions_tp_on,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,0,3.0,0.9523809523809523,train,10.0,False,16,ALGT,50,0.7
2.0,0.5655727427973228,train_3,highest_origin_train_fitness_only,23.010496333503916,0.6479999999999999,False,0,-28.88823803432672,2,0,0.0,2.0,0.7455268475637822,fixed_2_sessions,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,0,2.0,0.9523809523809523,train,10.0,False,0,ALGT,48,0.5833333333333334
2.3333333333333335,-0.5161826746804501,train_3,highest_origin_train_fitness_only,-14.320479310667588,0.6479999999999999,False,0,-16.5446783872769,3,1,0.37037037037037035,2.0,-0.8379641403993499,rolling_target_2_sessions_tp_off,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,1,3.0,0.9523809523809523,stress,10.0,False,26,ALGT,27,0.4074074074074074
1.75,-0.4849288386712581,train_3,highest_origin_train_fitness_only,-13.881046940954523,0.6479999999999999,True,9,-18.040357658907258,3,1,0.2857142857142857,2.0,-0.4571261096914857,rolling_target_2_sessions_tp_on,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,1,3.0,0.9523809523809523,stress,10.0,False,18,ALGT,28,0.4642857142857143
2.0,-0.4049207367936864,train_3,highest_origin_train_fitness_only,-11.60731418023737,0.6479999999999999,False,0,-15.141658288597482,2,0,0.0,2.0,0.17684597345838393,fixed_2_sessions,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,0,2.0,0.9523809523809523,stress,10.0,False,0,ALGT,26,0.5384615384615384
2.2222222222222223,0.45581362366978506,train_3,highest_origin_train_fitness_only,5.89738516103655,0.6479999999999999,False,0,-13.719228453053667,3,1,0.2222222222222222,2.0,-0.6902960145233227,rolling_target_2_sessions_tp_off,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,0,3.0,0.9523809523809523,oos,10.0,False,18,ALGT,18,0.3888888888888889
1.105263157894737,1.6595026352598803,train_3,highest_origin_train_fitness_only,36.131243729033514,0.6479999999999999,True,14,-3.138883774854828,3,1,0.10526315789473684,1.0,2.9000000000000026,rolling_target_2_sessions_tp_on,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,0,2.099999999999998,0.9523809523809523,oos,10.0,False,5,ALGT,19,0.7368421052631579
2.0,0.38051910638727626,train_3,highest_origin_train_fitness_only,4.379620898314274,0.6479999999999999,False,0,-17.39124909617048,2,0,0.0,2.0,-0.6902960145233227,fixed_2_sessions,f55eca6eb60ab371e841edb2496ffe68d55c5a05d435fd20f3ae18eea3503f31,0,2.0,0.9523809523809523,oos,10.0,False,0,ALGT,18,0.3333333333333333
2.6176470588235294,1.8279753946992512,train_3,highest_origin_train_fitness_only,78.77877697491935,0.516,False,0,-25.191319991114703,6,2,0.5,2.0,2.5568268022132745,rolling_target_2_sessions_tp_off,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,0,4.0,0.9583333333333334,train,10.0,False,34,AEIS,34,0.7058823529411765
1.911764705882353,0.7485530649793215,train_3,highest_origin_train_fitness_only,26.637094944652784,0.516,True,20,-25.191319991114703,6,2,0.35294117647058826,2.0,2.9000000000000026,rolling_target_2_sessions_tp_on,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,0,3.349999999999998,0.9583333333333334,train,10.0,False,14,AEIS,34,0.7058823529411765
2.0,1.3188891301472585,train_3,highest_origin_train_fitness_only,53.67272552018385,0.516,False,0,-27.312523123003395,2,0,0.0,2.0,2.2436759460131017,fixed_2_sessions,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,0,2.0,0.9583333333333334,train,10.0,False,0,AEIS,35,0.6857142857142857
2.4545454545454546,0.8882081908369043,train_3,highest_origin_train_fitness_only,20.472903358999538,0.516,False,0,-6.043570989090908,7,4,0.4090909090909091,2.0,1.1605312788799949,rolling_target_2_sessions_tp_off,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,1,5.899999999999999,0.9583333333333334,stress,10.0,False,21,AEIS,22,0.6818181818181818
1.75,0.7236619945658291,train_3,highest_origin_train_fitness_only,17.74313935461762,0.516,True,12,-9.075596191927904,5,2,0.20833333333333334,2.0,2.3649640384219905,rolling_target_2_sessions_tp_on,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,0,3.849999999999998,0.9583333333333334,stress,10.0,False,12,AEIS,24,0.7083333333333334
2.0,0.6152781956655796,train_3,highest_origin_train_fitness_only,13.919980810191834,0.516,False,0,-7.457117792129509,2,0,0.0,2.0,1.1731463595753167,fixed_2_sessions,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,0,2.0,0.9583333333333334,stress,10.0,False,0,AEIS,23,0.5652173913043478
2.5454545454545454,0.5972645507010316,train_3,highest_origin_train_fitness_only,6.1487824870693375,0.516,False,0,-12.026383604661106,4,2,0.5454545454545454,2.0,1.7741422585154543,rolling_target_2_sessions_tp_off,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,0,3.5,0.9583333333333334,oos,10.0,False,11,AEIS,11,0.7272727272727273
2.272727272727273,1.472681729027413,train_3,highest_origin_train_fitness_only,17.05925243362949,0.516,True,6,-5.667659080162213,4,2,0.5454545454545454,2.0,2.9000000000000026,rolling_target_2_sessions_tp_on,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,0,3.5,0.9583333333333334,oos,10.0,False,5,AEIS,11,0.9090909090909091
2.0,0.09654403300644655,train_3,highest_origin_train_fitness_only,0.4529683490020364,0.516,False,0,-12.126429042602105,2,0,0.0,2.0,0.8036045664628122,fixed_2_sessions,193f4bc63ab65d55328c337ff4674d75124b5f1254cd4e983851c8055feff8df,0,2.0,0.9583333333333334,oos,10.0,False,0,AEIS,11,0.5454545454545454
2.2,1.7593583361683132,train_2,highest_origin_train_fitness_only,66.00561777286372,0.45,False,0,-7.794198727989954,3,1,0.26666666666666666,2.0,2.5733283933118356,rolling_target_2_sessions_tp_off,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,1,3.0,0.9047619047619048,train,10.0,False,29,ARKW,30,0.8
1.5333333333333334,1.401064041902213,train_2,highest_origin_train_fitness_only,50.04511922345838,0.45,True,21,-7.794198727989954,3,1,0.2,2.0,2.9000000000000026,rolling_target_2_sessions_tp_on,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,1,3.0,0.9047619047619048,train,10.0,False,8,ARKW,30,0.8
2.0,1.924460676848394,train_2,highest_origin_train_fitness_only,70.9564388229167,0.45,False,0,-7.794198727989954,2,0,0.0,2.0,2.4493094328430165,fixed_2_sessions,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,0,2.0,0.9047619047619048,train,10.0,False,0,ARKW,29,0.7931034482758621
2.3333333333333335,-0.5960044162773779,train_2,highest_origin_train_fitness_only,-14.73488028444927,0.45,False,0,-23.653011892942743,3,1,0.3333333333333333,2.0,-0.14576914488089165,rolling_target_2_sessions_tp_off,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,0,3.0,0.9047619047619048,stress,10.0,False,24,ARKW,24,0.5
2.0,-0.5485615582336063,train_2,highest_origin_train_fitness_only,-13.69941561189153,0.45,True,7,-20.479441064715243,3,1,0.2916666666666667,2.0,0.34820682535171577,rolling_target_2_sessions_tp_on,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,0,3.0,0.9047619047619048,stress,10.0,False,17,ARKW,24,0.5416666666666666
2.0,-0.5131812072698504,train_2,highest_origin_train_fitness_only,-12.643978143178103,0.45,False,0,-19.77451513634535,2,0,0.0,2.0,-0.45903986232711513,fixed_2_sessions,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,0,2.0,0.9047619047619048,stress,10.0,False,0,ARKW,24,0.4166666666666667
2.3333333333333335,-1.72521898119804,train_2,highest_origin_train_fitness_only,-19.62975673794437,0.45,False,0,-17.314819120059987,3,1,0.3333333333333333,2.0,-2.3311361929161056,rolling_target_2_sessions_tp_off,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,0,3.0,0.9047619047619048,oos,10.0,False,12,ARKW,12,0.25
2.1666666666666665,-2.3161784134341183,train_2,highest_origin_train_fitness_only,-24.811489613586513,0.45,True,1,-21.73960840400142,3,1,0.25,2.0,-2.3311361929161056,rolling_target_2_sessions_tp_on,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,0,3.0,0.9047619047619048,oos,10.0,False,11,ARKW,12,0.25
2.0,-2.286228395579565,train_2,highest_origin_train_fitness_only,-24.790283293892756,0.45,False,0,-21.946422703483293,2,0,0.0,2.0,-2.3311361929161056,fixed_2_sessions,1a94ba8ef2ba69345feeb1b37dfde24d136305a693759bb04dab9d06917495d1,0,2.0,0.9047619047619048,oos,10.0,False,0,ARKW,12,0.25
2.4,1.036771317727858,train_3,highest_origin_train_fitness_only,51.469032745262375,0.6559999999999999,False,0,-42.12146964584229,5,2,0.28,2.0,0.6455304034169719,rolling_target_2_sessions_tp_off,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,4.0,0.9583333333333334,train,10.0,False,50,CBRL,50,0.58
1.320754716981132,0.583171197399043,train_3,highest_origin_train_fitness_only,29.415322943327137,0.6559999999999999,True,36,-34.44251981408988,4,1,0.1320754716981132,1.0,2.9000000000000026,rolling_target_2_sessions_tp_on,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,3.0,0.9583333333333334,train,10.0,False,17,CBRL,53,0.7358490566037735
2.0,0.9751707696474805,train_3,highest_origin_train_fitness_only,49.51533917007076,0.6559999999999999,False,0,-43.329899705938935,2,0,0.0,2.0,2.2492500101466084,fixed_2_sessions,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,2.0,0.9583333333333334,train,10.0,False,0,CBRL,51,0.6470588235294118
2.488888888888889,-0.3394116899831598,train_3,highest_origin_train_fitness_only,-17.610162441704237,0.6559999999999999,False,0,-32.25771342494683,7,4,0.3333333333333333,2.0,-0.3575355847829197,rolling_target_2_sessions_tp_off,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,5.799999999999997,0.9583333333333334,stress,10.0,False,45,CBRL,45,0.4222222222222222
1.7391304347826086,-0.3503583082097059,train_3,highest_origin_train_fitness_only,-17.301704071863576,0.6559999999999999,True,20,-26.01915615917003,7,3,0.21739130434782608,2.0,0.10116298026625622,rolling_target_2_sessions_tp_on,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,4.75,0.9583333333333334,stress,10.0,False,26,CBRL,46,0.5217391304347826
2.0,-0.345750318232742,train_3,highest_origin_train_fitness_only,-18.99656117718863,0.6559999999999999,False,0,-32.043748253605195,2,0,0.0,2.0,-0.3680243237921931,fixed_2_sessions,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,2.0,0.9583333333333334,stress,10.0,False,0,CBRL,49,0.4489795918367347
2.4615384615384617,0.16222729554150095,train_3,highest_origin_train_fitness_only,-1.4502265332373643,0.6559999999999999,False,0,-26.69785633902393,5,2,0.3076923076923077,2.0,0.445746640070699,rolling_target_2_sessions_tp_off,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,4.399999999999999,0.9583333333333334,oos,10.0,False,13,CBRL,13,0.5384615384615384
1.4615384615384615,-0.8843169223810966,train_3,highest_origin_train_fitness_only,-12.87621333518435,0.6559999999999999,True,8,-27.056991082275907,4,2,0.23076923076923078,2.0,2.9000000000000026,rolling_target_2_sessions_tp_on,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,4.0,0.9583333333333334,oos,10.0,False,5,CBRL,13,0.6153846153846154
2.0,-0.20458282858215998,train_3,highest_origin_train_fitness_only,-6.416002641957952,0.6559999999999999,False,0,-28.900072573128366,2,0,0.0,2.0,0.17287332003534947,fixed_2_sessions,619613f217233983a4a9b6efafea9fb7fe5da8db12ed39114d16a0a5597efc79,0,2.0,0.9583333333333334,oos,10.0,False,0,CBRL,14,0.5
2.3488372093023258,-0.0005774338363728243,train_1,highest_origin_train_fitness_only,-5.138438204525409,0.6337848605577688,False,0,-51.4062809696376,3,1,0.3488372093023256,2.0,0.5739673502220489,rolling_target_2_sessions_tp_off,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,3.0,0.9047619047619048,train,10.0,False,43,BTU,43,0.5116279069767442
