applied,fallback_high_norm,feature,generation,individual_index,low_norm,model_hash,origin_train_label,reason,successful_trade_max_norm,ticker
True,1.0,fade_after_surge_score,15,5,0.09575972888402234,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,pullback_from_high5_pct,15,40,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d1_pct,15,42,0.05725095222240515,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.9323628120463039,cumulative_ret5_pct,15,44,0.055861137518040144,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.9323628120463039,ADMA
True,1.0,single_up_day5_pct,15,48,0.12688220228513453,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,up_days5,15,62,0.0,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d1_pct,15,68,0.10582842033312698,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,days_since_high5,15,74,0.0475247770613575,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,up_days5,16,52,0.0,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,single_up_day5_pct,16,84,0.07022069643364541,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d1_pct,17,0,0.06868850274876427,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,days_since_high5,17,2,0.03666144686286314,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d2_pct,17,80,0.024795796492299217,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,fade_after_surge_score,18,59,0.05969498004686047,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
