candidate_id,stage,ticker,rulebook_hash,activity_rule_hash,train_start,train_end,component,weight,inactive_weight,weight_state,condition_form,condition_text,threshold_low,threshold_high,dist_min,dist_p01,dist_p99,dist_max,activation_tail_threshold,activation_tail_p99,activation_tail_max,reachability_label,reason_code,comparison_basis,v2_blocked,newly_captured_vs_v2,policy_version
stage2:ABM:8c31c3281440,stage2,ABM,8c31c32814403c4d08e660489704d01abd45ce871bfd390b6cd79b7df81ad965,8c31c32814403c4d08e660489704d01abd45ce871bfd390b6cd79b7df81ad965,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.3611032129655956,,2.044056767966355,2.286150091519219,2.5,2.044056767966355,2.286150091519219,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:ABM:b1932970ad06,stage2,ABM,b1932970ad068a6d859541247c057edaf95ca2f03da2bc78a089b63c4d1e14cd,b1932970ad068a6d859541247c057edaf95ca2f03da2bc78a089b63c4d1e14cd,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.387818099285564,2.387818099285564,,0.3611032129655956,,2.044056767966355,2.286150091519219,2.387818099285564,2.044056767966355,2.286150091519219,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:ABM:c44daf13aca9,stage2,ABM,c44daf13aca9a89e5fc4190810d0e3a9c0a18e106a716c1c78e6a10ebb169fbd,c44daf13aca9a89e5fc4190810d0e3a9c0a18e106a716c1c78e6a10ebb169fbd,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.3611032129655956,,2.044056767966355,2.286150091519219,2.5,2.044056767966355,2.286150091519219,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:ABM:f14968a15da7,stage2,ABM,f14968a15da7864abd334704710cf791df026767f4f6d8f7ff6daae10d5dc62d,f14968a15da7864abd334704710cf791df026767f4f6d8f7ff6daae10d5dc62d,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.3611032129655956,,2.044056767966355,2.286150091519219,2.5,2.044056767966355,2.286150091519219,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:ARW:38230ab70d03,stage2,ARW,38230ab70d0336e0cf42d71fec2af76b27eec38b5ab160b15f7a59893abb11c8,38230ab70d0336e0cf42d71fec2af76b27eec38b5ab160b15f7a59893abb11c8,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.1518067479178,2.1518067479178,,0.3311459362452302,,1.9648876881654185,3.509223890320097,2.1518067479178,1.9648876881654185,3.509223890320097,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:AZO:1227af86d825,stage2,AZO,1227af86d825f9e6f1a0bdb55b04eeb59edf4d5b22447802e31d5a9c7d122b63,1227af86d825f9e6f1a0bdb55b04eeb59edf4d5b22447802e31d5a9c7d122b63,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.355143755459138,2.355143755459138,,0.382262996941896,,1.7726458555422522,1.9780949220046464,2.355143755459138,1.7726458555422522,1.9780949220046464,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CBOE:b37cc2867aad,stage2,CBOE,b37cc2867aad03188491b7000bb858f41944e953054a6aa0ff60ffb1be0f89de,b37cc2867aad03188491b7000bb858f41944e953054a6aa0ff60ffb1be0f89de,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3560517602940023,2.3560517602940023,,0.3063689817779589,,1.878433341784398,2.2996198114681525,2.3560517602940023,1.878433341784398,2.2996198114681525,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CBOE:ddbb3f35996f,stage2,CBOE,ddbb3f35996fea6df2dd7499f5d8ee6489eb8eec23646517e833b5870462f538,ddbb3f35996fea6df2dd7499f5d8ee6489eb8eec23646517e833b5870462f538,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3560517602940023,2.3560517602940023,,0.3063689817779589,,1.878433341784398,2.2996198114681525,2.3560517602940023,1.878433341784398,2.2996198114681525,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CBOE:ff7b8d54f18f,stage2,CBOE,ff7b8d54f18fbac40a3923dcba7329a39686df2b9e65a9de72419cbf6c3f9c59,ff7b8d54f18fbac40a3923dcba7329a39686df2b9e65a9de72419cbf6c3f9c59,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3560517602940023,2.3560517602940023,,0.3063689817779589,,1.878433341784398,2.2996198114681525,2.3560517602940023,1.878433341784398,2.2996198114681525,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CSX:de3e074e6528,stage2,CSX,de3e074e6528c1f3d621bfed3ca3f0c8eb9365751dae612a0fba156a535926b2,de3e074e6528c1f3d621bfed3ca3f0c8eb9365751dae612a0fba156a535926b2,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 1.8131753322823727,1.8131753322823727,,0.4392000156470271,,1.8029456559156865,1.8856409339991544,1.8131753322823727,1.8029456559156865,1.8856409339991544,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CTVA:4596db4f4f6d,stage2,CTVA,4596db4f4f6d9a5e3d51cc6147a6641a604464336276df07bee4aed52b6d3010,4596db4f4f6d9a5e3d51cc6147a6641a604464336276df07bee4aed52b6d3010,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.3339592401870134,,2.1541040765961297,2.3161769768520006,2.5,2.1541040765961297,2.3161769768520006,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CTVA:8a2f4ea13346,stage2,CTVA,8a2f4ea133461a392dfefa2bc301e30830eb64b93d8e1e234716742404dc2622,8a2f4ea133461a392dfefa2bc301e30830eb64b93d8e1e234716742404dc2622,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.3339592401870134,,2.1541040765961297,2.3161769768520006,2.5,2.1541040765961297,2.3161769768520006,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CTVA:8dd902973c1d,stage2,CTVA,8dd902973c1da3ed79de0c36ff946c0f352ded1b4ac06b92e53a6720149c4506,8dd902973c1da3ed79de0c36ff946c0f352ded1b4ac06b92e53a6720149c4506,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.3339592401870134,,2.1541040765961297,2.3161769768520006,2.5,2.1541040765961297,2.3161769768520006,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CTVA:95bf55d4ab87,stage2,CTVA,95bf55d4ab8720c18eeefb8d248c30721318596849c1cec3088d91f9e5794829,95bf55d4ab8720c18eeefb8d248c30721318596849c1cec3088d91f9e5794829,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2916253857822326,2.2916253857822326,,0.3339592401870134,,2.1541040765961297,2.3161769768520006,2.2916253857822326,2.1541040765961297,2.3161769768520006,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CTVA:b22b9214cab8,stage2,CTVA,b22b9214cab856cd2beafc1a7afa2d218c8772bd7e27e802ced030e44d10e9f9,b22b9214cab856cd2beafc1a7afa2d218c8772bd7e27e802ced030e44d10e9f9,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.3339592401870134,,2.1541040765961297,2.3161769768520006,2.5,2.1541040765961297,2.3161769768520006,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CTVA:b8fc21964ad3,stage2,CTVA,b8fc21964ad309e35a9b43111ecaad549b3c65a32ec20c997c38ee2b2187e87f,b8fc21964ad309e35a9b43111ecaad549b3c65a32ec20c997c38ee2b2187e87f,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2518119754571413,2.2518119754571413,,0.3339592401870134,,2.1541040765961297,2.3161769768520006,2.2518119754571413,2.1541040765961297,2.3161769768520006,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:CTVA:e32474223bfd,stage2,CTVA,e32474223bfdb562099e832a542c9cfb3221bed00657cd1e19b4bdbcdbbc2e30,e32474223bfdb562099e832a542c9cfb3221bed00657cd1e19b4bdbcdbbc2e30,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2518119754571413,2.2518119754571413,,0.3339592401870134,,2.1541040765961297,2.3161769768520006,2.2518119754571413,2.1541040765961297,2.3161769768520006,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:FLS:30a1769a24d7,stage2,FLS,30a1769a24d7d6b21857a8296650b252edd41622908d8d7267467848c4c66f10,30a1769a24d7d6b21857a8296650b252edd41622908d8d7267467848c4c66f10,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2588006307540436,2.258800630754044,,0.1923118337460967,,2.1752675669309403,3.4114089619799244,2.258800630754044,2.1752675669309403,3.4114089619799244,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:KT:c11a30618592,stage2,KT,c11a3061859265122a821d74c77410f5c185eb61c20959e676047f0888d723b4,c11a3061859265122a821d74c77410f5c185eb61c20959e676047f0888d723b4,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2843213142784523,,1.728173602196382,1.8924910670039905,2.5,1.728173602196382,1.8924910670039905,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:LNG:e92cb6090d81,stage2,LNG,e92cb6090d81942e070cc1cd7b9bdbccccb44f3113c82226b412627b20f89c1e,e92cb6090d81942e070cc1cd7b9bdbccccb44f3113c82226b412627b20f89c1e,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.1066371565564608,2.1066371565564608,,0.4804325597248474,,1.7996454698654614,2.062111479486117,2.1066371565564608,1.7996454698654614,2.062111479486117,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:LNT:c3b3b42d82ac,stage2,LNT,c3b3b42d82acffffb407511a0597e75d67c787252a1b1c96a0b03cf49e66aa1a,c3b3b42d82acffffb407511a0597e75d67c787252a1b1c96a0b03cf49e66aa1a,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.0221689482126393,2.0221689482126397,,0.3543734015345268,,1.91635240520703,2.665480799414042,2.0221689482126397,1.91635240520703,2.665480799414042,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:MAR:5e4a75528791,stage2,MAR,5e4a7552879141216315aa8bcff5ec6f51b394209e1ebb292e7cb77deb4f39a4,5e4a7552879141216315aa8bcff5ec6f51b394209e1ebb292e7cb77deb4f39a4,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2903353921582054,,2.1055874476561667,2.221678933552937,2.5,2.1055874476561667,2.221678933552937,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:MAR:9146abf2819e,stage2,MAR,9146abf2819e086a7fec64bea06ee9d9b6fd389ff3c9eaffcd84b48bcfc6f9a3,9146abf2819e086a7fec64bea06ee9d9b6fd389ff3c9eaffcd84b48bcfc6f9a3,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.211989204533975,2.211989204533975,,0.2903353921582054,,2.1055874476561667,2.221678933552937,2.211989204533975,2.1055874476561667,2.221678933552937,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:MSCI:27fb537224c5,stage2,MSCI,27fb537224c57fede0112c04605b5937f138b5a807320e7c3c234419cf7f5eff,27fb537224c57fede0112c04605b5937f138b5a807320e7c3c234419cf7f5eff,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.453898437778015,,1.9332211282013227,2.6280238317421576,2.5,1.9332211282013227,2.6280238317421576,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:OKE:d9204f428a79,stage2,OKE,d9204f428a79c0f5ec123247dfcc6ad5b5bdaa2d7a0827af13f17b1f99e54a76,d9204f428a79c0f5ec123247dfcc6ad5b5bdaa2d7a0827af13f17b1f99e54a76,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.481779857550026,2.481779857550026,,0.2949551649744895,,2.236646142686283,2.3427788014776545,2.481779857550026,2.236646142686283,2.3427788014776545,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:ORA:55217e7c0529,stage2,ORA,55217e7c0529cf70ec1593031c4cbf19b55b3a47a39ff09f93fa880422ae123e,55217e7c0529cf70ec1593031c4cbf19b55b3a47a39ff09f93fa880422ae123e,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.0438139753886717,2.043813975388672,,0.4362997658079625,,1.8275469260354276,2.7753584833028584,2.043813975388672,1.8275469260354276,2.7753584833028584,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:ORA:f8b0a8c5cb93,stage2,ORA,f8b0a8c5cb939b3347cab431b351a378f6cbab35d47d37a644a33c7f648085e6,f8b0a8c5cb939b3347cab431b351a378f6cbab35d47d37a644a33c7f648085e6,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 1.8688282033015184,1.8688282033015184,,0.4362997658079625,,1.8275469260354276,2.7753584833028584,1.8688282033015184,1.8275469260354276,2.7753584833028584,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:PBA:a3291b7f7b71,stage2,PBA,a3291b7f7b7160ad45508c0861465384ee871b44c0a546e7667c75cd1cba899c,a3291b7f7b7160ad45508c0861465384ee871b44c0a546e7667c75cd1cba899c,2022-07-01,2023-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.232008219333306,2.232008219333306,,0.3435175686073352,,1.7943944237995768,1.894713686205496,2.232008219333306,1.7943944237995768,1.894713686205496,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:SON:5f2b636e176d,stage2,SON,5f2b636e176d630e096d7275e3aa9dd7dc4eaff184f892e02121c55825ad580e,5f2b636e176d630e096d7275e3aa9dd7dc4eaff184f892e02121c55825ad580e,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.424612728991189,2.424612728991189,,0.2474609525275063,,2.135281362339813,3.004602089437391,2.424612728991189,2.135281362339813,3.004602089437391,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:VLO:aabc33a21ba1,stage2,VLO,aabc33a21ba1872c82970dd2426c71c80bafb8ed1acd0c99bb0c916ff6341d63,aabc33a21ba1872c82970dd2426c71c80bafb8ed1acd0c99bb0c916ff6341d63,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3873217593267415,2.387321759326741,,0.2794909400125163,,1.885624107948346,2.504962746491852,2.387321759326741,1.885624107948346,2.504962746491852,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:WMT:36bb75d0dd0d,stage2,WMT,36bb75d0dd0d0429b6724b2429f079d19eccabe905c163031eec966747086e40,36bb75d0dd0d0429b6724b2429f079d19eccabe905c163031eec966747086e40,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.428657283804532,2.428657283804532,,0.4362895216023837,,2.34926016949495,2.734587753362987,2.428657283804532,2.34926016949495,2.734587753362987,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage2:WMT:97e47bdf6bc6,stage2,WMT,97e47bdf6bc6a9a8f05c4b79aeef61757d3145b4d60daf0da1cbe3d34e53d452,97e47bdf6bc6a9a8f05c4b79aeef61757d3145b4d60daf0da1cbe3d34e53d452,2023-07-01,2024-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.428657283804532,2.428657283804532,,0.4362895216023837,,2.34926016949495,2.734587753362987,2.428657283804532,2.34926016949495,2.734587753362987,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:AAL:2b4941959600,stage3,AAL,2b49419596002d13d04d05fdc2094fedb59aa28c3413b9163add65d76eab8df9,6f8ea1d51c481bb90294eae6ca359faa4c0547e49178ba4c40473ffa8adc6d03,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.4423514635930927,2.4423514635930927,,0.4354359846998864,,2.0927780345945908,3.1835906894986543,2.4423514635930927,2.0927780345945908,3.1835906894986543,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:AAL:3f580a318690,stage3,AAL,3f580a3186904aaf54aaff888785fb52bf922f91a2506f379540bc5ffa90aa39,6f8ea1d51c481bb90294eae6ca359faa4c0547e49178ba4c40473ffa8adc6d03,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.4423514635930927,2.4423514635930927,,0.4354359846998864,,2.0927780345945908,3.1835906894986543,2.4423514635930927,2.0927780345945908,3.1835906894986543,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:AAL:47bcc9bf7db3,stage3,AAL,47bcc9bf7db3b7c0d8aae8646641a51667cca196709ddfdee39f8b22540dc6b2,f78d052da7bdda17a03006b54f69caeeaf1a0b1435fb33ab2496f321558d1008,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.4114529754339,2.4114529754339,,0.4354359846998864,,2.0927780345945908,3.1835906894986543,2.4114529754339,2.0927780345945908,3.1835906894986543,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:AAL:49da1f6b4a6e,stage3,AAL,49da1f6b4a6ea60b2a3fec95a0f3bb3b7b93310486f62cfab7ad327a2fd708e1,f78d052da7bdda17a03006b54f69caeeaf1a0b1435fb33ab2496f321558d1008,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.4114529754339,2.4114529754339,,0.4354359846998864,,2.0927780345945908,3.1835906894986543,2.4114529754339,2.0927780345945908,3.1835906894986543,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:AAL:61dfe6a8c653,stage3,AAL,61dfe6a8c653ca6057c426a0037c89e49e493da544628d0d3a5982aff83acb87,6f8ea1d51c481bb90294eae6ca359faa4c0547e49178ba4c40473ffa8adc6d03,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.4423514635930927,2.4423514635930927,,0.4354359846998864,,2.0927780345945908,3.1835906894986543,2.4423514635930927,2.0927780345945908,3.1835906894986543,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:AAL:adc0b6652c41,stage3,AAL,adc0b6652c41c068f4e0e04c1c06d75dd5283ae26a213275592f565c23692ea1,f78d052da7bdda17a03006b54f69caeeaf1a0b1435fb33ab2496f321558d1008,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.4114529754339,2.4114529754339,,0.4354359846998864,,2.0927780345945908,3.1835906894986543,2.4114529754339,2.0927780345945908,3.1835906894986543,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:AAP:4c85502b25ed,stage3,AAP,4c85502b25ede1d7c6ecf55bbc24bd7591fbde4c7041cee66dcee29925d2e841,036bff5895e9ee920ff7e66626a7e4adb9610a6c5c82a1fcfd6d7cadcf2119e3,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.3143017105827417,,2.246721368488936,3.645122981104191,2.5,2.246721368488936,3.645122981104191,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
