candidate_id,stage,ticker,rulebook_hash,source_file,source_row_index,final_status,block_reasons,block_reason_count,primary_block_reason,complete,profile_eligible,done_marker,period_count,base_n,sample_reference_p10,sample_insufficient_warning,base_avg_pnl_pct,base_win_rate_pct,win_cutoff_pct,vol_group,history_avg_atr_pct,weight_volume_surge,check_boil,ce_judgment,ce_ratio,ce_top2_share_pct,check_ce,fail_completeness,fail_avg_pnl_negative,fail_win_rate,fail_boil,fail_ce,elite_ok,elite_filter_reason,elite_score,oos_expectancy_pct,oos_fitness,oos_win_rate,oos_trade_count,worst_drawdown_pct,deny,selected_stage_rank,selection_policy
stage3:APG:1b55e2c46b6a,stage3,APG,1b55e2c46b6a2497c7280b2cd567415f0736d5e0fbde88e32cb8eec699ff51c3,exp_batch_stage123_2009_20260616_full/tickers/APG/stage3/final_rulebooks.jsonl,48,UNJUDGED,,0,,True,True,True,3,57,24,False,1.4137647434745304,54.38596491228071,50.0,NON_HIGH_VOL_PROXY,2.447691844884962,0.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,115.02944655429408,4.434960784194272,105.77481506213744,81.25,16,-8.772651674754528,False,56,denylist_before_ticker_dedup
stage3:CNR:b05bd911e0c4,stage3,CNR,b05bd911e0c424ebf7ac6294bf99ada172aad27860913174144f83276a002bf2,exp_batch_stage123_2009_20260616_full/tickers/CNR/stage3/final_rulebooks.jsonl,32,UNJUDGED,,0,,True,True,True,3,62,24,False,3.475470796785113,59.67741935483871,50.0,HIGH_VOL,8.32219327415667,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,113.21218445150652,5.395553777206563,108.7123378684024,84.21052631578947,19,-3.89714102446937,False,57,denylist_before_ticker_dedup
stage3:DNOW:eaa7eb334da4,stage3,DNOW,eaa7eb334da46fca1577fb9bcd6d1c803b217156e7ec76becd2c992aaf03750e,exp_batch_stage123_2009_20260616_full/tickers/DNOW/stage3/final_rulebooks.jsonl,36,UNJUDGED,,0,,True,True,True,3,49,24,False,3.186563507101751,61.224489795918366,50.0,NON_HIGH_VOL_PROXY,4.315450892478234,0.1153226355685306,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,113.20991248590684,4.470530436646726,104.44648463911042,73.33333333333333,15,-10.155086953969484,False,58,denylist_before_ticker_dedup
stage3:AEG:f6e603b98970,stage3,AEG,f6e603b98970c80d1facfbde34d550d61719b569a2d33c9307d52c0756584060,exp_batch_stage123_2009_20260616_full/tickers/AEG/stage3/final_rulebooks.jsonl,19,UNJUDGED,,0,,True,True,True,3,40,24,False,2.5828070252009643,67.5,50.0,NON_HIGH_VOL_PROXY,2.3623791623009947,1.2667852662936536,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,112.87457649930327,5.715909734114526,108.32064597331076,90.9090909090909,11,-5.433911411295668,False,59,denylist_before_ticker_dedup
stage3:BLBD:fa300aa64b0a,stage3,BLBD,fa300aa64b0a11002a269735bbcd409df1bcfbabdd78929be8e894d78df0688b,exp_batch_stage123_2009_20260616_full/tickers/BLBD/stage3/final_rulebooks.jsonl,38,UNJUDGED,,0,,True,True,True,3,51,24,False,2.1557059515049626,68.62745098039215,50.0,NON_HIGH_VOL_PROXY,3.875086097673763,0.7506209251091511,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,111.25716959722666,5.1525580073629005,104.0905341556528,84.21052631578947,19,-12.150361940093733,False,60,denylist_before_ticker_dedup
stage3:ARMK:8636f79072ab,stage3,ARMK,8636f79072abfad5a42e80f01b24652d5903e836f5b6349d6ef049f840a74352,exp_batch_stage123_2009_20260616_full/tickers/ARMK/stage3/final_rulebooks.jsonl,35,UNJUDGED,,0,,True,True,True,3,43,24,False,1.3011393964325644,72.09302325581395,50.0,NON_HIGH_VOL_PROXY,2.4850483406272263,0.4417989215852598,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,110.7343506607865,5.157230123077439,108.21815920126016,92.3076923076923,13,-5.791748679068398,False,61,denylist_before_ticker_dedup
stage3:BUD:71bfa67084fd,stage3,BUD,71bfa67084fd7d89e316eecb909cc38de08fcfd9fe68fe439c276a8aff1b2bfa,exp_batch_stage123_2009_20260616_full/tickers/BUD/stage3/final_rulebooks.jsonl,59,UNJUDGED,,0,,True,True,True,3,30,24,False,1.3610909900165422,50.0,50.0,NON_HIGH_VOL_PROXY,4.073652913008065,0.3262108310338052,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,110.33986848989085,4.077024756895184,109.09508414353834,75.0,12,-2.062349743681514,False,62,denylist_before_ticker_dedup
stage3:BAR:0c90ab1bc716,stage3,BAR,0c90ab1bc716474c746c7f35e49883450f4d9a9ecdf6bd461e295cf9d8072040,exp_batch_stage123_2009_20260616_full/tickers/BAR/stage3/final_rulebooks.jsonl,30,UNJUDGED,,0,,True,True,True,3,32,24,False,1.6944226272206715,62.5,50.0,NON_HIGH_VOL_PROXY,1.61538269591085,0.898060065044282,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,110.29188552428866,4.349014203637379,110.5367631237428,90.0,10,-1.3629229933164255,False,63,denylist_before_ticker_dedup
stage3:ASML:ae1b78314e49,stage3,ASML,ae1b78314e4921aa8294dc0dce9fc00d5da2b1284c0b291ae2dd2672a8680768,exp_batch_stage123_2009_20260616_full/tickers/ASML/stage3/final_rulebooks.jsonl,3,UNJUDGED,,0,,True,True,True,3,53,24,False,2.727580480681377,73.58490566037736,50.0,NON_HIGH_VOL_PROXY,2.785341338295552,1.7582469174963404,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,109.86529115216642,4.026451748270873,109.9032669751561,88.23529411764706,17,-2.2735778804985287,False,64,denylist_before_ticker_dedup
stage3:AER:20b294f3c41a,stage3,AER,20b294f3c41a4cd65a578f5ffc3f76292fb80ac0cf4b57682c7f88fe6d76703c,exp_batch_stage123_2009_20260616_full/tickers/AER/stage3/final_rulebooks.jsonl,36,UNJUDGED,,0,,True,True,True,3,33,24,False,4.09074316184579,60.60606060606061,50.0,NON_HIGH_VOL_PROXY,2.751981096171296,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,108.14823819399086,5.552550719691438,53.05981565282852,77.77777777777779,9,-7.722880604977512,False,65,denylist_before_ticker_dedup
stage3:ASB:9c421918d51d,stage3,ASB,9c421918d51da19f3a7291c8673479797fc881d83328fee154a183ff3c61af5e,exp_batch_stage123_2009_20260616_full/tickers/ASB/stage3/final_rulebooks.jsonl,44,UNJUDGED,,0,,True,True,True,3,57,24,False,0.9660172999845512,54.38596491228071,50.0,NON_HIGH_VOL_PROXY,3.096986903908518,0.0521718996662916,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,108.07060534297374,4.638282540719411,103.7951484559718,70.58823529411765,17,-10.975050026100782,False,66,denylist_before_ticker_dedup
stage3:AXP:966db0cf005d,stage3,AXP,966db0cf005da362f27eebfbe25a39057e7f2078e8a7787f0cce3b3e1bb4feb6,exp_batch_stage123_2009_20260616_full/tickers/AXP/stage3/final_rulebooks.jsonl,1,UNJUDGED,,0,,True,True,True,3,48,24,False,2.156834705139022,68.75,50.0,NON_HIGH_VOL_PROXY,2.728078902582641,0.3240496011292061,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,107.81464896781564,4.547110006909886,103.09761932444869,88.23529411764706,17,-14.426520113904653,False,67,denylist_before_ticker_dedup
stage3:BAC:9b87697bef4e,stage3,BAC,9b87697bef4e9e29787cb708dd3ecdb4ebfad237a0f6cb60aa19377b9fb8c622,exp_batch_stage123_2009_20260616_full/tickers/BAC/stage3/final_rulebooks.jsonl,8,UNJUDGED,,0,,True,True,True,3,48,24,False,1.558189366841588,64.58333333333334,50.0,NON_HIGH_VOL_PROXY,2.7285007095945226,0.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,106.63457262495916,4.156421780848092,106.56531640617638,78.57142857142857,14,-7.026220703256472,False,68,denylist_before_ticker_dedup
stage3:BOTZ:e00e768df6d7,stage3,BOTZ,e00e768df6d7409062f8debfa73dd777361903fc7f25439d09dc2aad4e23b39b,exp_batch_stage123_2009_20260616_full/tickers/BOTZ/stage3/final_rulebooks.jsonl,49,UNJUDGED,,0,,True,True,True,3,34,24,False,1.2556977542724657,52.94117647058824,50.0,NON_HIGH_VOL_PROXY,1.8433112998706591,1.055352601878332,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,102.9919362722834,3.498921687672603,96.5090694327778,75.0,12,-5.746939300619381,False,69,denylist_before_ticker_dedup
stage3:AFL:384037d29e2f,stage3,AFL,384037d29e2ff44035fd859b806fea86858ce6ef33516928c5e298e6d97e941e,exp_batch_stage123_2009_20260616_full/tickers/AFL/stage3/final_rulebooks.jsonl,35,UNJUDGED,,0,,True,True,True,3,37,24,False,1.7615629265416903,70.27027027027027,50.0,NON_HIGH_VOL_PROXY,1.9803113911213164,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,102.930837801525,4.447140018584232,107.2778058520066,81.81818181818183,11,-6.159762277260924,False,70,denylist_before_ticker_dedup
stage3:COO:eb22f363779c,stage3,COO,eb22f363779c26f42baf04176e1b76be7d04a9ffea973dfda3ff3094f6dbf34c,exp_batch_stage123_2009_20260616_full/tickers/COO/stage3/final_rulebooks.jsonl,8,UNJUDGED,,0,,True,True,True,3,46,24,False,2.186126655774119,63.04347826086957,50.0,NON_HIGH_VOL_PROXY,2.9290638277320755,1.1372890955188504,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,101.92677220500148,4.572352660232451,108.83328132463892,80.0,10,-3.154854777430458,False,71,denylist_before_ticker_dedup
stage3:CASY:f1d63218e212,stage3,CASY,f1d63218e212528ec8badf4819232f5833ed30a70bd7aeeb5a40419a38517cf1,exp_batch_stage123_2009_20260616_full/tickers/CASY/stage3/final_rulebooks.jsonl,32,UNJUDGED,,0,,True,True,True,3,28,24,False,2.1101234589763704,60.71428571428571,50.0,NON_HIGH_VOL_PROXY,2.576019475429587,1.6984494155285916,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,101.81397659928048,4.537660481245785,107.0632890590464,83.33333333333334,12,-6.732221918369511,False,72,denylist_before_ticker_dedup
stage3:AM:1f7286db070f,stage3,AM,1f7286db070f09e8f9901458dfe8d76f6b2fb8fd421d0e2667bed29b91dfd8e1,exp_batch_stage123_2009_20260616_full/tickers/AM/stage3/final_rulebooks.jsonl,45,UNJUDGED,,0,,True,True,True,3,43,24,False,2.205825654502781,69.76744186046511,50.0,NON_HIGH_VOL_PROXY,2.598863965283882,0.7373991035516716,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,100.97252546711096,4.392249069894804,107.5443124859846,85.71428571428571,14,-6.170870560741778,False,73,denylist_before_ticker_dedup
stage3:CRH:50e8ceab6b28,stage3,CRH,50e8ceab6b28c417431d26f1aeddc07e0d1ee8beeea1f8d29d38025f8f987a99,exp_batch_stage123_2009_20260616_full/tickers/CRH/stage3/final_rulebooks.jsonl,49,UNJUDGED,,0,,True,True,True,3,44,24,False,1.4068476542703314,56.81818181818182,50.0,NON_HIGH_VOL_PROXY,2.2154882313291338,0.2755143279392861,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,100.182107916285,4.689725909313848,100.8312794246036,81.25,16,-17.600393884636418,False,74,denylist_before_ticker_dedup
stage3:AMR:85faa38f8f05,stage3,AMR,85faa38f8f05ad02449325474840ec179944bf3d8ec35d994106fd348c3c8d94,exp_batch_stage123_2009_20260616_full/tickers/AMR/stage3/final_rulebooks.jsonl,53,UNJUDGED,,0,,True,True,True,3,24,24,False,2.634833138156043,62.5,50.0,HIGH_VOL,18.73409958274368,0.981527750425396,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,99.65247974999892,4.03385008474218,107.15917521560556,75.0,12,-5.519329972132878,False,75,denylist_before_ticker_dedup
stage3:BVN:493133c12891,stage3,BVN,493133c1289143ccc7aa9faa58cb3f8003afdbf5e8651df6daff44705afbfc2a,exp_batch_stage123_2009_20260616_full/tickers/BVN/stage3/final_rulebooks.jsonl,23,UNJUDGED,,0,,True,True,True,3,60,24,False,2.8982514698114743,55.00000000000001,50.0,NON_HIGH_VOL_PROXY,5.2689318007702095,0.732223660951743,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,97.45582052432226,3.7759718036854095,98.92131841919034,73.33333333333333,15,-11.62039784202967,False,76,denylist_before_ticker_dedup
stage3:BDC:67efe1c14c9f,stage3,BDC,67efe1c14c9f1596d3e6353d861eaa0d76cda11a11ad03f437dbe3614c3f55bd,exp_batch_stage123_2009_20260616_full/tickers/BDC/stage3/final_rulebooks.jsonl,43,UNJUDGED,,0,,True,True,True,3,53,24,False,2.6640795133109485,73.58490566037736,50.0,NON_HIGH_VOL_PROXY,3.2137604067791963,1.7675679119630991,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,96.98249210623644,3.9453631875695008,104.39542470866256,80.0,15,-9.030718268387425,False,77,denylist_before_ticker_dedup
stage3:BHP:b2635fcdeeae,stage3,BHP,b2635fcdeeae5d58fca249cd31c90d53bac0b6ddb1d59775bf1d61e80d684934,exp_batch_stage123_2009_20260616_full/tickers/BHP/stage3/final_rulebooks.jsonl,37,UNJUDGED,,0,,True,True,True,3,27,24,False,3.3227700244097216,66.66666666666666,50.0,NON_HIGH_VOL_PROXY,3.1733106029157643,0.7574519146649851,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,93.7350289662861,4.26830118289703,52.44151349027978,88.88888888888889,9,-11.319991502969025,False,78,denylist_before_ticker_dedup
stage3:AYI:17e2a23f5513,stage3,AYI,17e2a23f5513102d3e9388d7ca4cc8ce409d5df9452a192aa37a2534c7a30fd2,exp_batch_stage123_2009_20260616_full/tickers/AYI/stage3/final_rulebooks.jsonl,6,UNJUDGED,,0,,True,True,True,3,32,24,False,3.5123872087424344,62.5,50.0,NON_HIGH_VOL_PROXY,2.953592492987161,1.403661395030532,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,93.31627024076154,4.809215822215848,101.1520966718388,75.0,12,-16.246255943144984,False,79,denylist_before_ticker_dedup
stage3:CAH:d75c8c3a69df,stage3,CAH,d75c8c3a69df929ed9c0dcb4e375b489daa43419a6f386fb2589bcbb29b5e4c4,exp_batch_stage123_2009_20260616_full/tickers/CAH/stage3/final_rulebooks.jsonl,11,UNJUDGED,,0,,True,True,True,3,46,24,False,1.911658857903822,58.69565217391305,50.0,NON_HIGH_VOL_PROXY,2.260818842908041,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,92.90284434116336,4.263954914080403,105.76504775049403,78.57142857142857,14,-8.45527187411777,False,80,denylist_before_ticker_dedup
