candidate_id,stage,ticker,rulebook_hash,source_file,source_row_index,final_status,block_reasons,block_reason_count,primary_block_reason,complete,profile_eligible,done_marker,period_count,base_n,sample_reference_p10,sample_insufficient_warning,base_avg_pnl_pct,base_win_rate_pct,win_cutoff_pct,vol_group,history_avg_atr_pct,weight_volume_surge,check_boil,ce_judgment,ce_ratio,ce_top2_share_pct,check_ce,fail_completeness,fail_avg_pnl_negative,fail_win_rate,fail_boil,fail_ce,elite_ok,elite_filter_reason,elite_score,oos_expectancy_pct,oos_fitness,oos_win_rate,oos_trade_count,worst_drawdown_pct,deny,selected_stage_rank,selection_policy
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,exp_batch_stage123_2009_20260616_full/tickers/ALGT/stage2/survivors.jsonl,1,PASS,,0,,True,True,True,5,44,35,False,2.367856701960781,65.9090909090909,58.52738150023009,MID_VOL,4.672832035792279,2.0,PASS,PASS,1.328314,100.0,PASS,False,False,False,False,False,True,pass,88.205098521008,3.313165035063148,93.80135742378864,82.35294117647058,17,-15.552524687708638,False,1,denylist_before_ticker_dedup
stage2:CMC:4f6ee2739add,stage2,CMC,4f6ee2739add9e47fde7bed02629cd96f768590c76a08b09ed0c77d1defdb392,exp_batch_stage123_2009_20260616_full/tickers/CMC/stage2/survivors.jsonl,3,PASS,,0,,True,True,True,5,64,35,False,2.471259814753461,85.9375,58.52738150023009,MID_VOL,3.5250679913598657,2.0,PASS,PASS,2.920979,100.0,PASS,False,False,False,False,False,True,pass,78.72475265530925,3.2868312309825893,91.03882285493384,88.23529411764706,17,-15.710349383387904,False,2,denylist_before_ticker_dedup
stage3:CRS:8695c9ce3320,stage3,CRS,8695c9ce33203c60489bdd4a2671bf68221da19a6896816778e738f10fcfa0c3,exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/final_rulebooks.jsonl,25,PASS,,0,,True,True,True,3,55,24,False,2.5997801218460435,74.54545454545455,50.0,MID_VOL,4.450056449107608,1.233207754645207,PASS,PASS,1.162004,76.975213,PASS,False,False,False,False,False,True,pass,186.51878600556373,12.288218258394188,104.73272163320884,84.61538461538461,13,-11.0542058747644,False,1,denylist_before_ticker_dedup
stage3:BMA:0c978464f9dd,stage3,BMA,0c978464f9dde1afc4e0f9501a0e135f6936b7c2f47503c5f149d43ceb232f01,exp_batch_stage123_2009_20260616_full/tickers/BMA/stage3/final_rulebooks.jsonl,43,PASS,,0,,True,True,True,3,31,24,False,5.7620167807922185,64.51612903225806,50.0,MID_VOL,5.11376359197468,1.3782265612640092,PASS,PASS,6.756707,100.0,PASS,False,False,False,False,False,True,pass,175.4532399430322,10.909949641020551,100.68519465533036,70.0,10,-16.455009544052928,False,2,denylist_before_ticker_dedup
stage3:CW:81ce9154b422,stage3,CW,81ce9154b4226f8daa09937f7f56f92e38753bce43acf0f13932ff9d8e19665d,exp_batch_stage123_2009_20260616_full/tickers/CW/stage3/final_rulebooks.jsonl,46,PASS,,0,,True,True,True,3,38,24,False,1.7948699706169196,52.63157894736842,50.0,NON_HIGH_VOL_PROXY,2.675139586839971,1.2524484024131868,PASS,PASS,2.512238,92.219888,PASS,False,False,False,False,False,True,pass,169.6654980693765,9.407090733579684,92.75,100.0,10,0.0,False,3,denylist_before_ticker_dedup
