candidate_id,stage,ticker,rulebook_hash,source_file,source_row_index,done_marker,profile_eligible,origin_complete,period_count,all_history_n,all_history_avg_pnl_pct,all_history_win_rate_pct,base_n,base_avg_pnl_pct,base_win_rate_pct,holdout_n,holdout_avg_pnl_pct,holdout_win_rate_pct,history_avg_atr_pct,vol_group,weight_volume_surge,check_complete,check_history,check_boil,check_ce,ce_ratio,ce_top2_share_pct,static_status,static_fail_reasons,static_hold_reasons,elite_static_pass,elite_filter_reason,elite_score,denylisted,selected_static,selected_stage_rank,oos_expectancy_pct,oos_fitness,oos_win_rate,oos_trade_count,worst_drawdown_pct,signal_threshold,volume_surge_ratio,recommended_static_status,history_win_monitor,boil_monitor,ce_monitor,final_p99_weightless_block_status,boil_exclusive_block,post_boil_static_status
stage3:BEN:e98bd4e01b47,stage3,BEN,e98bd4e01b47850d58001f981033e568673bfb2a27a74ded69f7d42bb131f046,exp_batch_stage123_2009_20260616_full/tickers/BEN/stage3/final_rulebooks.jsonl,24,True,True,True,3,36,1.7956099527843408,63.888888888888886,31,1.9171886622191805,64.51612903225806,5,1.041821954288336,60.0,5.958695131047281,HIGH_VOL,1.2403579466971135,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,118.4827899902227,False,True,49.0,4.935935453656609,92.75,100.0,10,0.0,3.43594098208222,1.9661447737881428,PASS,False,False,False,PASS,False,PASS
stage3:CAKE:03930bbcabc6,stage3,CAKE,03930bbcabc61c8561d6dfc719e06189cc18be614f8f2426ef490fd0dccd48eb,exp_batch_stage123_2009_20260616_full/tickers/CAKE/stage3/final_rulebooks.jsonl,21,True,True,True,3,68,2.2241856185521445,58.82352941176471,55,1.7197325752728942,58.18181818181818,13,4.358410032425903,61.53846153846154,4.120703640489113,NON_HIGH_VOL_PROXY,1.5288987419730875,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,118.39625788214984,False,True,50.0,5.037251767745568,106.51942738233,80.0,15,-7.286736817267837,2.111856085601945,1.8033312298647195,PASS,False,False,False,PASS,False,PASS
stage3:CSTM:b45e07f30c36,stage3,CSTM,b45e07f30c363dd37796b93a7a4da048bd774dbd408d4b9ebc0dbd7427f6a1ec,exp_batch_stage123_2009_20260616_full/tickers/CSTM/stage3/final_rulebooks.jsonl,26,True,True,True,3,55,3.508925112681311,61.81818181818181,41,3.7909901337099097,60.97560975609756,14,2.6828775510975613,64.28571428571429,4.606064580557758,NON_HIGH_VOL_PROXY,0.0496225919961246,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,116.95952975723738,False,True,51.0,6.7000598133474965,53.15250623045722,77.77777777777779,9,-7.391842827732127,1.5844463541763731,1.9353448875750323,PASS,False,False,False,PASS,False,PASS
stage3:AMKR:5d1442779664,stage3,AMKR,5d1442779664e4c56efa34490318a6bf38104fdda53e1d5e7aa2a66e717e2cb3,exp_batch_stage123_2009_20260616_full/tickers/AMKR/stage3/final_rulebooks.jsonl,19,True,True,True,3,79,3.041733875825378,65.82278481012658,53,3.786902895956125,67.9245283018868,26,1.5227354886357782,61.53846153846154,5.5103787935644055,NON_HIGH_VOL_PROXY,1.831366414348424,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,115.22677224530976,False,True,53.0,4.842786151705299,102.02215587948254,81.25,16,-15.473828786638302,3.2758596016485275,2.0176620336699487,PASS,False,False,False,PASS,False,PASS
stage3:CNR:b05bd911e0c4,stage3,CNR,b05bd911e0c424ebf7ac6294bf99ada172aad27860913174144f83276a002bf2,exp_batch_stage123_2009_20260616_full/tickers/CNR/stage3/final_rulebooks.jsonl,32,True,True,True,3,83,2.983586706973361,59.036144578313255,62,3.475470796785113,59.67741935483871,21,1.5313574894339057,57.14285714285714,8.32219327415667,HIGH_VOL,2.0,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,113.21218445150652,False,True,55.0,5.395553777206563,108.7123378684024,84.21052631578947,19,-3.89714102446937,2.028747543600917,2.20546437685353,PASS,False,False,False,PASS,False,PASS
stage3:DNOW:eaa7eb334da4,stage3,DNOW,eaa7eb334da46fca1577fb9bcd6d1c803b217156e7ec76becd2c992aaf03750e,exp_batch_stage123_2009_20260616_full/tickers/DNOW/stage3/final_rulebooks.jsonl,36,True,True,True,3,64,2.6947686134962745,62.5,49,3.186563507101751,61.224489795918366,15,1.088238627718386,66.66666666666666,4.315450892478234,NON_HIGH_VOL_PROXY,0.1153226355685306,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,113.20991248590684,False,True,56.0,4.470530436646726,104.44648463911042,73.33333333333333,15,-10.155086953969484,2.6619682332430594,2.5,PASS,False,False,False,PASS,False,PASS
stage3:AEG:f6e603b98970,stage3,AEG,f6e603b98970c80d1facfbde34d550d61719b569a2d33c9307d52c0756584060,exp_batch_stage123_2009_20260616_full/tickers/AEG/stage3/final_rulebooks.jsonl,19,True,True,True,3,54,2.4764843195188946,66.66666666666666,40,2.5828070252009643,67.5,14,2.1727051604272662,64.28571428571429,2.3623791623009947,NON_HIGH_VOL_PROXY,1.2667852662936536,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,112.87457649930327,False,True,57.0,5.715909734114526,108.32064597331076,90.9090909090909,11,-5.433911411295668,1.7938901349087195,1.3581350699042862,PASS,False,False,False,PASS,False,PASS
stage3:BLBD:fa300aa64b0a,stage3,BLBD,fa300aa64b0a11002a269735bbcd409df1bcfbabdd78929be8e894d78df0688b,exp_batch_stage123_2009_20260616_full/tickers/BLBD/stage3/final_rulebooks.jsonl,38,True,True,True,3,70,2.441560546257012,70.0,51,2.1557059515049626,68.62745098039215,19,3.2088544584861944,73.68421052631578,3.875086097673763,NON_HIGH_VOL_PROXY,0.7506209251091511,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,111.25716959722666,False,True,58.0,5.1525580073629005,104.0905341556528,84.21052631578947,19,-12.150361940093733,1.9878219241539,1.9343395462649124,PASS,False,False,False,PASS,False,PASS
stage3:ARMK:8636f79072ab,stage3,ARMK,8636f79072abfad5a42e80f01b24652d5903e836f5b6349d6ef049f840a74352,exp_batch_stage123_2009_20260616_full/tickers/ARMK/stage3/final_rulebooks.jsonl,35,True,True,True,3,56,1.4076278603330137,73.21428571428571,43,1.3011393964325644,72.09302325581395,13,1.7598589332344998,76.92307692307693,2.4850483406272263,NON_HIGH_VOL_PROXY,0.4417989215852598,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,110.7343506607865,False,True,59.0,5.157230123077439,108.21815920126016,92.3076923076923,13,-5.791748679068398,4.0,1.2739364739329642,PASS,False,False,False,PASS,False,PASS
stage3:BUD:71bfa67084fd,stage3,BUD,71bfa67084fd7d89e316eecb909cc38de08fcfd9fe68fe439c276a8aff1b2bfa,exp_batch_stage123_2009_20260616_full/tickers/BUD/stage3/final_rulebooks.jsonl,59,True,True,True,3,35,1.808114655660064,51.42857142857142,30,1.3610909900165422,50.0,5,4.490256649521192,60.0,4.073652913008065,NON_HIGH_VOL_PROXY,0.3262108310338052,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,110.33986848989085,False,True,60.0,4.077024756895184,109.09508414353834,75.0,12,-2.062349743681514,1.5,1.4142532795292144,PASS,False,False,False,PASS,False,PASS
stage3:ASML:ae1b78314e49,stage3,ASML,ae1b78314e4921aa8294dc0dce9fc00d5da2b1284c0b291ae2dd2672a8680768,exp_batch_stage123_2009_20260616_full/tickers/ASML/stage3/final_rulebooks.jsonl,3,True,True,True,3,67,3.036670964343533,74.6268656716418,53,2.727580480681377,73.58490566037736,14,4.206799223921697,78.57142857142857,2.785341338295552,NON_HIGH_VOL_PROXY,1.7582469174963404,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,109.86529115216642,False,True,62.0,4.026451748270873,109.9032669751561,88.23529411764706,17,-2.2735778804985287,2.113901050294292,1.707806883095411,PASS,False,False,False,PASS,False,PASS
stage3:AER:20b294f3c41a,stage3,AER,20b294f3c41a4cd65a578f5ffc3f76292fb80ac0cf4b57682c7f88fe6d76703c,exp_batch_stage123_2009_20260616_full/tickers/AER/stage3/final_rulebooks.jsonl,36,True,True,True,3,41,3.5776696415121,58.53658536585365,33,4.09074316184579,60.60606060606061,8,1.4612413701356224,50.0,2.751981096171296,NON_HIGH_VOL_PROXY,2.0,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,108.14823819399086,False,True,64.0,5.552550719691438,53.05981565282852,77.77777777777779,9,-7.722880604977512,1.5,1.6489610055917696,PASS,False,False,False,PASS,False,PASS
stage3:ASB:9c421918d51d,stage3,ASB,9c421918d51da19f3a7291c8673479797fc881d83328fee154a183ff3c61af5e,exp_batch_stage123_2009_20260616_full/tickers/ASB/stage3/final_rulebooks.jsonl,44,True,True,True,3,73,1.061770804738118,56.16438356164384,57,0.9660172999845512,54.38596491228071,16,1.4028926654226983,62.5,3.096986903908518,NON_HIGH_VOL_PROXY,0.0521718996662916,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,108.07060534297374,False,True,65.0,4.638282540719411,103.7951484559718,70.58823529411765,17,-10.975050026100782,2.45793910147545,1.345238128484561,PASS,False,False,False,PASS,False,PASS
stage3:AFL:384037d29e2f,stage3,AFL,384037d29e2ff44035fd859b806fea86858ce6ef33516928c5e298e6d97e941e,exp_batch_stage123_2009_20260616_full/tickers/AFL/stage3/final_rulebooks.jsonl,35,True,True,True,3,48,1.6693937199561104,66.66666666666666,37,1.7615629265416903,70.27027027027027,11,1.3593700250773404,54.54545454545454,1.9803113911213164,NON_HIGH_VOL_PROXY,2.0,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,102.930837801525,False,True,69.0,4.447140018584232,107.2778058520066,81.81818181818183,11,-6.159762277260924,1.6180179671693826,1.6737311064716949,PASS,False,False,False,PASS,False,PASS
stage3:COO:eb22f363779c,stage3,COO,eb22f363779c26f42baf04176e1b76be7d04a9ffea973dfda3ff3094f6dbf34c,exp_batch_stage123_2009_20260616_full/tickers/COO/stage3/final_rulebooks.jsonl,8,True,True,True,3,59,1.9891364299059489,59.32203389830508,46,2.186126655774119,63.04347826086957,13,1.292094092218578,46.15384615384615,2.9290638277320755,NON_HIGH_VOL_PROXY,1.1372890955188504,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,101.92677220500148,False,True,70.0,4.572352660232451,108.83328132463892,80.0,10,-3.154854777430458,2.4088635179785047,1.2657039649384887,PASS,False,False,False,PASS,False,PASS
stage3:BAR:5951928b2ea4,stage3,BAR,5951928b2ea479b13c325a48a2e7b7fcb7c0af7c83cced813175fe6ee26f4c50,exp_batch_stage123_2009_20260616_full/tickers/BAR/stage3/final_rulebooks.jsonl,12,True,True,True,3,48,1.8600982781401951,66.66666666666666,36,1.6617488046990687,63.888888888888886,12,2.455146698463573,75.0,1.341889717332392,NON_HIGH_VOL_PROXY,1.016393895139289,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,101.37519844604586,False,False,,4.367913546527749,110.35815348223323,90.9090909090909,11,-1.7955051453626965,1.7849333130710774,1.7159993122767092,PASS,False,False,False,PASS,False,PASS
stage3:CRH:50e8ceab6b28,stage3,CRH,50e8ceab6b28c417431d26f1aeddc07e0d1ee8beeea1f8d29d38025f8f987a99,exp_batch_stage123_2009_20260616_full/tickers/CRH/stage3/final_rulebooks.jsonl,49,True,True,True,3,59,1.3473826409689915,55.932203389830505,44,1.4068476542703314,56.81818181818182,15,1.172951935285064,53.333333333333336,2.2154882313291338,NON_HIGH_VOL_PROXY,0.2755143279392861,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,100.182107916285,False,True,73.0,4.689725909313848,100.8312794246036,81.25,16,-17.600393884636418,2.025287272153776,1.652915616884968,PASS,False,False,False,PASS,False,PASS
stage3:BVN:493133c12891,stage3,BVN,493133c1289143ccc7aa9faa58cb3f8003afdbf5e8651df6daff44705afbfc2a,exp_batch_stage123_2009_20260616_full/tickers/BVN/stage3/final_rulebooks.jsonl,23,True,True,True,3,80,2.8321981541003813,57.49999999999999,60,2.8982514698114743,55.00000000000001,20,2.634038206967106,65.0,5.2689318007702095,NON_HIGH_VOL_PROXY,0.732223660951743,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,97.45582052432226,False,True,75.0,3.7759718036854095,98.92131841919034,73.33333333333333,15,-11.62039784202967,1.5,2.132346250655973,PASS,False,False,False,PASS,False,PASS
stage3:BDC:67efe1c14c9f,stage3,BDC,67efe1c14c9f1596d3e6353d861eaa0d76cda11a11ad03f437dbe3614c3f55bd,exp_batch_stage123_2009_20260616_full/tickers/BDC/stage3/final_rulebooks.jsonl,43,True,True,True,3,72,2.582349059100077,72.22222222222221,53,2.6640795133109485,73.58490566037736,19,2.354364107880278,68.42105263157895,3.2137604067791963,NON_HIGH_VOL_PROXY,1.7675679119630991,PASS,PASS,PASS,PENDING,,,PASS,,,True,pass,96.98249210623644,False,True,76.0,3.9453631875695008,104.39542470866256,80.0,15,-9.030718268387425,2.0224823928644904,2.129848540986083,PASS,False,False,False,PASS,False,PASS
