condition,candidate_id,stage,ticker,final_status,all_block_reasons,base_n,base_avg_pnl_pct,base_win_rate_pct,win_cutoff_pct,vol_group,history_avg_atr_pct,weight_volume_surge,ce_judgment,ce_ratio,ce_top2_share_pct
AVG_PNL_LT_0,stage3:AAL:fd4c3518880e,stage3,AAL,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,45,-0.2369706374630145,46.66666666666666,50.0,NON_HIGH_VOL_PROXY,3.256404570448862,1.0784400004279644,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:02202d29328b,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,56,-0.3679044703565006,37.5,50.0,HIGH_VOL,9.14826891231103,0.7567319771653545,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:11440e56e3f6,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0,68,-0.0511372198105469,50.0,50.0,HIGH_VOL,11.208995436899762,0.6958444349730205,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:115b87dd77c4,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0,70,-0.0045505814486363,51.42857142857142,50.0,HIGH_VOL,9.17716247771368,0.3571635908003339,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:23dd3f3c1556,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,59,-0.7258525014415128,38.983050847457626,50.0,HIGH_VOL,10.753580902606666,0.6958444349730205,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:2de64974dd16,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,61,-0.9191442272325956,42.62295081967213,50.0,HIGH_VOL,9.414874084951265,0.4518712872779325,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:4c823c827549,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,75,-0.317429411915083,48.0,50.0,HIGH_VOL,13.079006925043371,0.7567319771653545,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:5397544fb686,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0,49,-0.5724603366358287,57.14285714285714,50.0,HIGH_VOL,9.163118710469137,0.8465352133235683,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:5e62c56f3709,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,60,-0.34203281223915,40.0,50.0,HIGH_VOL,10.77366652566792,0.4518712872779325,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:5fa4b9dea9eb,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,49,-0.3974848178734447,44.89795918367347,50.0,HIGH_VOL,10.125849079795955,0.7567319771653545,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:6a1114550ede,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0,68,-0.0511372198105469,50.0,50.0,HIGH_VOL,11.208995436899762,0.6958444349730205,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:79f3d530c016,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,47,-1.2593916572532466,38.297872340425535,50.0,HIGH_VOL,9.130740805528967,0.3571635908003339,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:9695c427bd98,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,48,-1.6238453128678323,37.5,50.0,HIGH_VOL,9.171340574227797,0.3571635908003339,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:9a9aaaec2dfe,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,56,-0.4020401040320408,37.5,50.0,HIGH_VOL,9.14826891231103,0.7567319771653545,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:b3595933aa31,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,76,-0.0223435227389833,48.68421052631579,50.0,HIGH_VOL,12.080170507179226,0.7567319771653545,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:c3d12ae948ba,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,50,-0.1385073699811551,44.0,50.0,HIGH_VOL,9.758490904395602,0.7567319771653545,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:dfa5ba52abd7,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0,49,-0.0256141131589053,57.14285714285714,50.0,HIGH_VOL,8.247393771555092,0.8465352133235683,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAOI:fb23fa5801aa,stage3,AAOI,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,47,-0.0291795642769867,40.42553191489361,50.0,HIGH_VOL,10.64810712728786,0.3571635908003339,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:0eaa0bb593e9,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,54,-0.7109028398995507,46.2962962962963,50.0,LOW_VOL,2.6341647087197413,1.2209227408697907,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:1b34c15d1100,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,48,-0.2543063762909402,52.083333333333336,50.0,LOW_VOL,2.701954328485724,2.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:20d43d46b3da,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,54,-0.7109028398995507,46.2962962962963,50.0,LOW_VOL,2.6341647087197413,1.2209227408697907,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:253219b1735d,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,62,-0.0169517877582127,43.54838709677419,50.0,LOW_VOL,3.5029049000845576,1.2209227408697907,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:28f2a8ec5008,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,46,-0.0318106125458953,50.0,50.0,LOW_VOL,3.116158610740597,1.368487281183361,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:2c19555ee867,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,38,-0.9101138297163626,57.89473684210527,50.0,LOW_VOL,3.176725065352789,1.2262526972171277,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:312e92bbe703,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,36,-0.7656138945324871,50.0,50.0,LOW_VOL,3.149668779343696,1.3722764077324316,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:37bd59a3819b,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,37,-0.55808751831441,48.64864864864865,50.0,LOW_VOL,3.0235026536427765,1.3722764077324316,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:3fc2266dea09,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,37,-0.55808751831441,48.64864864864865,50.0,LOW_VOL,3.004137553282965,1.3722764077324316,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:4112186de453,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,50,-0.1342056539188554,52.0,50.0,LOW_VOL,2.759718288388428,0.5264690433317489,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:4c85502b25ed,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,43,-0.0837925744498318,53.48837209302325,50.0,LOW_VOL,2.9967393910628792,0.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:52de4d51b35d,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,44,-0.0942381912125422,56.81818181818182,50.0,LOW_VOL,2.9937916121017,0.9605475908196198,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:59274de7849c,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,33,-0.9173791098223086,33.33333333333333,50.0,LOW_VOL,3.385713498007928,1.245347358606414,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:5a1e159d1e0b,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,42,-0.5877780124600734,52.38095238095239,50.0,LOW_VOL,2.981566308415695,0.9605475908196198,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:5fd83c2540d2,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,37,-0.4452286848597954,56.75675675675676,50.0,LOW_VOL,2.756159951047918,1.2262526972171277,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:60395d8b1aab,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,62,-0.0282210618892747,43.54838709677419,50.0,LOW_VOL,3.6024163988893134,1.2209227408697907,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:634c19958faf,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,57,-0.1698588840778617,38.59649122807017,50.0,LOW_VOL,3.164773278382241,0.7357031808345994,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:69fbef1192d3,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,36,-0.2617065945563759,47.22222222222222,50.0,LOW_VOL,2.4023395414401065,1.290823360767634,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:6e5573b24369,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,47,-0.0970461586227734,51.06382978723404,50.0,LOW_VOL,2.536086907335788,0.9605475908196198,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:71d505d85c50,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,42,-0.4561720795679069,54.761904761904766,50.0,LOW_VOL,3.417988677510266,0.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:71dcdeb19ec0,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,57,-0.1508531613542607,38.59649122807017,50.0,LOW_VOL,3.182556285204149,0.7357031808345994,PASS,1.530375,100.0
AVG_PNL_LT_0,stage3:AAP:72689d6b70f0,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,51,-0.0976262685854419,50.98039215686274,50.0,LOW_VOL,2.774151343284436,0.5264690433317489,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:77ebe0e49ca8,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,44,-0.2094101996414726,52.27272727272727,50.0,LOW_VOL,2.5804962875800754,0.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:7b6b4d1f7f5d,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,49,-0.4080662528677111,48.97959183673469,50.0,LOW_VOL,2.6821783622120847,1.2209227408697907,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:852edc588737,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,49,-0.1904586751867859,51.02040816326531,50.0,LOW_VOL,2.833293001056417,0.5264690433317489,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:8a776f6bb306,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,42,-0.4620584190074616,54.761904761904766,50.0,LOW_VOL,3.3719829081085457,0.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:8db8a9c5e2f0,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,48,-0.2543063762909402,52.083333333333336,50.0,LOW_VOL,2.701954328485724,2.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:8f24f6a9aa80,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,46,-0.0318106125458953,50.0,50.0,LOW_VOL,3.116158610740597,1.368487281183361,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:9753636f91f5,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,31,-1.0273166776335,32.25806451612903,50.0,LOW_VOL,3.411162399937369,1.245347358606414,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:9cd3d74111c6,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,44,-0.0942381912125422,56.81818181818182,50.0,LOW_VOL,2.9937916121017,0.9605475908196198,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:a4e735a04045,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,54,-0.0283703743465504,40.74074074074074,50.0,LOW_VOL,3.307265577532734,0.7357031808345994,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:a8491eb9cce8,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,62,-0.0466090691093704,43.54838709677419,50.0,LOW_VOL,3.6024163988893134,1.2209227408697907,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:aabdf2ed833a,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,42,-0.3916531683642534,54.761904761904766,50.0,LOW_VOL,3.3719829081085457,0.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:adb59a6e2ec5,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,36,-0.2617065945563759,47.22222222222222,50.0,LOW_VOL,2.4023395414401065,1.290823360767634,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:b087a3fa0a5d,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,40,-0.5860900064282486,35.0,50.0,LOW_VOL,3.0851168000030627,1.3722764077324316,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:c5abb0d22fcf,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,44,-0.3926851467785191,47.72727272727273,50.0,LOW_VOL,2.497992613458962,0.9605475908196198,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:c5c04460fbc8,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,44,-0.1470035139748422,52.27272727272727,50.0,LOW_VOL,2.629785586545991,0.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:d37163db6021,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,48,-0.2543063762909402,52.083333333333336,50.0,LOW_VOL,2.701954328485724,2.0,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:d403c9ba39f6,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0,38,-0.9101138297163626,57.89473684210527,50.0,LOW_VOL,3.176725065352789,1.2262526972171277,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:d5b56500fce0,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,40,-0.5860900064282486,35.0,50.0,LOW_VOL,3.0851168000030627,1.3722764077324316,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:d84a651dfa5d,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,44,-0.3590208423665064,47.72727272727273,50.0,LOW_VOL,2.497992613458962,0.9605475908196198,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:d8575e259ebc,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,36,-0.2617065945563759,47.22222222222222,50.0,LOW_VOL,2.4023395414401065,1.290823360767634,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:e67e537968c4,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,33,-0.9211494948775104,33.33333333333333,50.0,LOW_VOL,3.385713498007928,1.245347358606414,UNJUDGED,,
AVG_PNL_LT_0,stage3:AAP:f8a1da29ceb1,stage3,AAP,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,36,-0.430258761984813,36.11111111111111,50.0,LOW_VOL,2.987084196210483,1.3722764077324316,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:04aa8905714b,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,85,-0.0674520818403643,45.88235294117647,50.0,NON_HIGH_VOL_PROXY,3.022876521274257,1.6504332310439331,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:091031dc32bd,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,88,-0.3694522357531655,44.31818181818182,50.0,NON_HIGH_VOL_PROXY,2.653931412208134,1.5372086671259166,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:14419ffb11e7,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,88,-0.3694522357531655,44.31818181818182,50.0,NON_HIGH_VOL_PROXY,2.653931412208134,1.5372086671259166,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:15b0024c4f33,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,76,-0.2284734689354041,50.0,50.0,NON_HIGH_VOL_PROXY,2.644240526873547,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:168dade09fa8,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,50,-0.0954507049101812,62.0,50.0,NON_HIGH_VOL_PROXY,3.663708224033816,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:1d8e3f362041,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,47,-0.2828186716393636,61.70212765957447,50.0,NON_HIGH_VOL_PROXY,2.967256048904752,1.6504332310439331,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:1ed21622dbb1,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,37,-0.3565393430393462,51.35135135135135,50.0,NON_HIGH_VOL_PROXY,2.748727838894845,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:1f367addd337,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,88,-0.3625939189394897,44.31818181818182,50.0,NON_HIGH_VOL_PROXY,2.6239686978623737,1.5372086671259166,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:264fb82c70e9,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,62,-0.1638992462711083,50.0,50.0,NON_HIGH_VOL_PROXY,3.3484634931843247,1.276845689617874,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:2fa4f03141a7,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,62,-0.1638992462711083,50.0,50.0,NON_HIGH_VOL_PROXY,3.273260756839288,1.276845689617874,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:334b5aea13fc,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,38,-0.3492192784079685,52.63157894736842,50.0,NON_HIGH_VOL_PROXY,2.723340457707776,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:5110c933f0f7,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,76,-0.1389363106310248,51.31578947368421,50.0,NON_HIGH_VOL_PROXY,3.288536401124728,1.276845689617874,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:5367b1356d76,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,49,-0.4019953799622971,59.18367346938776,50.0,NON_HIGH_VOL_PROXY,3.4985722636888785,1.276845689617874,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:53f914c76d07,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,61,-0.0350260620478163,50.81967213114754,50.0,NON_HIGH_VOL_PROXY,3.273781914039972,1.3229353496567566,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:6323753c85fe,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,54,-0.3893906190200453,48.14814814814815,50.0,NON_HIGH_VOL_PROXY,2.5409183916601044,1.0442704897367077,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:6433c7b7030a,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,54,-0.6793677185627943,44.44444444444444,50.0,NON_HIGH_VOL_PROXY,2.7164895567677365,1.5372086671259166,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:7ed66f6e1730,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,85,-0.0015329376659556,45.88235294117647,50.0,NON_HIGH_VOL_PROXY,3.1747396373180554,1.6504332310439331,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:7f38a6c347cf,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,55,-0.5262887444722175,47.27272727272727,50.0,NON_HIGH_VOL_PROXY,2.522822522026325,1.0442704897367077,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:83b2234246f9,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,37,-0.3876229916961554,51.35135135135135,50.0,NON_HIGH_VOL_PROXY,2.741146513378801,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:88267ddd0f95,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,76,-0.2244574772021984,50.0,50.0,NON_HIGH_VOL_PROXY,2.644240526873547,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:8a6ee8a95536,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,85,-0.0015329376659556,45.88235294117647,50.0,NON_HIGH_VOL_PROXY,3.226515015265385,1.6504332310439331,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:a2eb710d6a05,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,54,-0.6793677185627943,44.44444444444444,50.0,NON_HIGH_VOL_PROXY,2.7164895567677365,1.5372086671259166,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:a8975487c70b,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,47,-0.2789686711387071,61.70212765957447,50.0,NON_HIGH_VOL_PROXY,2.968921959622969,1.6504332310439331,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:a8f2de4e9091,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,54,-0.4326214879732333,48.14814814814815,50.0,NON_HIGH_VOL_PROXY,2.5409183916601044,1.0442704897367077,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:ab0b5b328d58,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,44,-0.5871932758515482,54.54545454545454,50.0,NON_HIGH_VOL_PROXY,2.7842266675768896,1.6504332310439331,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:b0598e5fcb15,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,76,-0.1788247199992036,50.0,50.0,NON_HIGH_VOL_PROXY,2.644705576541236,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:bd0bbdbeedcb,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,56,-0.1120886479985135,55.35714285714286,50.0,NON_HIGH_VOL_PROXY,3.195697182355664,1.3229353496567566,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:bf326ddbe687,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,54,-0.6793677185627943,44.44444444444444,50.0,NON_HIGH_VOL_PROXY,2.7164895567677365,1.5372086671259166,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:c4b2fbb50cbb,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,76,-0.0122652002025276,52.63157894736842,50.0,NON_HIGH_VOL_PROXY,3.1194735424957267,1.276845689617874,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:cc42bd30f4fb,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,52,-0.364561073322886,63.46153846153846,50.0,NON_HIGH_VOL_PROXY,3.609828050169188,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:d13c84242414,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,64,-0.1279950949323124,50.0,50.0,NON_HIGH_VOL_PROXY,3.1108116336408607,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:d31ff0c40489,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,62,-0.0011497214415434,51.61290322580645,50.0,NON_HIGH_VOL_PROXY,3.290041306350344,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:d63353fb9345,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,52,-0.3220984877632065,63.46153846153846,50.0,NON_HIGH_VOL_PROXY,3.598294313336773,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:d640533f613e,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,63,-0.0044023634737644,49.2063492063492,50.0,NON_HIGH_VOL_PROXY,3.381733027091037,1.0246975574007555,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:da2e204526f8,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,60,-0.1601289948007644,50.0,50.0,NON_HIGH_VOL_PROXY,2.537113556534622,1.276845689617874,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABCB:ecd8f92e2869,stage3,ABCB,FAIL,COMPLETENESS|AVG_PNL_LT_0,60,-0.3283985193865167,50.0,50.0,NON_HIGH_VOL_PROXY,2.5175838457215205,1.276845689617874,UNJUDGED,,
AVG_PNL_LT_0,stage3:ABT:0bb098f18e8b,stage3,ABT,FAIL,COMPLETENESS|AVG_PNL_LT_0|WIN_RATE_LT_STAGE_CUTOFF,51,-0.0195329705193308,43.13725490196079,50.0,NON_HIGH_VOL_PROXY,1.8634782791243685,1.881516423707334,UNJUDGED,,
