ticker_key,ticker,origin_candidate_count,origin_stage_count,origin_stage2_count,origin_stage3_count,exact_vol_group,exact_avg_std20,exact_avg_std20_ann,exact_avg_atr14_pct,exact_reference_candidate_count,proxy_atr_median_pct,proxy_atr_min_pct,proxy_atr_max_pct,proxy_candidate_count,proxy_stage_count,proxy_vol_group,classification_method,vol_group_final,classification_value,classification_metric,low_mid_atr_proxy_boundary_pct,mid_high_atr_proxy_boundary_pct,classification_limit
ADBE,ADBE,60,1,0,60,,,,,,4.788612589991651,3.388842196832981,7.371379693915665,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.788612589991651,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ADSK,ADSK,60,1,0,60,,,,,,4.218187248702133,2.793445223307353,7.115581171006137,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.218187248702133,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AGI,AGI,63,2,3,60,MID_VOL,0.0342593081085,0.543849656065,4.93645767724,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0342593081085,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AGQ,AGQ,60,1,0,60,MID_VOL,0.0395357996535,0.627611362603,4.94395540724,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0395357996535,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AGYS,AGYS,60,1,0,60,,,,,,4.842288420428469,3.865223456326054,6.055422704941603,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.842288420428469,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ALGT,ALGT,62,2,2,60,MID_VOL,0.036308827431,0.576384766673,5.22636692156,2.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.036308827431,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
ALNY,ALNY,60,1,0,60,,,,,,4.2868878437049425,3.3432206760941403,6.915733114775026,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.2868878437049425,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMAT,AMAT,60,1,0,60,,,,,,4.399854852810558,3.1173583257412285,5.781834264075618,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.399854852810558,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMD,AMD,60,1,0,60,MID_VOL,0.0409216005399,0.649610269675,5.22870705885,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0409216005399,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AMKR,AMKR,60,1,0,60,,,,,,4.999632046103928,3.6793781848425695,6.079662310952619,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.999632046103928,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ANF,ANF,60,1,0,60,,,,,,4.521402850331413,3.8452274018362194,7.424742863603864,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.521402850331413,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ANIP,ANIP,60,1,0,60,,,,,,4.225270114209427,3.439327809625344,5.557102102560518,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.225270114209427,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
APA,APA,61,2,1,60,MID_VOL,0.036567632573,0.580493170935,5.18671806405,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.036567632573,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
APPF,APPF,27,1,0,27,,,,,,4.559421861291765,3.3125546751033856,6.101650034164724,27.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.559421861291765,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AR,AR,61,2,1,60,,,,,,4.966872511734844,3.903450060742297,6.075864042272186,61.0,2.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.966872511734844,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ARCB,ARCB,60,1,0,60,,,,,,5.016917864393015,3.669093986310337,11.916391711135956,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,5.016917864393015,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ARKG,ARKG,60,1,0,60,MID_VOL,0.027486644861,0.436336960067,4.05807723501,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.027486644861,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
ARKK,ARKK,60,1,0,60,MID_VOL,0.0261222924208,0.414678536522,3.59922288359,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0261222924208,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
ARKW,ARKW,60,1,0,60,MID_VOL,0.0243139900238,0.385972625896,3.26390468325,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0243139900238,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
ASND,ASND,60,1,0,60,,,,,,4.658073256628892,3.905411464508921,7.696309981752145,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.658073256628892,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AVAV,AVAV,60,1,0,60,MID_VOL,0.0429471436844,0.681764770256,6.02690234556,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0429471436844,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AX,AX,60,1,0,60,MID_VOL,0.0209747442947,0.332963743302,3.0998909148,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0209747442947,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AXON,AXON,60,1,0,60,MID_VOL,0.039813236573,0.632015537164,5.31139921941,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.039813236573,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BBWI,BBWI,61,2,1,60,,,,,,4.868451443952867,3.824622131007601,6.216907564250121,61.0,2.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.868451443952867,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BELFB,BELFB,60,1,0,60,MID_VOL,0.0307880623109,0.488745337346,4.70782044076,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0307880623109,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BEN,BEN,60,1,0,60,,,,,,4.507985112009556,3.173875263360548,10.327814210257086,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.507985112009556,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BGC,BGC,60,1,0,60,MID_VOL,0.0209289759939,0.33223719405,3.30190640223,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0209289759939,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BIDU,BIDU,60,1,0,60,MID_VOL,0.0281571495769,0.446980892453,3.88981423045,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0281571495769,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BLDR,BLDR,60,1,0,60,,,,,,4.489059453452464,3.4146058552630087,4.85364438425659,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.489059453452464,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BMA,BMA,60,1,0,60,MID_VOL,0.0429051513237,0.681098162197,6.13470427353,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0429051513237,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BOOT,BOOT,60,1,0,60,,,,,,4.712996112074497,3.866265947659468,5.483386615532431,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.712996112074497,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BVN,BVN,62,2,2,60,,,,,,4.990202013506567,3.641079675253403,7.606577546490862,62.0,2.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.990202013506567,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CALX,CALX,60,1,0,60,MID_VOL,0.0248740854096,0.394863864504,3.77173165923,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0248740854096,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CAMT,CAMT,60,1,0,60,MID_VOL,0.0405248718915,0.643312397626,5.81918255033,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0405248718915,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CARG,CARG,60,1,0,60,,,,,,4.811787621048611,3.5346191760982872,5.951060934657706,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.811787621048611,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CBRL,CBRL,60,1,0,60,MID_VOL,0.0369219271493,0.586117422974,5.58343652101,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0369219271493,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CC,CC,61,2,1,60,MID_VOL,0.0405012717984,0.642937757762,5.69172346659,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0405012717984,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CDNS,CDNS,60,1,0,60,,,,,,4.2749218121320585,2.952099956131993,6.673015374637791,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.2749218121320585,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CF,CF,60,1,0,60,,,,,,4.546263123514656,3.729716113923526,6.695221052286038,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.546263123514656,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CHTR,CHTR,60,1,0,60,,,,,,4.349535224286223,3.132523054010057,5.547927604867089,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.349535224286223,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CLS,CLS,60,1,0,60,MID_VOL,0.0523227796181,0.830598376639,7.19201326519,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0523227796181,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CMC,CMC,10,1,10,0,MID_VOL,0.0248633079865,0.394692778215,3.6558205516,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0248633079865,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CNK,CNK,60,1,0,60,,,,,,5.409102174740767,4.269530588332777,7.492887622820816,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,5.409102174740767,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
COHR,COHR,60,1,0,60,MID_VOL,0.0492421483143,0.781694870773,7.13222759751,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0492421483143,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
COHU,COHU,1,1,1,0,,,,,,4.426966075789623,4.426966075789623,4.426966075789623,1.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.426966075789623,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CORT,CORT,60,1,0,60,,,,,,4.8142224971578536,4.128868365108255,5.946924474617339,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.8142224971578536,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CPRI,CPRI,60,1,0,60,,,,,,4.43842204202026,3.6422861872274575,6.084551770857269,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.43842204202026,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CPRX,CPRX,69,2,9,60,,,,,,4.616471428611387,3.823123181706008,5.475513073420082,69.0,2.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.616471428611387,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CRK,CRK,60,1,0,60,MID_VOL,0.0356927328314,0.566604568105,5.46415281775,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0356927328314,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CRS,CRS,61,2,1,60,MID_VOL,0.0283876543128,0.450640041697,4.22011590607,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0283876543128,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CRWD,CRWD,60,1,0,60,MID_VOL,0.0288601188332,0.458140183442,4.11112990156,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0288601188332,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CSIQ,CSIQ,60,1,0,60,MID_VOL,0.0568751474505,0.902864975605,8.19271961385,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0568751474505,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CSTM,CSTM,61,2,1,60,,,,,,4.65384518733259,3.6894603040379423,9.500951436300962,61.0,2.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.65384518733259,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CWH,CWH,60,1,0,60,,,,,,4.684447898930885,4.202921827782896,6.928947136091736,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.684447898930885,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CWK,CWK,60,1,0,60,,,,,,4.87966588084931,3.500745707416448,5.828057339125429,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.87966588084931,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CZR,CZR,60,1,0,60,,,,,,4.861055950730151,4.39665930581778,7.524901270011024,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.861055950730151,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
DCH,DCH,51,1,0,51,,,,,,4.634420706449414,3.958538161664992,7.666466791021524,51.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.634420706449414,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
DDS,DDS,69,2,9,60,,,,,,4.579741265993399,3.8127867156399575,7.256758460242706,69.0,2.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.579741265993399,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
DIOD,DIOD,60,1,0,60,,,,,,4.231543745697687,3.549306579503385,5.607427213595709,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.231543745697687,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
DK,DK,5,1,5,0,,,,,,5.2305725383189055,5.107108178043787,5.343778642138097,5.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,5.2305725383189055,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
DNOW,DNOW,60,1,0,60,,,,,,4.3410769053808895,3.4033433351700286,5.161329227862753,60.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.3410769053808895,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ENTG,ENTG,2,1,2,0,,,,,,4.420825226491857,4.38782946503084,4.4538209879528745,2.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.420825226491857,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ERX,ERX,3,1,3,0,,,,,,4.978085906423995,4.959161326120717,5.070424840541683,3.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.978085906423995,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
HASI,HASI,1,1,1,0,,,,,,4.541387893314106,4.541387893314106,4.541387893314106,1.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.541387893314106,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
HCC,HCC,15,1,15,0,MID_VOL,0.0322203172096,0.511481679001,4.69538827067,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0322203172096,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
HP,HP,2,1,2,0,,,,,,4.7674971992179636,4.744777191238607,4.790217207197321,2.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.7674971992179636,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
INSW,INSW,9,1,9,0,,,,,,4.230527070781931,3.919455992589498,4.3441472024372585,9.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.230527070781931,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
LNTH,LNTH,4,1,4,0,,,,,,4.236389559674105,4.20972812136555,4.241971813044338,4.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.236389559674105,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
MPWR,MPWR,2,1,2,0,,,,,,4.2838263881023035,4.280877976830348,4.286774799374259,2.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.2838263881023035,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
MUR,MUR,4,1,4,0,,,,,,4.437464906048283,4.272420592787281,4.603016173484261,4.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.437464906048283,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ONTO,ONTO,3,1,3,0,,,,,,4.969442152792267,4.879110470276059,4.983135445819802,3.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.969442152792267,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
POWI,POWI,5,1,5,0,MID_VOL,0.035643797488,0.565827743612,4.77639722196,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.035643797488,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
PUMP,PUMP,1,1,1,0,,,,,,5.461408402818586,5.461408402818586,5.461408402818586,1.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,5.461408402818586,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
RVMD,RVMD,1,1,1,0,,,,,,5.414924722661376,5.414924722661376,5.414924722661376,1.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,5.414924722661376,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
SATS,SATS,1,1,1,0,,,,,,4.983883469142478,4.983883469142478,4.983883469142478,1.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.983883469142478,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
SBLK,SBLK,1,1,1,0,,,,,,4.461463793558932,4.461463793558932,4.461463793558932,1.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.461463793558932,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
STLD,STLD,9,1,9,0,MID_VOL,0.023052799667,0.365951849657,3.38956072654,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.023052799667,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
STM,STM,11,1,11,0,MID_VOL,0.0312554106447,0.496164262146,3.75134463401,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,MID_VOL,0.0312554106447,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
STNG,STNG,22,1,22,0,,,,,,4.560931064835566,4.344761947401032,4.669870524659138,22.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.560931064835566,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
TALO,TALO,2,1,2,0,,,,,,5.494497963482575,5.340848251703191,5.648147675261958,2.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,5.494497963482575,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
UFPT,UFPT,2,1,2,0,,,,,,4.333260905152898,4.2765072856310935,4.390014524674702,2.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.333260905152898,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
UNFI,UNFI,5,1,5,0,,,,,,4.425536775693851,4.39195722085209,4.547566265693262,5.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.425536775693851,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
UTI,UTI,7,1,7,0,,,,,,4.240315749340337,4.093721432983768,4.413170747535543,7.0,1.0,MID_VOL,ATR_PROXY_TICKER_MEDIAN,MID_VOL,4.240315749340337,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
