candidate_id,stage,ticker,rulebook_hash,signal_date,regime,label_status,replay_should_buy,replay_score,replay_raw_score,replay_threshold,replay_strength,replay_market_adjustment,replay_price,replay_components,replay_reasons,signal_price,future_high_1,future_high_2,future_max_high,forward_max_return_pct,label_2d3pct,high5,low5,close_d1,ret_d5_pct,ret_d4_pct,ret_d3_pct,ret_d2_pct,ret_d1_pct,cumulative_ret5_pct,up_days5,down_days5,days_since_high5,close_pos5,pullback_from_high5_pct,single_up_day5_pct,fade_after_surge_score,recent_turn_down
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-04-01,stress,LABELED,True,2.4268,2.4268,2.3336725290912077,1.0399059721309993,1.0,244.75,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.4268, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 51∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.21)(+0.43)""]",244.75,254.0,255.75999450683594,255.75999450683594,4.498465579912536,1,253.5399932861328,230.39999389648438,244.05999755859375,5.244992636837753,1.4007557551568794,-3.701043728702913,2.645109852211802,-1.4217643777476585,3.9880701883501457,3,2,2,0.5903199663963737,3.8842890364542804,5.244992636837753,5.244992636837753,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-04-13,stress,LABELED,True,3.0,3.0,2.3336725290912077,1.2855274090955158,1.0,248.30999755859375,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 1.0, ""macd"": 0.0, ""news"": 0.0, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""정배열(+1.00)"", ""RSI 52∈[30,70](+1.00)"", ""BB근접(+1.00)""]",248.30999755859375,254.97000122070312,252.35000610351562,254.97000122070312,2.682132708143503,0,255.75999450683594,243.00999450683594,249.3000030517578,0.727676646670794,-0.5557075128748479,0.19159211666379683,0.7210919313946018,-1.3922965629642015,-0.32385652577548996,3,2,4,0.4933340035232843,2.5912520561570007,0.727676646670794,1.4089210164170196,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-04-15,stress,LABELED,True,3.0,3.0,2.3336725290912077,1.2855274090955158,1.0,249.25,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 1.0, ""macd"": 0.0, ""news"": 0.0, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""정배열(+1.00)"", ""RSI 52∈[30,70](+1.00)"", ""BB근접(+1.00)""]",249.25,249.80999755859375,245.05999755859375,249.80999755859375,0.22467304256519327,0,254.97000122070312,238.88999938964844,248.75,0.19159211666379683,0.7210919313946018,-1.3922965629642015,-0.3971141119314514,0.1771988424680515,-0.7104932694567023,3,2,0,0.6131840477349526,2.5005030032977382,0.7210919313946018,0.9417108824676279,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-04-16,stress,LABELED,True,3.0,3.0,2.3336725290912077,1.2855274090955158,1.0,244.0800018310547,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 1.0, ""macd"": 0.0, ""news"": 0.0, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""정배열(+1.00)"", ""RSI 47∈[30,70](+1.00)"", ""BB근접(+1.00)""]",244.0800018310547,245.05999755859375,240.9499969482422,245.05999755859375,0.40150594894594605,0,254.97000122070312,238.88999938964844,249.25,0.7210919313946018,-1.3922965629642015,-0.3971141119314514,0.1771988424680515,0.20100502512563345,-0.7011651110920281,3,2,1,0.6442785715573547,2.2948851437123885,0.7210919313946018,0.7210919313946018,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-04-20,stress,LABELED,True,3.0,3.0,2.3336725290912077,1.2855274090955158,1.0,231.47000122070312,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.0, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 1.0}","[""RSI 37∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""거래량×1.7(+1.00)""]",231.47000122070312,239.47999572753906,242.97999572753906,242.97999572753906,4.972564239916921,1,254.97000122070312,238.88999938964844,243.41000366210938,-0.3971141119314514,0.1771988424680515,0.20100502512563345,-2.074221933378262,-0.274499411635154,-2.3626150491565023,2,3,3,0.28109476105479214,4.749187537353983,0.20100502512563345,2.5440326431359184,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-04-28,stress,LABELED,True,2.5312,2.5312,2.3336725290912077,1.0846423259675233,1.0,235.07000732421875,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.5312, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 43∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.27)(+0.53)""]",235.07000732421875,237.05999755859375,238.0,238.0,1.2464340768663318,0,245.99000549316406,228.3000030517578,239.38999938964844,3.4475291335615665,-2.806431950865995,3.4718351649497325,-0.09135884013685702,-0.49877258676910285,3.4216089027423013,2,3,1,0.6269075640109995,2.757009950433642,3.4718351649497325,4.061510919005496,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-04-29,stress,LABELED,True,2.4616,2.4616,2.3336725290912077,1.0548180900765072,1.0,235.52999877929688,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.4616, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 44∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.23)(+0.46)""]",235.52999877929688,238.0,238.2100067138672,238.2100067138672,1.1378626707681638,0,245.99000549316406,231.47000122070312,235.07000732421875,-2.806431950865995,3.4718351649497325,-0.09135884013685702,-0.49877258676910285,-1.8045833478608109,-1.8291875881586206,1,4,2,0.24793423169602652,4.645423843410179,3.4718351649497325,5.766190332535115,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-04-30,stress,LABELED,True,2.4794,2.4794,2.3336725290912077,1.0624455527038072,1.0,235.72999572753906,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.4794, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 44∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.24)(+0.48)""]",235.72999572753906,238.2100067138672,234.10000610351562,238.2100067138672,1.0520557550064868,0,245.99000549316406,233.00999450683594,235.52999877929688,3.4718351649497325,-0.09135884013685702,-0.49877258676910285,-1.8045833478608109,0.1956827501365055,1.2031122344176914,2,3,3,0.19414500304470186,4.441050723083784,3.4718351649497325,5.084267020997634,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-05-03,stress,LABELED,True,4.0926,4.0926,2.3336725290912077,1.7537164914881027,1.0,235.6699981689453,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 1.0926, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 1.0}","[""RSI 44∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""거래량×1.7(+1.00)"", ""전체톤(+0.55)(+1.09)""]",235.6699981689453,234.10000610351562,244.4199981689453,244.4199981689453,3.7128188008587193,1,245.99000549316406,233.00999450683594,235.72999572753906,-0.09135884013685702,-0.49877258676910285,-1.8045833478608109,0.1956827501365055,0.0849135775819354,-2.1095477274852836,2,3,4,0.20955307538399687,4.352441331854817,0.1956827501365055,0.0,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-05-04,stress,LABELED,True,3.0926,3.0926,2.3336725290912077,1.3252073551229306,1.0,230.36000061035156,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 1.0926, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 39∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.55)(+1.09)""]",230.36000061035156,244.4199981689453,221.0,244.4199981689453,6.103489113275318,1,242.08999633789062,230.89999389648438,235.6699981689453,-0.49877258676910285,-1.8045833478608109,0.1956827501365055,0.0849135775819354,-0.02545181338020619,-2.044972045319604,2,3,4,0.4262737472523277,2.7241474175015767,0.1956827501365055,0.1956827501365055,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-05-05,stress,LABELED,True,4.0926,4.0926,2.3336725290912077,1.7537164914881027,1.0,234.0,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 1.0926, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 1.0}","[""RSI 44∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""거래량×1.8(+1.00)"", ""전체톤(+0.55)(+1.09)""]",234.0,221.0,226.0,226.0,-3.4188034188034178,0,240.94000244140625,226.8699951171875,230.36000061035156,-1.8045833478608109,0.1956827501365055,0.0849135775819354,-0.02545181338020619,-2.253149573492663,-3.7720868884748127,2,3,4,0.24804574814660577,4.592812034651139,0.1956827501365055,2.47371066958475,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-05-06,stress,LABELED,True,4.0926,4.0926,2.3336725290912077,1.7537164914881027,1.0,221.0,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 1.0926, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 1.0}","[""RSI 34∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""거래량×2.9(+1.00)"", ""전체톤(+0.55)(+1.09)""]",221.0,226.0,226.0,226.0,2.262443438914019,0,244.4199981689453,226.8699951171875,234.0,0.1956827501365055,0.0849135775819354,-0.02545181338020619,-2.253149573492663,1.5801351710384104,-0.45518666392133644,3,2,0,0.4062680138450664,4.452990670489454,1.5801351710384104,0.9042999614576219,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-05-07,stress,LABELED,True,4.0926,4.0926,2.3336725290912077,1.7537164914881027,1.0,224.74000549316406,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 1.0926, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 1.0}","[""RSI 38∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""거래량×1.9(+1.00)"", ""전체톤(+0.55)(+1.09)""]",224.74000549316406,226.0,225.0,226.0,0.5606454018148854,0,244.4199981689453,216.41000366210938,221.0,0.0849135775819354,-0.02545181338020619,-2.253149573492663,1.5801351710384104,-5.555555555555558,-6.169065025518128,2,3,1,0.16386994780632394,10.597284239341764,1.5801351710384104,4.148119249379001,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-05-25,stress,LABELED,True,3.0,3.0,2.3336725290912077,1.2855274090955158,1.0,219.91000366210938,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 1.0, ""news"": 0.0, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""MACD크로스(+1.00)"", ""RSI 42∈[30,70](+1.00)"", ""BB근접(+1.00)""]",219.91000366210938,225.4499969482422,227.5,227.5,3.4514102184967532,1,231.0,213.30999755859375,221.69000244140625,-3.0131267635884473,-0.5844811898480295,-1.035633744890041,-0.9642190708294973,2.2932822040923506,-3.331443478240037,1,4,4,0.4737141733342994,4.199556793750503,2.2932822040923506,0.0,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-05-28,stress,LABELED,True,2.496,2.496,2.3336725290912077,1.069558804367469,1.0,221.4600067138672,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.496, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 44∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.25)(+0.50)""]",221.4600067138672,230.00999450683594,230.64999389648438,230.64999389648438,4.149727672721926,1,227.91000366210938,213.30999755859375,225.22000122070312,-0.9642190708294973,2.2932822040923506,-0.8029224411088776,2.296395328844203,0.11557365712859813,2.9200746406709666,3,2,2,0.8157533344620652,1.194388787330758,2.296395328844203,2.2932822040923506,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-06-02,stress,LABELED,True,2.4204,2.4204,2.3336725290912077,1.0371635136582622,1.0,221.64999389648438,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.4204, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 45∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.21)(+0.42)""]",221.64999389648438,219.77000427246094,218.82000732421875,219.77000427246094,-0.8481794161029566,0,230.00999450683594,218.99000549316406,228.22000122070312,-0.8029224411088776,2.296395328844203,0.11557365712859813,-1.669476283836513,3.052467399032488,2.9455540202011576,3,2,0,0.8375685053848901,0.7843279627370414,3.052467399032488,2.296395328844203,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-06-03,stress,LABELED,True,2.4204,2.4204,2.3336725290912077,1.0371635136582622,1.0,216.02000427246094,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.4204, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 41∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.21)(+0.42)""]",216.02000427246094,218.82000732421875,218.5399932861328,218.82000732421875,1.296177667058207,0,230.64999389648438,219.97999572753906,221.64999389648438,2.296395328844203,0.11557365712859813,-1.669476283836513,3.052467399032488,-2.878804350660369,0.7912283231318984,3,2,0,0.15651344475445073,4.060455785170558,3.052467399032488,2.296395328844203,1
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-06-04,stress,LABELED,True,2.4204,2.4204,2.3336725290912077,1.0371635136582622,1.0,217.14999389648438,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.4204, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 42∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.21)(+0.42)""]",217.14999389648438,218.5399932861328,220.7100067138672,220.7100067138672,1.6394257045569516,0,230.64999389648438,213.36000061035156,216.02000427246094,0.11557365712859813,-1.669476283836513,3.052467399032488,-2.878804350660369,-2.5400359932573613,-3.9740407959612534,2,3,1,0.15384642539119966,6.77251612566907,3.052467399032488,8.398185076267982,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-06-07,stress,LABELED,True,2.4204,2.4204,2.3336725290912077,1.0371635136582622,1.0,215.9199981689453,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.4204, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 41∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.21)(+0.42)""]",215.9199981689453,220.7100067138672,221.2899932861328,221.2899932861328,2.4870299938525298,0,230.64999389648438,213.36000061035156,217.14999389648438,-1.669476283836513,3.052467399032488,-2.878804350660369,-2.5400359932573613,0.5230948993956153,-3.5831663619922405,2,3,2,0.21920154758952518,6.2169009345841575,3.052467399032488,5.0826952916177675,0
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,2021-06-08,stress,LABELED,True,2.4204,2.4204,2.3336725290912077,1.0371635136582622,1.0,218.19000244140625,"{""bb"": 1.0, ""events"": 0.0, ""ma_align"": 0.0, ""macd"": 0.0, ""news"": 0.4204, ""news_topics"": 0.0, ""rsi"": 1.0, ""volume"": 0.0}","[""RSI 44∈[30,70](+1.00)"", ""BB근접(+1.00)"", ""전체톤(+0.21)(+0.42)""]",218.19000244140625,221.2899932861328,217.0,221.2899932861328,1.4207758421740824,0,230.64999389648438,213.36000061035156,215.9199981689453,3.052467399032488,-2.878804350660369,-2.5400359932573613,0.5230948993956153,-0.5664267843016435,-2.5015842034538216,2,3,3,0.1480623801425625,6.821969179535503,3.052467399032488,3.098762233556007,1
