ticker,date,regime,position_independent_daily_evaluation,holding_state_ignored_for_candidate_generation,feature_cutoff,entry_open_d0,entry_high_d0,entry_low_d0,entry_close_d0,future_high_d1,future_high_d2,forward_max_return_pct,label_2d3pct,ret_d5_pct,ret_d4_pct,ret_d3_pct,ret_d2_pct,ret_d1_pct,cumulative_ret5_pct,up_days5,days_since_high5,close_pos5,pullback_from_high5_pct,single_up_day5_pct,fade_after_surge_score
BNTX,2020-06-16,stress,True,True,D-1,51.0,51.5,49.0900001526,49.9000015259,51.5,51.5900001526,1.1568630443137273,0,-2.0295159667369833,-0.7951476476677599,2.510016094769618,-0.041145357258920434,4.672697730420405,4.243541915951021,2.0,0.0,0.9307359807818553,0.6293012869272641,4.672697730420405,2.510016094769618
BNTX,2020-06-17,stress,True,True,D-1,49.75,51.5,49.5,50.8499984741,51.5900001526,51.5800018311,3.698492769045214,1,-0.7951476476677599,2.510016094769618,-0.041145357258920434,4.672697730420405,-1.8682339758257172,4.415150805564538,2.0,0.0,0.6767680348472055,3.20640966968615,4.672697730420405,2.510016094769618
BNTX,2020-06-18,stress,True,True,D-1,49.8600006104,51.5900001526,49.8300018311,50.9399986267,51.5800018311,58.9000015259,18.13076775938587,1,2.510016094769618,-0.041145357258920434,4.672697730420405,-1.8682339758257172,1.9038014411821402,7.255850322236701,3.0,1.0,0.855233567280725,1.2782724590072014,4.672697730420405,4.672697730420405
BNTX,2020-06-19,stress,True,True,D-1,50.9000015259,51.5800018311,49.9099998474,51.3600006104,58.9000015259,56.0,15.717091866744394,1,-0.041145357258920434,4.672697730420405,-1.8682339758257172,1.9038014411821402,0.1769914558519492,4.814815279977935,3.0,0.0,0.8580783261949305,1.2760140232106254,4.672697730420405,4.672697730420405
BNTX,2020-06-22,stress,True,True,D-1,51.9500007629,58.9000015259,51.8499984741,57.4500007629,56.0,55.3499984741,7.795956068574883,1,4.672697730420405,-1.8682339758257172,1.9038014411821402,0.1769914558519492,0.8245033274890012,5.722516826914359,4.0,1.0,0.9303031529176597,0.44781841796439625,4.672697730420405,4.672697730420405
BNTX,2020-06-23,stress,True,True,D-1,55.6199989319,56.0,51.5200004578,52.75,55.3499984741,59.9199981689,7.73103077953099,1,-1.8682339758257172,1.9038014411821402,0.1769914558519492,0.8245033274890012,11.85747679151472,12.979355923012758,4.0,0.0,0.8521915840963601,2.523935150121681,11.85747679151472,1.9038014411821402
BNTX,2020-06-24,stress,True,True,D-1,53.0,55.3499984741,51.8100013733,54.7299995422,59.9199981689,63.3699989319,19.566035720566035,1,1.9038014411821402,0.1769914558519492,0.8245033274890012,11.85747679151472,-8.181028199280993,5.711419613125135,4.0,1.0,0.3457446247264124,11.65877066521328,11.85747679151472,1.9038014411821402
BNTX,2020-06-25,stress,True,True,D-1,54.5099983215,59.9199981689,53.5200004578,59.7099990845,63.3699989319,71.3799972534,30.94844881924366,1,0.1769914558519492,0.8245033274890012,11.85747679151472,-8.181028199280993,3.75355363450236,7.630287481869336,4.0,2.0,0.5402423237025308,7.6192253217263195,11.85747679151472,16.592030637607124
BNTX,2020-06-26,stress,True,True,D-1,56.6300010681,63.3699989319,56.5,62.1300010681,71.3799972534,68.25,26.0462580030018,1,0.8245033274890012,11.85747679151472,-8.181028199280993,3.75355363450236,9.099213564692498,17.216334303556955,4.0,0.0,0.9790210669717141,0.35169835474762046,11.85747679151472,11.85747679151472
BNTX,2020-06-29,stress,True,True,D-1,65.6800003052,71.3799972534,64.1200027466,65.8000030518,68.25,79.3799972534,20.858704148202257,1,11.85747679151472,-8.181028199280993,3.75355363450236,9.099213564692498,4.052925842747501,20.969626810166275,4.0,0.0,0.8953588165846429,1.9958117535534114,11.85747679151472,11.85747679151472
BNTX,2020-06-30,stress,True,True,D-1,66.1600036621,68.25,62.2200012207,66.7399978638,79.3799972534,69.3899993896,19.981851359650292,1,-8.181028199280993,3.75355363450236,9.099213564692498,4.052925842747501,5.906972349279949,14.534381510908979,4.0,0.0,0.7190334792583525,8.48023395562343,9.099213564692498,9.099213564692498
BNTX,2020-07-01,stress,True,True,D-1,77.6999969482,79.3799972534,62.2999992371,64.1399993896,69.3899993896,66.9000015259,-10.69497797295924,0,3.75355363450236,9.099213564692498,4.052925842747501,5.906972349279949,1.4285634778162581,26.521322964549764,5.0,1.0,0.7629023829116772,6.952351720281902,9.099213564692498,9.099213564692498
BNTX,2020-07-02,stress,True,True,D-1,68.2450027466,69.3899993896,62.7299995422,63.2700004578,66.9000015259,70.8899993896,3.8757367375617635,1,9.099213564692498,4.052925842747501,5.906972349279949,1.4285634778162581,-3.89571255232275,17.19349520575888,4.0,0.0,0.41067286340913095,23.76052074966357,9.099213564692498,11.622015365922177
BNTX,2020-07-06,stress,True,True,D-1,65.5899963379,66.9000015259,64.3300018311,65.5100021362,70.8899993896,68.5800018311,8.080505180082609,1,4.052925842747501,5.906972349279949,1.4285634778162581,-3.89571255232275,-1.3564062053001424,5.962152784933039,3.0,1.0,0.29589166392028166,25.46229916079279,5.906972349279949,11.106249420102476
BNTX,2020-07-07,stress,True,True,D-1,64.0,70.8899993896,63.5099983215,69.3399963379,68.5800018311,68.0,7.156252861093759,1,5.906972349279949,1.4285634778162581,-3.89571255232275,-1.3564062053001424,3.5403851148919196,5.440207645248907,3.0,2.0,0.19172503940155883,21.172331956825907,5.906972349279949,5.906972349279949
BNTX,2020-07-08,stress,True,True,D-1,67.2099990845,68.5800018311,66.4599990845,67.5599975586,68.0,71.2900009155,6.0705280264479855,1,1.4285634778162581,-3.89571255232275,-1.3564062053001424,3.5403851148919196,5.846426617018219,5.379928756710228,3.0,3.0,0.41491822629982994,14.479379067997321,5.846426617018219,1.4285634778162581
BNTX,2020-07-09,stress,True,True,D-1,66.6100006104,68.0,64.5100021362,65.6100006104,71.2900009155,84.8899993896,27.44332474356097,1,-3.89571255232275,-1.3564062053001424,3.5403851148919196,5.846426617018219,-2.5670592346528354,1.228648068694005,2.0,4.0,0.30796246676845107,17.495559683150685,5.846426617018219,3.5403851148919196
BNTX,2020-07-10,stress,True,True,D-1,67.0,71.2900009155,67.0,70.3600006104,84.8899993896,85.0,26.865671641791057,1,-1.3564062053001424,3.5403851148919196,5.846426617018219,-2.5670592346528354,-2.8863188553383656,2.2918634780005,2.0,2.0,0.3529413139777986,8.047551791004048,5.846426617018219,11.225711192291932
BNTX,2020-07-13,stress,True,True,D-1,78.4700012207,84.8899993896,75.75,77.7799987793,85.0,87.5800018311,11.609532902615571,1,3.5403851148919196,5.846426617018219,-2.5670592346528354,-2.8863188553383656,7.239749970749232,11.20594294499635,3.0,0.0,0.8804627255757945,1.3217741572369324,7.239749970749232,5.846426617018219
BNTX,2020-07-14,stress,True,True,D-1,82.5699996948,85.0,78.0,83.8799972534,87.5800018311,80.5,6.067581633545194,1,5.846426617018219,-2.5670592346528354,-2.8863188553383656,7.239749970749232,10.545761945037913,18.729959155839747,3.0,0.0,0.6674461994808565,9.141168323330229,10.545761945037913,5.846426617018219
BNTX,2020-07-15,stress,True,True,D-1,86.0800018311,87.5800018311,76.8000030518,78.0,80.5,86.4000015259,0.3717468494341736,0,-2.5670592346528354,-2.8863188553383656,7.239749970749232,10.545761945037913,7.8426312288956135,20.96914001068775,3.0,0.0,0.9453390501041135,1.3352441383807978,10.545761945037913,7.239749970749232
BNTX,2020-07-16,stress,True,True,D-1,80.5,80.5,74.5599975586,75.8700027466,86.4000015259,96.0899963379,19.366455078136656,1,-2.8863188553383656,7.239749970749232,10.545761945037913,7.8426312288956135,-7.01001126125057,15.45293490033741,3.0,0.0,0.584742004430203,12.282053629615387,10.545761945037913,10.545761945037913
BNTX,2020-07-17,stress,True,True,D-1,76.5400009155,86.4000015259,76.4199981689,85.25,96.0899963379,97.8199996948,27.80245430463617,1,7.239749970749232,10.545761945037913,7.8426312288956135,-7.01001126125057,-2.730765709487193,15.6378631927244,3.0,1.0,0.4310010669287628,15.434293740057603,10.545761945037913,20.09511193202225
BNTX,2020-07-20,stress,True,True,D-1,91.7470016479,96.0899963379,85.7699966431,88.1999969482,97.8199996948,104.989997864,14.434255047290812,1,10.545761945037913,7.8426312288956135,-7.01001126125057,-2.730765709487193,12.363248864941356,21.16259133090328,3.0,2.0,0.8210444649375974,2.7331399778299126,12.363248864941356,10.545761945037913
