ticker,date,regime,position_independent_daily_evaluation,holding_state_ignored_for_candidate_generation,feature_cutoff,entry_open_d0,entry_high_d0,entry_low_d0,entry_close_d0,future_high_d1,future_high_d2,forward_max_return_pct,label_2d3pct,ret_d5_pct,ret_d4_pct,ret_d3_pct,ret_d2_pct,ret_d1_pct,cumulative_ret5_pct,up_days5,days_since_high5,close_pos5,pullback_from_high5_pct,single_up_day5_pct,fade_after_surge_score
CSIQ,2020-06-16,stress,True,True,D-1,18.4899997711,18.4899997711,17.7099990845,18.0699996948,18.2800006866,18.1100006104,-1.1357441162775372,0,-5.445546236910537,-3.455496514226597,-8.080258828868425,4.660760900548988,0.5637000157289185,-11.683170896876693,2.0,4.0,0.3207548301590013,12.107622359438164,4.660760900548988,0.0
CSIQ,2020-06-17,stress,True,True,D-1,18.1499996185,18.2800006866,17.3299999237,17.4099998474,18.1100006104,18.3999996185,1.377410497271736,0,-3.455496514226597,-8.080258828868425,4.660760900548988,0.5637000157289185,1.2892350909900818,-5.39267364464372,3.0,4.0,0.5020080782769677,6.862201394817036,4.660760900548988,4.660760900548988
CSIQ,2020-06-18,stress,True,True,D-1,17.4099998474,18.1100006104,17.3500003815,17.7600002289,18.3999996185,18.2000007629,5.6863858689111035,1,-8.080258828868425,4.660760900548988,0.5637000157289185,1.2892350909900818,-3.6524618624643734,-5.585686859364669,3.0,1.0,0.35329348840940655,6.203331034843651,4.660760900548988,7.071076492039207
CSIQ,2020-06-19,stress,True,True,D-1,18.0799999237,18.3999996185,17.8899993896,18.0499992371,18.2000007629,18.6700000763,3.2632751940811833,1,4.660760900548988,0.5637000157289185,1.2892350909900818,-3.6524618624643734,2.0103410945880418,4.778757696418046,4.0,2.0,0.5197372879054245,4.110357729681247,4.660760900548988,6.37630861021059
CSIQ,2020-06-22,stress,True,True,D-1,18.1800003052,18.2000007629,17.6100006104,17.7600002289,18.6700000763,18.8700008392,3.7953824115318557,1,0.5637000157289185,1.2892350909900818,-3.6524618624643734,2.0103410945880418,1.6328772773780642,1.7474603720402326,4.0,3.0,0.710526051639623,2.437676191673299,2.0103410945880418,1.2892350909900818
CSIQ,2020-06-23,stress,True,True,D-1,17.9500007629,18.6700000763,17.8400001526,18.4300003052,18.8700008392,19.1399993896,6.629518529935385,1,1.2892350909900818,-3.6524618624643734,2.0103410945880418,1.6328772773780642,-1.6066427726153854,-0.4484300617471626,3.0,4.0,0.370689967040767,4.110357729681247,2.0103410945880418,2.0103410945880418
CSIQ,2020-06-24,stress,True,True,D-1,18.2999992371,18.8700008392,18.1299991608,18.6599998474,19.1399993896,19.2399997711,5.136615154028612,1,-3.6524618624643734,2.0103410945880418,1.6328772773780642,-1.6066427726153854,3.772522903517417,1.99225576358808,3.0,0.0,0.8208957136054588,1.302223370187816,3.772522903517417,2.0103410945880418
CSIQ,2020-06-25,stress,True,True,D-1,18.7900009155,19.1399993896,18.5,19.1399993896,19.2399997711,19.2099990845,2.3948846922556166,0,2.0103410945880418,1.6328772773780642,-1.6066427726153854,3.772522903517417,1.247962769350086,7.17978179756662,4.0,0.0,0.8618414943652305,1.1254072535764603,3.772522903517417,2.0103410945880418
CSIQ,2020-06-26,stress,True,True,D-1,19.0799999237,19.2399997711,18.3799991608,18.4699993134,19.2099990845,19.5499992371,2.463308780290907,0,1.6328772773780642,-1.6066427726153854,3.772522903517417,1.247962769350086,2.5723448345412514,7.770265444334812,4.0,0.0,1.0,0.0,3.772522903517417,3.772522903517417
CSIQ,2020-06-29,stress,True,True,D-1,18.7399997711,19.2099990845,18.4200000763,19.0300006866,19.5499992371,19.6000003815,4.589117507494622,1,-1.6066427726153854,3.772522903517417,1.247962769350086,2.5723448345412514,-3.5005229757951617,2.326870327156194,3.0,0.0,0.5276068379266371,4.16892521019947,3.772522903517417,4.790746566721127
CSIQ,2020-06-30,stress,True,True,D-1,18.9500007629,19.5499992371,18.9400005341,19.2700004578,19.6000003815,20.4300003052,7.810023655500409,1,3.772522903517417,1.247962769350086,2.5723448345412514,-3.5005229757951617,3.0319512399424875,7.1509033858760285,4.0,1.0,0.8500006130537401,1.103515906060215,3.772522903517417,4.347228789139168
CSIQ,2020-07-01,stress,True,True,D-1,19.2700004578,19.6000003815,19.1599998474,19.3299999237,20.4300003052,22.1800003052,15.101192414461572,1,1.247962769350086,2.5723448345412514,-3.5005229757951617,3.0319512399424875,1.2611653312708082,4.557786970643685,4.0,0.0,0.8028177716514102,1.4530294377168351,3.0319512399424875,2.5723448345412514
CSIQ,2020-07-02,stress,True,True,D-1,19.6200008392,20.4300003052,19.5200004578,20.0400009155,22.1800003052,22.3500003815,13.914370160706447,1,2.5723448345412514,-3.5005229757951617,3.0319512399424875,1.2611653312708082,0.3113620367129588,3.590568498280855,4.0,0.0,0.7786883707828747,1.396794924292566,3.0319512399424875,3.0319512399424875
CSIQ,2020-07-06,stress,True,True,D-1,20.3999996185,22.1800003052,20.3500003815,22.1000003815,22.3500003815,23.9799995422,17.549019562007405,1,-3.5005229757951617,3.0319512399424875,1.2611653312708082,0.3113620367129588,3.6730522224652784,4.702202479635531,4.0,0.0,0.8097565014705649,1.9461046501168422,3.6730522224652784,3.0319512399424875
CSIQ,2020-07-07,stress,True,True,D-1,22.0599994659,22.3500003815,21.5400009155,22.2900009155,23.9799995422,24.4899997711,11.015414161529137,1,3.0319512399424875,1.2611653312708082,0.3113620367129588,3.6730522224652784,10.279437983491757,19.653498662917833,5.0,0.0,0.9787234258431402,0.36199059872854544,10.279437983491757,3.0319512399424875
