ticker,date,regime,position_independent_daily_evaluation,holding_state_ignored_for_candidate_generation,feature_cutoff,entry_open_d0,entry_high_d0,entry_low_d0,entry_close_d0,future_high_d1,future_high_d2,forward_max_return_pct,label_2d3pct,ret_d5_pct,ret_d4_pct,ret_d3_pct,ret_d2_pct,ret_d1_pct,cumulative_ret5_pct,up_days5,days_since_high5,close_pos5,pullback_from_high5_pct,single_up_day5_pct,fade_after_surge_score
ACMR,2020-06-16,stress,True,True,D-1,19.9099998474,20.1633338928,19.2233333588,19.7766666412,21.4666671753,21.4599990845,7.8185200393322996,1,1.1263628499688316,1.5663029860197852,-5.157636191217508,1.8066777670290302,3.815442030381244,2.956702482092144,4.0,4.0,0.8113496663315889,2.102563320000006,3.815442030381244,1.5663029860197852
ACMR,2020-06-17,stress,True,True,D-1,19.7766666412,21.4666671753,19.6733322144,20.4599990845,21.4599990845,21.4366664886,8.51170965178316,1,1.5663029860197852,-5.157636191217508,1.8066777670290302,3.815442030381244,1.4188032882051171,3.2544359547959534,4.0,0.0,0.8406590728929471,1.955168980774924,3.815442030381244,1.8066777670290302
ACMR,2020-06-18,stress,True,True,D-1,20.3966674805,21.4599990845,19.9300003052,20.3866672516,21.4366664886,19.8433322906,5.098867298269583,1,-5.157636191217508,1.8066777670290302,3.815442030381244,1.4188032882051171,3.4552457989883933,5.174774875971266,4.0,0.0,0.7301157602270768,4.920176617029393,3.815442030381244,3.815442030381244
ACMR,2020-06-19,stress,True,True,D-1,20.7600002289,21.4366664886,19.9766674042,20.1433334351,19.8433322906,21.6599998474,4.33525823013774,1,1.8066777670290302,3.815442030381244,1.4188032882051171,3.4552457989883933,-0.3584156216094758,10.496836903087425,4.0,1.0,0.7104557489937374,5.297579591461865,3.815442030381244,3.815442030381244
ACMR,2020-06-22,stress,True,True,D-1,19.7000007629,19.8433322906,19.0633335114,19.2000007629,21.6599998474,21.2999992371,9.949233546179181,1,3.815442030381244,1.4188032882051171,3.4552457989883933,-0.3584156216094758,-1.1935929178463422,7.240464847705863,3.0,2.0,0.6452187928635827,6.569586630056334,3.815442030381244,5.363172546361072
ACMR,2020-06-23,stress,True,True,D-1,19.7833328247,21.6599998474,19.7833328247,20.6133327484,21.2999992371,21.2900009155,7.666384758519573,1,1.4188032882051171,3.4552457989883933,-0.3584156216094758,-1.1935929178463422,-4.683101112531018,-1.538457626153844,2.0,3.0,0.05686570015343781,11.8055537621637,3.4552457989883933,9.276042666151007
ACMR,2020-06-24,stress,True,True,D-1,20.5333328247,21.2999992371,20.0066661835,21.1866664886,21.2900009155,21.1666679382,3.685071962062514,1,3.4552457989883933,-0.3584156216094758,-1.1935929178463422,-4.683101112531018,7.361103798656976,4.230571927915339,2.0,0.0,0.5969189092610474,5.077621905081031,7.361103798656976,3.4552457989883933
ACMR,2020-06-25,stress,True,True,D-1,21.1833324432,21.2900009155,20.3933334351,21.0666675568,21.1666679382,20.4099998474,-0.07866800487923431,0,-0.3584156216094758,-1.1935929178463422,-4.683101112531018,7.361103798656976,2.7813733334533186,3.5516492503193886,2.0,1.0,0.8177149862353355,2.234109641810278,7.361103798656976,0.0
ACMR,2020-06-26,stress,True,True,D-1,21.1333332062,21.1666679382,19.8700008392,20.2233333588,20.4099998474,20.9599990845,-0.8201930098236776,0,-1.1935929178463422,-4.683101112531018,7.361103798656976,2.7813733334533186,-0.5663889213745388,3.3355148088103137,2.0,2.0,0.7715022980141556,2.8164506275150547,7.361103798656976,7.361103798656976
ACMR,2020-06-29,stress,True,True,D-1,20.4099998474,20.4099998474,18.7433338165,19.3333320618,20.9599990845,22.1633338928,8.590563735958835,1,-4.683101112531018,7.361103798656976,2.7813733334533186,-0.5663889213745388,-4.003168492245857,0.3971533507984404,2.0,3.0,0.44672657064862137,7.104004384988527,7.361103798656976,11.907987709433332
ACMR,2020-06-30,stress,True,True,D-1,19.5033321381,20.9599990845,19.0733337402,20.7866668701,22.1633338928,22.7366676331,16.57837477260433,1,7.361103798656976,2.7813733334533186,-0.5663889213745388,-4.003168492245857,-4.400863503605978,0.6944338208445977,2.0,4.0,0.20228515676782574,12.034489337702814,7.361103798656976,15.588961813345705
ACMR,2020-07-01,stress,True,True,D-1,20.9200000763,22.1633338928,19.7369995117,20.2166671753,22.7366676331,27.9330005646,33.52294676253342,1,2.7813733334533186,-0.5663889213745388,-4.003168492245857,-4.400863503605978,7.517249502849999,0.8408835379298596,2.0,4.0,0.7992180115302175,2.4695270781405876,7.517249502849999,2.7813733334533186
ACMR,2020-07-02,stress,True,True,D-1,21.3233337402,22.7366676331,21.1566677094,21.9633331299,27.9330005646,26.5623321533,30.99734265256595,1,-0.5663889213745388,-4.003168492245857,-4.400863503605978,7.517249502849999,-2.742140903888257,-4.578347961544271,1.0,0.0,0.4307992181081924,9.629018970438263,7.517249502849999,0.0
ACMR,2020-07-06,stress,True,True,D-1,23.6233329773,27.9330005646,23.5900001526,26.9466667175,26.5623321533,27.546667099,16.60787715886658,1,-4.003168492245857,-4.400863503605978,7.517249502849999,-2.742140903888257,8.639732451716942,4.256323743099899,2.0,0.0,0.8063436369919025,3.5210252406872256,8.639732451716942,7.517249502849999
ACMR,2020-07-07,stress,True,True,D-1,26.4633331299,26.5623321533,24.2483329773,24.5200004578,27.546667099,29.1100006104,10.001262756691908,1,-4.400863503605978,7.517249502849999,-2.742140903888257,8.639732451716942,22.689332070531187,33.24542615905801,3.0,0.0,0.8926692475215243,3.660318574614063,22.689332070531187,7.517249502849999
ACMR,2020-07-08,stress,True,True,D-1,26.7166671753,27.546667099,25.9503326416,27.3333320618,29.1100006104,28.8033332825,8.958203579047751,1,7.517249502849999,-2.742140903888257,8.639732451716942,22.689332070531187,-9.005441322818786,26.82759691614742,3.0,1.0,0.6147710546630923,13.919249767853504,22.689332070531187,8.639732451716942
ACMR,2020-07-09,stress,True,True,D-1,27.6966667175,29.1100006104,27.4366664886,28.7000007629,28.8033332825,29.8899993896,7.919121439671839,1,-2.742140903888257,8.639732451716942,22.689332070531187,-9.005441322818786,11.47361970421603,31.494540383080217,3.0,2.0,0.9268340134500326,2.193909258644955,22.689332070531187,22.689332070531187
